User ID: 65279-11004

Trial                  Virus                             Units
---------------------------------------------------------------
001                  FNR-28782                            119
002                  XBC-95594                            200
003                  HNB-76282                            143
004                  WQB-83823                             63
005                  TRM-27792                             90
006                  VXR-68924                             38
007                  ANR-65636                            199
008                  BCU-27839                            198
009                  NWL-28282                             95
010                  TRM-27792                            168
011                  TNG-52497                             84
012                  FNL-93857                            167
013                  XBC-95594                             15
014                  BTG-65524                             67
015                  VJN-37687                            123
016                  PZV-75529                              5
017                  FNL-93857                            174
018                  CPU-63784                             87
019                  KLA-57296                             71
020                  SPN-64546                            162
021                  JPJ-26459                             64
022                  URL-32968                            164
023                  FNL-93857                            192
024                  JPJ-26459                            145
025                  HVE-32966                             24
026                  WMD-65834                            127
027                  CQS-93978                            155
028                  XJQ-35789                            124
029                  RLT-57887                            114
030                  PWT-38779                            186
031                  XBC-95594                              4
032                  KMP-52243                            182
033                  ANR-65636                            131
034                  KDV-97563                             66
035                  XJQ-35789                            175
036                  PHE-99329                            122
037                  ZKV-31415                             13
038                  RLT-57887                             46
039                  FTD-84699                            191
040                  YBD-67688                             18
041                  XRT-73276                            113
042                  LNC-68448                            183
043                  YMA-56284                             83
044                  QBD-79865                            190
045                  GMS-89977                            172
046                  WQM-46249                             20
047                  BCU-27839                            161
048                  WQM-46249                             96
049                  SPN-64546                             51
050                  KWH-94256                            109
051                  ZPF-96697                            133
052                  CPU-63784                            135
053                  NXD-76943                            126
054                  GZN-34688                             94
055                  PWT-38779                            140
056                  BMN-57337                            134
057                  JYL-79355                             12
058                  TNA-63396                              1
059                  HCY-32686                            129
060                  PQJ-67335                            185
061                  JVL-65247                             10
062                  TXF-47848                             17
063                  YBD-67688                            132
064                  PQJ-67335                            125
065                  TNA-63396                            169
066                  BTN-83953                             79
067                  KQA-89952                            139
068                  KLA-57296                             82
069                  ZHA-83572                             70
070                  TQC-49936                             16
071                  NHP-43928                            128
072                  EPX-87469                            106
073                  NVE-67597                             26
074                  URL-32968                             21
075                  YMA-56284                             93
076                  KWH-94256                             52
077                  ZXB-54692                            163
078                  RLT-57887                            120
079                  NXD-76943                            157
080                  FTD-84699                              2
081                  BTN-83953                            158
082                  QBD-79865                            105
083                  LWR-78574                             77
084                  HVE-32966                             97
085                  PNF-53949                             32
086                  TNG-52497                            147
087                  GZN-34688                             14
088                  BTG-65524                             57
089                  KLA-57296                              6
090                  PHE-99329                             60
091                  CQS-93978                             69
092                  GZN-34688                            102
093                  DHY-22445                             75
094                  HZF-45469                            193
095                  PNF-53949                            121
096                  CQS-93978                            142
097                  NWL-28282                            159
098                  NXD-76943                            115
099                  KWH-94256                            117
100                  BCU-27839                            112
