User ID: 49650-25644

Trial                  Virus                             Units
---------------------------------------------------------------
001                  JPJ-26459                            170
002                  XRT-73276                            134
003                  EFG-46945                            124
004                  TQC-49936                            172
005                  HZF-45469                            161
006                  WMD-65834                            188
007                  TNX-51117                             21
008                  ANR-65636                            128
009                  ANR-65636                            195
010                  PHE-99329                            175
011                  GUJ-74444                             44
012                  YXL-38878                            111
013                  GZN-34688                             63
014                  QBD-79865                            142
015                  XBC-95594                             15
016                  DHY-22445                              1
017                  ZXB-54692                            169
018                  XRT-73276                            151
019                  WQM-46249                            184
020                  QBZ-39849                            127
021                  KWH-94256                            144
022                  HVX-35287                            196
023                  JPJ-26459                            116
024                  TQC-49936                            117
025                  BCU-27839                            193
026                  ZXB-54692                            191
027                  FNL-93857                            166
028                  LZL-53762                             17
029                  YBD-67688                            189
030                  KQA-89952                            122
031                  PHE-99329                              5
032                  ZXB-54692                             10
033                  ZPF-96697                            133
034                  EFG-46945                             81
035                  YMA-56284                             55
036                  KLA-57296                            162
037                  JYL-79355                            180
038                  RLT-57887                            109
039                  FNL-93857                             35
040                  CCG-95482                             93
041                  AJA-56777                            105
042                  HVX-35287                            141
043                  GMS-89977                             87
044                  CCG-95482                             86
045                  LNC-68448                            185
046                  DAU-26394                             39
047                  HVX-35287                             43
048                  DAU-26394                             96
049                  YXL-38878                             84
050                  HCY-32686                             16
051                  DHY-22445                             38
052                  HZF-45469                            156
053                  VJN-37687                            135
054                  KLA-57296                             22
055                  ZXB-54692                             97
056                  NHP-43928                            164
057                  SPN-64546                            192
058                  HKZ-33728                             32
059                  SPN-64546                             19
060                  BMN-57337                            168
061                  XBC-95594                            131
062                  FTD-84699                            152
063                  CPU-63784                            139
064                  ZPF-96697                            110
065                  RLT-57887                             12
066                  TRM-27792                             95
067                  BMN-57337                             52
068                  ZXB-54692                             26
069                  HKZ-33728                             30
070                  HKZ-33728                             92
071                  CPU-63784                             58
072                  AJA-56777                             78
073                  URL-32968                             45
074                  KDV-97563                              7
075                  PZV-75529                            149
076                  GMS-89977                             42
077                  CQS-93978                             91
078                  CDC-36833                            101
079                  WQM-46249                            159
080                  GZN-34688                              4
081                  DAU-26394                             64
082                  LWR-78574                             71
083                  NMA-58554                            173
084                  WBB-69295                             76
085                  FNL-93857                            165
086                  KWH-94256                            130
087                  LWR-78574                             31
088                  AJA-56777                            176
089                  HKZ-33728                            194
090                  ANR-65636                            120
091                  ZKV-31415                            190
092                  CQS-93978                             83
093                  GUJ-74444                            129
094                  JYL-79355                             51
095                  PZV-75529                            197
096                  AJA-56777                            182
097                  VJN-37687                             11
098                  HKZ-33728                            153
099                  RLT-57887                            137
100                  NXD-76943                            178
