User ID: 44845-88216

Trial                  Virus                             Units
---------------------------------------------------------------
001                  YMA-56284                             30
002                  XRT-73276                             47
003                  WQB-83823                            128
004                  AJA-56777                            149
005                  TNG-52497                            131
006                  BMN-57337                             78
007                  KDV-97563                            143
008                  SPN-64546                             80
009                  KQA-89952                             87
010                  YBD-67688                            162
011                  HVE-32966                            107
012                  TLT-23593                             63
013                  KMP-52243                             21
014                  GZN-34688                             26
015                  HNB-76282                            183
016                  TXF-47848                            147
017                  KMP-52243                            196
018                  XBC-95594                            114
019                  PWT-38779                            191
020                  DHY-22445                            198
021                  VWM-74278                            157
022                  BTN-83953                            177
023                  SZA-87265                             18
024                  TNG-52497                             96
025                  GBK-45859                             12
026                  BCU-27839                             27
027                  NXD-76943                            125
028                  GZN-34688                             38
029                  DAU-26394                            101
030                  HVE-32966                            127
031                  ZHA-83572                             24
032                  AJA-56777                             32
033                  HVE-32966                            161
034                  NXD-76943                             74
035                  HVX-35287                             20
036                  AAV-93236                            123
037                  GUJ-74444                             37
038                  BTG-65524                            155
039                  PNF-53949                             52
040                  ZKV-31415                            150
041                  YBD-67688                             92
042                  AJA-56777                             44
043                  TNA-63396                             42
044                  RLT-57887                             56
045                  NMA-58554                             22
046                  BTG-65524                             58
047                  HNB-76282                            110
048                  QBD-79865                             49
049                  TXF-47848                             77
050                  WBB-69295                            144
051                  ZPF-96697                             23
052                  JVL-65247                             86
053                  TQC-49936                              1
054                  CDC-36833                            154
055                  CQS-93978                            137
056                  EPX-87469                            118
057                  TXF-47848                             43
058                  PNF-53949                            126
059                  YXL-38878                            109
060                  JYL-79355                            108
061                  CQS-93978                            175
062                  QBZ-39849                            120
063                  DAU-26394                             79
064                  TNA-63396                            134
065                  FTD-84699                             33
066                  HVX-35287                            151
067                  VXR-68924                             16
068                  NXD-76943                             35
069                  RGZ-73449                            194
070                  PHE-99329                            119
071                  NMA-58554                            180
072                  TRM-27792                             94
073                  RGZ-73449                            141
074                  KMP-52243                             98
075                  XKG-42573                             60
076                  YLW-92835                            145
077                  LZL-53762                            158
078                  WQB-83823                              4
079                  GMS-89977                             46
080                  KDV-97563                            188
081                  CDC-36833                            174
082                  NHP-43928                            169
083                  FTD-84699                             67
084                  BTG-65524                             39
085                  JVL-65247                            106
086                  SPN-64546                            132
087                  CQS-93978                             61
088                  EPX-87469                            122
089                  HZF-45469                            167
090                  SZA-87265                             75
091                  NMA-58554                            200
092                  FNL-93857                            105
093                  YBD-67688                            195
094                  FNL-93857                            176
095                  URL-32968                             89
096                  GZN-34688                              6
097                  RGZ-73449                            135
098                  VXR-68924                            184
099                  TRM-27792                             82
100                  GBK-45859                             17
