User ID: 44471-18426

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TNX-51117                            108
002                  WQM-46249                             77
003                  JYL-79355                             48
004                  GUJ-74444                             50
005                  GBK-45859                             12
006                  NVE-67597                            124
007                  SPN-64546                             88
008                  YMA-56284                            111
009                  KQA-89952                             66
010                  XRT-73276                             42
011                  EPX-87469                            173
012                  BCU-27839                            129
013                  PZV-75529                            143
014                  YBD-67688                             89
015                  GMS-89977                              5
016                  WQM-46249                             44
017                  HVX-35287                             54
018                  ANR-65636                              4
019                  PQJ-67335                             38
020                  KQA-89952                            183
021                  FNR-28782                            115
022                  WMD-65834                            188
023                  NWL-28282                            133
024                  YMA-56284                             51
025                  CCG-95482                            121
026                  GUJ-74444                            164
027                  BTN-83953                              2
028                  PNF-53949                            107
029                  KMP-52243                             20
030                  QBZ-39849                            169
031                  FNR-28782                            141
032                  NMA-58554                             73
033                  XRT-73276                             97
034                  HVX-35287                            104
035                  XKG-42573                             16
036                  WQM-46249                            105
037                  WBB-69295                             32
038                  WQB-83823                              6
039                  FNL-93857                            190
040                  NVE-67597                            100
041                  FNR-28782                            163
042                  JYL-79355                            178
043                  NVE-67597                             30
044                  GBK-45859                            136
045                  SPN-64546                             25
046                  FYK-67999                             82
047                  KWH-94256                             85
048                  KDV-97563                             93
049                  DAU-26394                             22
050                  XKG-42573                             36
051                  XRT-73276                            180
052                  EPX-87469                            200
053                  FYK-67999                            131
054                  KQA-89952                             39
055                  KLA-57296                            158
056                  CCG-95482                            146
057                  TNG-52497                             84
058                  HZF-45469                            106
059                  DAU-26394                             13
060                  TXF-47848                             41
061                  HVX-35287                            150
062                  QBZ-39849                            151
063                  JVL-65247                            142
064                  TRM-27792                             26
065                  EPX-87469                            110
066                  SZA-87265                            144
067                  GUJ-74444                            199
068                  URL-32968                             90
069                  FYK-67999                            132
070                  XRT-73276                             31
071                  SPN-64546                             10
072                  VXR-68924                            135
073                  GZN-34688                            193
074                  LZL-53762                             37
075                  ZHA-83572                             23
076                  KWH-94256                            191
077                  LWR-78574                            148
078                  PNF-53949                            184
079                  ANR-65636                             15
080                  FTD-84699                            160
081                  AAV-93236                             69
082                  YMA-56284                              1
083                  RGZ-73449                             47
084                  TNG-52497                             71
085                  CCG-95482                            161
086                  BMN-57337                            123
087                  HVX-35287                            162
088                  HKZ-33728                            186
089                  SPN-64546                             29
090                  WBB-69295                            130
091                  ZHA-83572                              7
092                  HNB-76282                            167
093                  QBD-79865                            197
094                  ZXB-54692                             21
095                  PQJ-67335                              8
096                  QBD-79865                             78
097                  WQM-46249                             67
098                  YXL-38878                             65
099                  CQS-93978                            152
100                  YMA-56284                            145
