User ID: 40230-24482

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TLT-23593                            103
002                  TRM-27792                             79
003                  VJN-37687                            178
004                  WQM-46249                            160
005                  RGZ-73449                            120
006                  XJQ-35789                            163
007                  KQA-89952                            138
008                  TNG-52497                            195
009                  GBK-45859                            110
010                  HCY-32686                             78
011                  TRM-27792                             44
012                  XKG-42573                             38
013                  ZHA-83572                            162
014                  TNA-63396                             57
015                  KQA-89952                             13
016                  ZKV-31415                            172
017                  FYK-67999                            126
018                  RLT-57887                            159
019                  XKG-42573                            179
020                  VWM-74278                             43
021                  YMA-56284                             65
022                  TLT-23593                            118
023                  ZPF-96697                            135
024                  AJA-56777                            146
025                  HNB-76282                             58
026                  SZA-87265                             32
027                  FYK-67999                            149
028                  PWT-38779                             60
029                  KMP-52243                             19
030                  HNB-76282                              2
031                  FYK-67999                             92
032                  KLA-57296                            123
033                  NMA-58554                            191
034                  BTN-83953                             27
035                  WQM-46249                            139
036                  YBD-67688                            170
037                  YLW-92835                             87
038                  TQC-49936                             83
039                  FTD-84699                            124
040                  XJQ-35789                             86
041                  VXR-68924                            131
042                  CPU-63784                            107
043                  HNB-76282                            153
044                  WMD-65834                            200
045                  NVE-67597                            106
046                  HCY-32686                             71
047                  PHE-99329                            113
048                  NXD-76943                             89
049                  KQA-89952                            128
050                  LZL-53762                            157
051                  HVE-32966                             10
052                  PQJ-67335                             21
053                  LWR-78574                             42
054                  RLT-57887                            136
055                  GMS-89977                            105
056                  LNC-68448                            102
057                  YXL-38878                            164
058                  VWM-74278                             54
059                  KMP-52243                             41
060                  WQM-46249                            155
061                  BMN-57337                            166
062                  KMP-52243                            185
063                  XKG-42573                            101
064                  CQS-93978                             36
065                  WMD-65834                            171
066                  HKZ-33728                            186
067                  PWT-38779                             25
068                  YBD-67688                            112
069                  LNC-68448                            165
070                  YLW-92835                              9
071                  FYK-67999                             37
072                  XJQ-35789                            169
073                  HVE-32966                              3
074                  FTD-84699                            145
075                  ZHA-83572                             93
076                  WQB-83823                            104
077                  RGZ-73449                            168
078                  BMN-57337                            143
079                  AJA-56777                            151
080                  TNA-63396                             82
081                  DHY-22445                             74
082                  NXD-76943                            161
083                  NXD-76943                             26
084                  PNF-53949                            134
085                  KLA-57296                            174
086                  KQA-89952                             80
087                  TNX-51117                            108
088                  PWT-38779                             40
089                  PHE-99329                             90
090                  BCU-27839                            154
091                  PQJ-67335                             22
092                  AJA-56777                            198
093                  PZV-75529                             51
094                  JVL-65247                            109
095                  TNA-63396                            182
096                  WQM-46249                             39
097                  BTN-83953                             75
098                  LZL-53762                             98
099                  LNC-68448                             34
100                  PQJ-67335                             23
