User ID: 35036-62750

Trial                  Virus                             Units
---------------------------------------------------------------
001                  GBK-45859                            196
002                  XJQ-35789                             70
003                  XJQ-35789                             83
004                  VJN-37687                             34
005                  EFG-46945                            156
006                  KDV-97563                            157
007                  LZL-53762                            158
008                  NXD-76943                            101
009                  NMA-58554                            177
010                  QBD-79865                            115
011                  CQS-93978                             35
012                  BTG-65524                            197
013                  WBB-69295                            141
014                  JYL-79355                             51
015                  BTG-65524                             42
016                  AJA-56777                            109
017                  WMD-65834                             50
018                  XBC-95594                             25
019                  LZL-53762                            127
020                  KMP-52243                            108
021                  HVE-32966                            150
022                  HNB-76282                             10
023                  ANR-65636                             65
024                  NHP-43928                            139
025                  TNA-63396                             97
026                  GMS-89977                            148
027                  FYK-67999                             87
028                  ZHA-83572                             40
029                  BTG-65524                             71
030                  PHE-99329                            167
031                  XJQ-35789                             67
032                  NXD-76943                             49
033                  JVL-65247                            185
034                  HVE-32966                            166
035                  FNR-28782                            129
036                  QBD-79865                            121
037                  ZKV-31415                            184
038                  FTD-84699                            180
039                  CCG-95482                            178
040                  YBD-67688                            132
041                  EPX-87469                            143
042                  ZKV-31415                             58
043                  XJQ-35789                            186
044                  ZHA-83572                            134
045                  BCU-27839                             46
046                  LZL-53762                             19
047                  GMS-89977                            154
048                  GZN-34688                              5
049                  AAV-93236                             75
050                  CDC-36833                             63
051                  GBK-45859                            142
052                  ZPF-96697                            128
053                  JPJ-26459                             14
054                  ZXB-54692                            111
055                  KWH-94256                             74
056                  VXR-68924                             24
057                  TNX-51117                            110
058                  SZA-87265                             44
059                  WMD-65834                            118
060                  WQM-46249                            120
061                  KLA-57296                             79
062                  YXL-38878                             17
063                  HNB-76282                             73
064                  TNX-51117                            160
065                  TNG-52497                            172
066                  ZXB-54692                              9
067                  KQA-89952                            113
068                  CCG-95482                            176
069                  YLW-92835                            174
070                  CCG-95482                             23
071                  DAU-26394                            140
072                  CPU-63784                             47
073                  ZKV-31415                            130
074                  PNF-53949                              7
075                  BTN-83953                            155
076                  XRT-73276                            119
077                  CPU-63784                             89
078                  ZKV-31415                            189
079                  ZHA-83572                             64
080                  KDV-97563                            123
081                  HVX-35287                            122
082                  URL-32968                             29
083                  HVX-35287                            104
084                  HZF-45469                            194
085                  XJQ-35789                            168
086                  CCG-95482                             82
087                  DHY-22445                             81
088                  TLT-23593                            107
089                  LZL-53762                            191
090                  QBD-79865                            173
091                  AAV-93236                             88
092                  ZPF-96697                             36
093                  TNA-63396                            116
094                  EFG-46945                             95
095                  SPN-64546                            200
096                  KMP-52243                            169
097                  NVE-67597                             53
098                  RLT-57887                             38
099                  WMD-65834                            138
100                  NVE-67597                            144
