User ID: 98514-63691

Trial                  Virus                             Units
---------------------------------------------------------------
001                  CCG-95482                            123
002                  HZF-45469                            131
003                  HCY-32686                             71
004                  FNR-28782                            162
005                  NMA-58554                            103
006                  PHE-99329                            134
007                  NWL-28282                            138
008                  RGZ-73449                             35
009                  GBK-45859                              1
010                  VWM-74278                            163
011                  YMA-56284                             20
012                  DAU-26394                             61
013                  ZHA-83572                            182
014                  XKG-42573                              9
015                  NMA-58554                             59
016                  YMA-56284                            102
017                  TQC-49936                            106
018                  TNA-63396                            136
019                  XKG-42573                            199
020                  PNF-53949                             86
021                  AAV-93236                             69
022                  GZN-34688                             32
023                  WQM-46249                             88
024                  AJA-56777                            170
025                  HVE-32966                            145
026                  SZA-87265                             36
027                  PHE-99329                             89
028                  LZL-53762                            174
029                  KWH-94256                              6
030                  LZL-53762                             17
031                  YXL-38878                             63
032                  VXR-68924                             10
033                  BCU-27839                              2
034                  YMA-56284                            132
035                  ZPF-96697                            179
036                  XRT-73276                             91
037                  KDV-97563                            116
038                  AJA-56777                             90
039                  GZN-34688                            108
040                  KWH-94256                            129
041                  PNF-53949                            171
042                  ANR-65636                            173
043                  XJQ-35789                              8
044                  TNG-52497                             40
045                  TNA-63396                            183
046                  CDC-36833                             51
047                  KWH-94256                             84
048                  BCU-27839                             65
049                  CCG-95482                            186
050                  KWH-94256                            153
051                  HVE-32966                            189
052                  LZL-53762                             85
053                  CPU-63784                             81
054                  FYK-67999                            169
055                  CDC-36833                            191
056                  NWL-28282                            193
057                  TQC-49936                            140
058                  YLW-92835                            195
059                  JPJ-26459                            154
060                  TLT-23593                            164
061                  HZF-45469                             13
062                  PQJ-67335                            152
063                  TXF-47848                             68
064                  TQC-49936                             24
065                  TNX-51117                             93
066                  CCG-95482                             97
067                  KWH-94256                             75
068                  TNA-63396                            156
069                  WQB-83823                             46
070                  EFG-46945                            185
071                  JYL-79355                            180
072                  QBZ-39849                            112
073                  AJA-56777                             47
074                  HZF-45469                             79
075                  FYK-67999                             53
076                  BTN-83953                              3
077                  NHP-43928                            144
078                  GUJ-74444                            197
079                  GBK-45859                            133
080                  BTG-65524                            118
081                  AJA-56777                             95
082                  CCG-95482                             73
083                  TRM-27792                             26
084                  AJA-56777                            113
085                  TRM-27792                             72
086                  GMS-89977                            142
087                  XJQ-35789                             28
088                  NXD-76943                             76
089                  SZA-87265                            110
090                  ZXB-54692                            141
091                  PQJ-67335                             60
092                  XRT-73276                            114
093                  PHE-99329                             70
094                  ZHA-83572                             48
095                  ZHA-83572                            167
096                  LWR-78574                            130
097                  AJA-56777                             45
098                  GUJ-74444                             52
099                  BCU-27839                            107
100                  HNB-76282                            151
