User ID: 69282-33425

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TNX-51117                            167
002                  PZV-75529                             20
003                  HVX-35287                            137
004                  KMP-52243                             95
005                  EFG-46945                             33
006                  ZXB-54692                            117
007                  HVE-32966                            155
008                  ANR-65636                            168
009                  SZA-87265                             32
010                  LNC-68448                            150
011                  XJQ-35789                            159
012                  CCG-95482                            190
013                  FYK-67999                             61
014                  GBK-45859                             87
015                  HCY-32686                              8
016                  ANR-65636                            157
017                  NVE-67597                            197
018                  NWL-28282                             46
019                  ZKV-31415                            193
020                  KDV-97563                             48
021                  NXD-76943                            148
022                  GZN-34688                             75
023                  LWR-78574                            135
024                  HZF-45469                             76
025                  ZKV-31415                            104
026                  CCG-95482                            171
027                  FTD-84699                             19
028                  HCY-32686                             83
029                  TNA-63396                            199
030                  HCY-32686                            145
031                  XRT-73276                            131
032                  XKG-42573                             40
033                  NMA-58554                              3
034                  SZA-87265                            124
035                  BTN-83953                             64
036                  BCU-27839                             28
037                  CQS-93978                             92
038                  JYL-79355                             39
039                  VWM-74278                             53
040                  FNR-28782                            175
041                  ZKV-31415                            102
042                  WQM-46249                              5
043                  ANR-65636                             59
044                  ZKV-31415                            154
045                  FNR-28782                             69
046                  HCY-32686                            136
047                  YLW-92835                             16
048                  GBK-45859                             56
049                  WMD-65834                            130
050                  KQA-89952                             38
051                  HNB-76282                            151
052                  RLT-57887                            113
053                  KQA-89952                            116
054                  ZPF-96697                             73
055                  BTN-83953                            158
056                  VWM-74278                            142
057                  ANR-65636                             71
058                  HKZ-33728                            133
059                  TNA-63396                            126
060                  TNG-52497                             66
061                  HNB-76282                            147
062                  QBZ-39849                             23
063                  FYK-67999                              4
064                  KLA-57296                             78
065                  WMD-65834                             91
066                  SZA-87265                             96
067                  HZF-45469                            196
068                  NXD-76943                            194
069                  GUJ-74444                             21
070                  ZPF-96697                            112
071                  YBD-67688                              6
072                  VJN-37687                            174
073                  URL-32968                            108
074                  RGZ-73449                            192
075                  HVX-35287                            178
076                  NVE-67597                            185
077                  BMN-57337                            163
078                  EPX-87469                             10
079                  KQA-89952                             30
080                  YLW-92835                             44
081                  DHY-22445                            162
082                  SZA-87265                            138
083                  GBK-45859                             93
084                  NVE-67597                             25
085                  LNC-68448                            106
086                  KQA-89952                             18
087                  URL-32968                             15
088                  AAV-93236                             57
089                  KLA-57296                             68
090                  SZA-87265                            140
091                  URL-32968                            191
092                  NXD-76943                             79
093                  KMP-52243                             45
094                  GZN-34688                            172
095                  BTG-65524                            105
096                  HVX-35287                             29
097                  ZHA-83572                             22
098                  CCG-95482                             17
099                  HKZ-33728                             24
100                  TLT-23593                            165
