User ID: 13579-76672

Trial                  Virus                             Units
---------------------------------------------------------------
001                  LNC-68448                             99
002                  HNB-76282                             12
003                  URL-32968                             59
004                  XKG-42573                             22
005                  PZV-75529                             92
006                  TNG-52497                             79
007                  RLT-57887                            139
008                  FYK-67999                            173
009                  XBC-95594                             89
010                  QBZ-39849                            191
011                  WQB-83823                            163
012                  CPU-63784                             57
013                  JVL-65247                             96
014                  PZV-75529                            187
015                  DAU-26394                            186
016                  CCG-95482                             25
017                  URL-32968                            110
018                  TNG-52497                             34
019                  GZN-34688                            144
020                  AAV-93236                            162
021                  VWM-74278                            152
022                  ZPF-96697                             84
023                  VJN-37687                             30
024                  VXR-68924                             98
025                  ZPF-96697                             67
026                  WBB-69295                             76
027                  WQB-83823                            141
028                  PQJ-67335                            181
029                  GBK-45859                            178
030                  FNL-93857                            184
031                  ZXB-54692                            122
032                  CPU-63784                            135
033                  QBZ-39849                            123
034                  BTG-65524                            124
035                  NVE-67597                            166
036                  KLA-57296                             95
037                  PQJ-67335                            158
038                  SPN-64546                             23
039                  GZN-34688                             54
040                  WMD-65834                             77
041                  ANR-65636                            102
042                  JPJ-26459                            195
043                  PQJ-67335                             49
044                  PZV-75529                             71
045                  YMA-56284                             80
046                  YMA-56284                             20
047                  YBD-67688                            138
048                  LZL-53762                             74
049                  ZHA-83572                            103
050                  NHP-43928                            114
051                  KQA-89952                            189
052                  WQM-46249                             13
053                  TQC-49936                            171
054                  TRM-27792                            120
055                  NXD-76943                             90
056                  BTN-83953                            167
057                  URL-32968                            119
058                  DHY-22445                             62
059                  SPN-64546                             19
060                  HNB-76282                             35
061                  KMP-52243                             21
062                  QBD-79865                             33
063                  EPX-87469                             75
064                  ZKV-31415                              7
065                  ZXB-54692                            129
066                  TNA-63396                              5
067                  WMD-65834                            148
068                  SZA-87265                             53
069                  HVX-35287                            117
070                  YMA-56284                            143
071                  YMA-56284                            159
072                  KLA-57296                             17
073                  YBD-67688                            108
074                  SPN-64546                             28
075                  EFG-46945                             15
076                  GUJ-74444                             11
077                  PZV-75529                            192
078                  QBD-79865                            198
079                  KLA-57296                             29
080                  HVE-32966                              9
081                  ZPF-96697                             91
082                  TLT-23593                            169
083                  PQJ-67335                             27
084                  ZPF-96697                             81
085                  FTD-84699                            125
086                  WQM-46249                             55
087                  PQJ-67335                             39
088                  WQM-46249                              4
089                  YBD-67688                             93
090                  CDC-36833                            188
091                  KWH-94256                             65
092                  FTD-84699                             58
093                  YMA-56284                             26
094                  JYL-79355                            136
095                  TQC-49936                            132
096                  WQM-46249                            164
097                  NWL-28282                            193
098                  NMA-58554                             47
099                  BTG-65524                            109
100                  BTG-65524                            146
