User ID: 91285-61524

Trial                  Virus                             Units
---------------------------------------------------------------
001                  HVX-35287                            191
002                  KLA-57296                             52
003                  YBD-67688                            114
004                  HCY-32686                             94
005                  XBC-95594                            162
006                  NXD-76943                             13
007                  HNB-76282                            120
008                  URL-32968                            173
009                  PWT-38779                            161
010                  XRT-73276                            167
011                  YLW-92835                              7
012                  YXL-38878                             46
013                  TRM-27792                            141
014                  HVX-35287                             15
015                  EPX-87469                             47
016                  KMP-52243                             72
017                  JPJ-26459                            123
018                  HVE-32966                             77
019                  TNG-52497                             83
020                  VXR-68924                            119
021                  TXF-47848                             89
022                  PWT-38779                             95
023                  ZXB-54692                            179
024                  HNB-76282                             32
025                  KWH-94256                            113
026                  KQA-89952                            105
027                  NVE-67597                             33
028                  URL-32968                            182
029                  VWM-74278                            127
030                  ZKV-31415                            159
031                  EPX-87469                             20
032                  RGZ-73449                             58
033                  VJN-37687                             61
034                  YMA-56284                             66
035                  LZL-53762                             62
036                  URL-32968                             68
037                  HVX-35287                             82
038                  KMP-52243                             41
039                  JYL-79355                            100
040                  HZF-45469                            128
041                  YMA-56284                             42
042                  QBZ-39849                             75
043                  ANR-65636                              5
044                  YBD-67688                             70
045                  ZXB-54692                              6
046                  ANR-65636                             19
047                  KQA-89952                            102
048                  PQJ-67335                             96
049                  TLT-23593                            111
050                  VXR-68924                             92
051                  FNR-28782                             35
052                  TNX-51117                            101
053                  FNR-28782                            188
054                  WQM-46249                            190
055                  PNF-53949                             78
056                  LWR-78574                            187
057                  TNG-52497                            129
058                  HKZ-33728                            185
059                  JVL-65247                             36
060                  NVE-67597                            146
061                  ZKV-31415                             40
062                  WMD-65834                            195
063                  FNR-28782                             27
064                  TXF-47848                             80
065                  CDC-36833                             98
066                  ZXB-54692                             86
067                  PQJ-67335                            147
068                  QBZ-39849                            163
069                  CQS-93978                            197
070                  CCG-95482                              2
071                  XRT-73276                             73
072                  RGZ-73449                            107
073                  SZA-87265                            181
074                  GZN-34688                             88
075                  TRM-27792                            199
076                  ZKV-31415                             39
077                  TNG-52497                            112
078                  TXF-47848                              9
079                  PZV-75529                             59
080                  NHP-43928                            136
081                  NXD-76943                            118
082                  URL-32968                             63
083                  QBZ-39849                            175
084                  TQC-49936                            169
085                  HCY-32686                            168
086                  CCG-95482                             55
087                  ZHA-83572                            184
088                  DAU-26394                            103
089                  KLA-57296                             65
090                  BCU-27839                             91
091                  YLW-92835                            177
092                  HZF-45469                             23
093                  SZA-87265                            194
094                  SPN-64546                             84
095                  NHP-43928                             45
096                  YMA-56284                            150
097                  WQM-46249                             56
098                  TNX-51117                            172
099                  YBD-67688                             57
100                  NMA-58554                            171
