User ID: 69282-33425

Trial                  Virus                             Units
---------------------------------------------------------------
001                  HVE-32966                            147
002                  XKG-42573                             99
003                  NVE-67597                            114
004                  WQM-46249                             16
005                  TXF-47848                            141
006                  YLW-92835                             26
007                  HCY-32686                              8
008                  NMA-58554                            122
009                  PNF-53949                             60
010                  TNG-52497                            102
011                  JYL-79355                             80
012                  VJN-37687                            118
013                  NVE-67597                            150
014                  JVL-65247                              5
015                  CPU-63784                            161
016                  HZF-45469                             15
017                  SPN-64546                            198
018                  TNX-51117                             91
019                  WMD-65834                            149
020                  NVE-67597                            153
021                  XBC-95594                            178
022                  KQA-89952                            193
023                  TLT-23593                             12
024                  FNR-28782                            138
025                  CDC-36833                             53
026                  EPX-87469                             41
027                  ZKV-31415                             66
028                  BMN-57337                            127
029                  YLW-92835                            106
030                  CQS-93978                            154
031                  GUJ-74444                            186
032                  PZV-75529                             98
033                  VXR-68924                             32
034                  KQA-89952                            115
035                  FNL-93857                            175
036                  QBZ-39849                             27
037                  FYK-67999                             72
038                  GUJ-74444                             33
039                  ZXB-54692                              2
040                  LWR-78574                            174
041                  VWM-74278                            199
042                  HZF-45469                            133
043                  PHE-99329                             71
044                  RGZ-73449                            121
045                  LWR-78574                             48
046                  PHE-99329                            159
047                  TNG-52497                             84
048                  PZV-75529                             92
049                  KDV-97563                             29
050                  HCY-32686                            182
051                  HZF-45469                            176
052                  SPN-64546                            151
053                  KLA-57296                             40
054                  LWR-78574                            131
055                  JPJ-26459                             24
056                  TNA-63396                            187
057                  HZF-45469                             65
058                  LWR-78574                             19
059                  HKZ-33728                            146
060                  GUJ-74444                             51
061                  YXL-38878                            184
062                  EPX-87469                            172
063                  PQJ-67335                            123
064                  BTN-83953                            157
065                  DAU-26394                            196
066                  TRM-27792                             73
067                  YLW-92835                            135
068                  CCG-95482                            119
069                  RGZ-73449                            137
070                  NXD-76943                              4
071                  TNG-52497                            113
072                  CQS-93978                            134
073                  TNA-63396                             25
074                  PHE-99329                            107
075                  ZHA-83572                            142
076                  YMA-56284                             50
077                  NHP-43928                            117
078                  VJN-37687                            112
079                  YXL-38878                            167
080                  TRM-27792                             82
081                  URL-32968                            166
082                  FNR-28782                            143
083                  RLT-57887                            108
084                  VWM-74278                            179
085                  TQC-49936                             76
086                  VXR-68924                             85
087                  KMP-52243                            152
088                  HNB-76282                            169
089                  EPX-87469                             30
090                  TQC-49936                             67
091                  FNR-28782                             74
092                  KWH-94256                             35
093                  CPU-63784                            116
094                  FYK-67999                             61
095                  EPX-87469                             10
096                  SZA-87265                             28
097                  TNA-63396                            104
098                  NMA-58554                             55
099                  BCU-27839                             47
100                  XBC-95594                             88
