User ID: 68589-74799

Trial                  Virus                             Units
---------------------------------------------------------------
001                  LNC-68448                            126
002                  VJN-37687                             66
003                  TNG-52497                             23
004                  HCY-32686                             11
005                  SPN-64546                             63
006                  WMD-65834                             36
007                  ZHA-83572                             93
008                  RLT-57887                             94
009                  KLA-57296                             75
010                  HNB-76282                             90
011                  RLT-57887                             86
012                  KLA-57296                             24
013                  HVX-35287                            145
014                  HCY-32686                            173
015                  WBB-69295                            171
016                  URL-32968                            185
017                  KLA-57296                            151
018                  ZKV-31415                            149
019                  VJN-37687                             37
020                  HVE-32966                            175
021                  KMP-52243                             69
022                  LNC-68448                            183
023                  GUJ-74444                             58
024                  RGZ-73449                             89
025                  GBK-45859                             47
026                  YMA-56284                             28
027                  DHY-22445                            179
028                  DAU-26394                             77
029                  YBD-67688                            143
030                  ANR-65636                            165
031                  FNL-93857                            154
032                  XRT-73276                             15
033                  TNG-52497                             40
034                  FNL-93857                             41
035                  KQA-89952                             34
036                  FYK-67999                            108
037                  CQS-93978                            167
038                  NVE-67597                            174
039                  DHY-22445                            142
040                  KWH-94256                             55
041                  HCY-32686                            130
042                  WQB-83823                            170
043                  GZN-34688                             49
044                  AJA-56777                            110
045                  TQC-49936                            189
046                  PWT-38779                            191
047                  PNF-53949                             26
048                  SPN-64546                              1
049                  FYK-67999                            134
050                  URL-32968                            156
051                  BTG-65524                             22
052                  AAV-93236                             33
053                  YLW-92835                             51
054                  VXR-68924                             25
055                  TNG-52497                              4
056                  WMD-65834                            190
057                  AAV-93236                            106
058                  ZKV-31415                             91
059                  ZHA-83572                            120
060                  JYL-79355                             78
061                  JPJ-26459                            111
062                  ZXB-54692                            100
063                  ZPF-96697                            119
064                  KDV-97563                            198
065                  PHE-99329                            147
066                  GMS-89977                             12
067                  BCU-27839                             30
068                  QBD-79865                            162
069                  NXD-76943                            107
070                  EPX-87469                            177
071                  YLW-92835                            105
072                  URL-32968                            101
073                  XJQ-35789                            181
074                  JYL-79355                             13
075                  LNC-68448                             95
076                  GZN-34688                             64
077                  ZKV-31415                             21
078                  LWR-78574                            132
079                  AAV-93236                            123
080                  WMD-65834                             31
081                  NHP-43928                            155
082                  PZV-75529                              2
083                  QBD-79865                             76
084                  WBB-69295                             71
085                  AAV-93236                            169
086                  HZF-45469                            104
087                  LWR-78574                             59
088                  JYL-79355                             99
089                  GZN-34688                            114
090                  YMA-56284                            124
091                  HVX-35287                            138
092                  KDV-97563                            193
093                  VXR-68924                            161
094                  TRM-27792                            146
095                  KLA-57296                            127
096                  PWT-38779                            180
097                  ANR-65636                            117
098                  KQA-89952                             57
099                  YXL-38878                             72
100                  BMN-57337                              7
