User ID: 35036-62750

Trial                  Virus                             Units
---------------------------------------------------------------
001                  AAV-93236                             32
002                  NWL-28282                             50
003                  CDC-36833                             83
004                  BTG-65524                             47
005                  JYL-79355                             85
006                  BTN-83953                            188
007                  VWM-74278                             86
008                  LWR-78574                            170
009                  HKZ-33728                             88
010                  KDV-97563                            178
011                  JVL-65247                            157
012                  RGZ-73449                             20
013                  KMP-52243                            193
014                  NMA-58554                             87
015                  PWT-38779                              8
016                  GUJ-74444                              6
017                  GBK-45859                            176
018                  RLT-57887                            125
019                  KWH-94256                            114
020                  LZL-53762                            167
021                  ANR-65636                            183
022                  PHE-99329                             64
023                  GZN-34688                            173
024                  GZN-34688                             72
025                  SPN-64546                            131
026                  QBD-79865                            109
027                  ZXB-54692                              1
028                  NMA-58554                            162
029                  VJN-37687                            160
030                  HVX-35287                             14
031                  NWL-28282                            137
032                  TNA-63396                             30
033                  HNB-76282                            159
034                  TNG-52497                             38
035                  JVL-65247                              5
036                  DAU-26394                             56
037                  PHE-99329                             45
038                  BMN-57337                             52
039                  WMD-65834                             90
040                  KMP-52243                             31
041                  HKZ-33728                             91
042                  FYK-67999                            120
043                  HCY-32686                             37
044                  HKZ-33728                             66
045                  FTD-84699                            174
046                  YLW-92835                             17
047                  URL-32968                            153
048                  ZHA-83572                            165
049                  FNR-28782                            147
050                  GUJ-74444                            111
051                  PWT-38779                             36
052                  GMS-89977                              3
053                  NMA-58554                            112
054                  NXD-76943                             65
055                  HZF-45469                             54
056                  TRM-27792                              9
057                  JVL-65247                            138
058                  TLT-23593                            141
059                  GUJ-74444                            132
060                  SPN-64546                            118
061                  NHP-43928                             70
062                  LWR-78574                             13
063                  TRM-27792                            172
064                  CPU-63784                             10
065                  FTD-84699                             29
066                  HCY-32686                            161
067                  PHE-99329                            197
068                  GUJ-74444                            107
069                  XBC-95594                            123
070                  KQA-89952                             23
071                  FTD-84699                             79
072                  FNR-28782                             80
073                  NVE-67597                            154
074                  TQC-49936                             99
075                  VJN-37687                            105
076                  XRT-73276                             44
077                  ANR-65636                            101
078                  QBZ-39849                             15
079                  HVE-32966                            184
080                  EFG-46945                             92
081                  PWT-38779                             67
082                  FTD-84699                            102
083                  CCG-95482                            168
084                  ZPF-96697                             35
085                  JPJ-26459                            143
086                  VJN-37687                             98
087                  PWT-38779                            189
088                  PNF-53949                            171
089                  AJA-56777                             74
090                  XJQ-35789                            198
091                  FNR-28782                              4
092                  ZHA-83572                             19
093                  HVE-32966                             78
094                  PHE-99329                             95
095                  JPJ-26459                            185
096                  HCY-32686                             41
097                  PHE-99329                            190
098                  DHY-22445                             94
099                  BCU-27839                             24
100                  CCG-95482                            169
