User ID: 52930-30854

Trial                  Virus                             Units
---------------------------------------------------------------
001                  RGZ-73449                             91
002                  SZA-87265                             88
003                  YLW-92835                             67
004                  ANR-65636                             24
005                  HNB-76282                            103
006                  TXF-47848                            144
007                  JYL-79355                            142
008                  YBD-67688                            198
009                  YMA-56284                             47
010                  XRT-73276                             97
011                  YMA-56284                             52
012                  XBC-95594                             34
013                  AJA-56777                             44
014                  AAV-93236                             51
015                  PZV-75529                             25
016                  KWH-94256                            141
017                  LWR-78574                             42
018                  AAV-93236                             30
019                  HVE-32966                            188
020                  HCY-32686                             53
021                  LZL-53762                             96
022                  AJA-56777                             58
023                  RLT-57887                            178
024                  FNL-93857                             80
025                  QBZ-39849                             26
026                  ZKV-31415                            176
027                  FYK-67999                             76
028                  NXD-76943                            136
029                  VWM-74278                            200
030                  QBD-79865                            121
031                  LNC-68448                            199
032                  KMP-52243                             78
033                  FNR-28782                             85
034                  TXF-47848                             83
035                  AAV-93236                            191
036                  BMN-57337                             39
037                  AAV-93236                             64
038                  KQA-89952                            182
039                  NXD-76943                             29
040                  KMP-52243                            107
041                  HVE-32966                             71
042                  FNR-28782                            149
043                  ZKV-31415                             48
044                  FTD-84699                            162
045                  VJN-37687                            196
046                  HVX-35287                            146
047                  HVX-35287                            124
048                  BCU-27839                            185
049                  GUJ-74444                             77
050                  KWH-94256                            131
051                  NVE-67597                            109
052                  JPJ-26459                            118
053                  ZPF-96697                             28
054                  RLT-57887                            152
055                  TQC-49936                            145
056                  CDC-36833                            114
057                  GMS-89977                            193
058                  ZPF-96697                            104
059                  BTN-83953                             69
060                  EFG-46945                            100
061                  VWM-74278                            115
062                  KWH-94256                            161
063                  TNG-52497                            164
064                  TQC-49936                             66
065                  CCG-95482                            183
066                  ZKV-31415                            155
067                  BCU-27839                             35
068                  WQM-46249                            135
069                  YMA-56284                             99
070                  PWT-38779                            126
071                  PQJ-67335                             89
072                  PNF-53949                            172
073                  FNR-28782                            189
074                  KMP-52243                             79
075                  TQC-49936                             90
076                  SZA-87265                              8
077                  SZA-87265                             82
078                  TNA-63396                             18
079                  ZPF-96697                             49
080                  WMD-65834                            169
081                  VWM-74278                             20
082                  VWM-74278                            165
083                  PHE-99329                            106
084                  CDC-36833                             54
085                  VJN-37687                            163
086                  NMA-58554                            159
087                  QBZ-39849                            140
088                  ZXB-54692                             14
089                  LZL-53762                            151
090                  QBD-79865                             21
091                  TNA-63396                            190
092                  EFG-46945                             19
093                  GMS-89977                             46
094                  PNF-53949                             68
095                  SZA-87265                             63
096                  CDC-36833                             33
097                  NWL-28282                            171
098                  BTN-83953                             45
099                  JPJ-26459                              3
100                  JYL-79355                             43
