User ID: 26985-90240

Trial                  Virus                             Units
---------------------------------------------------------------
001                  EFG-46945                            198
002                  ZHA-83572                              9
003                  KMP-52243                            150
004                  FYK-67999                            141
005                  JPJ-26459                             22
006                  JPJ-26459                            117
007                  GBK-45859                            155
008                  VJN-37687                            191
009                  ZHA-83572                            185
010                  JYL-79355                             60
011                  XJQ-35789                             10
012                  TRM-27792                            164
013                  ZPF-96697                            181
014                  TNG-52497                             72
015                  KMP-52243                            149
016                  WQB-83823                            161
017                  JYL-79355                             32
018                  VWM-74278                             39
019                  NHP-43928                             98
020                  AJA-56777                            111
021                  PHE-99329                             17
022                  JVL-65247                            176
023                  GMS-89977                             42
024                  TQC-49936                            163
025                  FNR-28782                             51
026                  ZKV-31415                            130
027                  TNG-52497                             19
028                  HKZ-33728                             75
029                  YXL-38878                             65
030                  TQC-49936                            110
031                  NMA-58554                            131
032                  NVE-67597                            121
033                  BTN-83953                            103
034                  URL-32968                            135
035                  ZHA-83572                             87
036                  KLA-57296                            177
037                  JYL-79355                             43
038                  NXD-76943                            109
039                  BTN-83953                            115
040                  GZN-34688                             62
041                  PHE-99329                            170
042                  XKG-42573                            136
043                  RGZ-73449                             91
044                  GBK-45859                             11
045                  GMS-89977                            172
046                  NXD-76943                             54
047                  YLW-92835                            134
048                  YLW-92835                             85
049                  FNR-28782                             18
050                  WQM-46249                             41
051                  FTD-84699                              2
052                  VXR-68924                             93
053                  HZF-45469                            175
054                  GBK-45859                             92
055                  VXR-68924                            125
056                  FNR-28782                            169
057                  BMN-57337                             12
058                  ZHA-83572                            197
059                  XJQ-35789                             59
060                  VWM-74278                             28
061                  FYK-67999                             69
062                  WQB-83823                             34
063                  TLT-23593                            114
064                  ZKV-31415                            118
065                  ZPF-96697                            193
066                  HNB-76282                              6
067                  GUJ-74444                             90
068                  NMA-58554                            156
069                  HVE-32966                            102
070                  FNL-93857                             49
071                  WBB-69295                             71
072                  WQB-83823                            162
073                  HVE-32966                            152
074                  HKZ-33728                            168
075                  CDC-36833                            174
076                  AJA-56777                            183
077                  WQM-46249                            127
078                  XBC-95594                            188
079                  TNX-51117                             53
080                  FNL-93857                             20
081                  XRT-73276                            144
082                  AJA-56777                            146
083                  XBC-95594                            182
084                  BMN-57337                            165
085                  NHP-43928                             79
086                  NXD-76943                            153
087                  FTD-84699                             25
088                  SPN-64546                             83
089                  ZKV-31415                            123
090                  PWT-38779                             57
091                  JPJ-26459                            143
092                  TNX-51117                             64
093                  VXR-68924                            194
094                  JVL-65247                             24
095                  WQB-83823                            128
096                  GMS-89977                             35
097                  HVE-32966                             61
098                  GMS-89977                            122
099                  WQM-46249                             77
100                  LZL-53762                             46
