User ID: 64310-22128

Trial                  Virus                             Units
---------------------------------------------------------------
001                  QBZ-39849                             83
002                  EPX-87469                              8
003                  WQB-83823                            158
004                  QBD-79865                            182
005                  XKG-42573                            161
006                  GBK-45859                            151
007                  XKG-42573                             63
008                  EFG-46945                             22
009                  ZXB-54692                             92
010                  FNL-93857                            159
011                  TXF-47848                            143
012                  TRM-27792                            135
013                  FNR-28782                            146
014                  TLT-23593                             45
015                  CQS-93978                            129
016                  XKG-42573                             14
017                  FNL-93857                            171
018                  GUJ-74444                             34
019                  PHE-99329                             12
020                  YBD-67688                            145
021                  YMA-56284                            176
022                  TXF-47848                            200
023                  XKG-42573                             82
024                  XBC-95594                            112
025                  WMD-65834                             86
026                  VJN-37687                             25
027                  NXD-76943                             67
028                  HNB-76282                             44
029                  BMN-57337                             16
030                  URL-32968                             53
031                  CCG-95482                             18
032                  RLT-57887                              5
033                  YLW-92835                             11
034                  PWT-38779                             66
035                  ANR-65636                            150
036                  TNA-63396                            172
037                  TNX-51117                            111
038                  YXL-38878                             55
039                  URL-32968                             95
040                  HVE-32966                            127
041                  KDV-97563                            102
042                  SZA-87265                            180
043                  WQB-83823                            144
044                  YMA-56284                            147
045                  YXL-38878                             96
046                  NWL-28282                            130
047                  GMS-89977                            133
048                  FTD-84699                             36
049                  WQB-83823                            156
050                  NMA-58554                            115
051                  DHY-22445                            120
052                  XBC-95594                            107
053                  NXD-76943                             72
054                  JVL-65247                            136
055                  CQS-93978                              3
056                  YMA-56284                             10
057                  KWH-94256                            175
058                  ZXB-54692                            178
059                  TXF-47848                            108
060                  GBK-45859                            101
061                  EFG-46945                            139
062                  CDC-36833                            186
063                  XJQ-35789                             81
064                  HVE-32966                             41
065                  RLT-57887                             43
066                  GUJ-74444                            128
067                  HVX-35287                             28
068                  ANR-65636                             98
069                  DHY-22445                            163
070                  HVX-35287                             61
071                  RGZ-73449                             15
072                  AAV-93236                             40
073                  NWL-28282                            137
074                  NWL-28282                            155
075                  TNG-52497                             65
076                  NMA-58554                             13
077                  NHP-43928                             87
078                  XJQ-35789                             33
079                  NWL-28282                             78
080                  BTN-83953                            193
081                  ANR-65636                            131
082                  WMD-65834                             69
083                  BTN-83953                             77
084                  RGZ-73449                             20
085                  YLW-92835                            100
086                  CPU-63784                             24
087                  HCY-32686                             57
088                  TLT-23593                             76
089                  VJN-37687                             73
090                  NWL-28282                             21
091                  HKZ-33728                             52
092                  HZF-45469                            188
093                  JVL-65247                            105
094                  TQC-49936                            157
095                  BTG-65524                            167
096                  GZN-34688                             49
097                  EFG-46945                            106
098                  QBZ-39849                            194
099                  EFG-46945                            138
100                  TQC-49936                              2
