User ID: 32489-57596

Trial                  Virus                             Units
---------------------------------------------------------------
001                  ZPF-96697                             22
002                  BTN-83953                            118
003                  CCG-95482                            107
004                  BMN-57337                             30
005                  XBC-95594                            128
006                  LWR-78574                             51
007                  KMP-52243                             83
008                  HZF-45469                            172
009                  PQJ-67335                             87
010                  KMP-52243                            138
011                  YLW-92835                             11
012                  GZN-34688                            144
013                  JYL-79355                             28
014                  NMA-58554                            142
015                  DAU-26394                            171
016                  FNR-28782                            180
017                  HKZ-33728                              7
018                  KWH-94256                            158
019                  TNG-52497                            152
020                  HZF-45469                            198
021                  WBB-69295                            168
022                  FTD-84699                             63
023                  NHP-43928                             99
024                  QBD-79865                            126
025                  TNA-63396                            100
026                  TNX-51117                             81
027                  XRT-73276                             29
028                  TLT-23593                            119
029                  DHY-22445                            110
030                  HKZ-33728                             61
031                  XJQ-35789                            160
032                  DAU-26394                             91
033                  YLW-92835                            129
034                  KMP-52243                            161
035                  BTN-83953                            157
036                  FNR-28782                              1
037                  CPU-63784                            165
038                  HNB-76282                             13
039                  CDC-36833                            174
040                  JYL-79355                             46
041                  DHY-22445                            170
042                  KDV-97563                            188
043                  TLT-23593                             68
044                  CPU-63784                              9
045                  GMS-89977                             94
046                  JVL-65247                             18
047                  GUJ-74444                             38
048                  WBB-69295                            186
049                  ZKV-31415                             75
050                  BTN-83953                            109
051                  TNA-63396                             25
052                  GUJ-74444                            197
053                  PNF-53949                             10
054                  BCU-27839                            195
055                  ANR-65636                             14
056                  EFG-46945                            120
057                  VWM-74278                             12
058                  YBD-67688                             31
059                  WMD-65834                            150
060                  PZV-75529                             84
061                  BMN-57337                             93
062                  NWL-28282                             77
063                  XRT-73276                             33
064                  QBD-79865                             54
065                  RGZ-73449                            121
066                  YXL-38878                             78
067                  GZN-34688                             56
068                  CPU-63784                            154
069                  JYL-79355                             76
070                  HVE-32966                             72
071                  CQS-93978                            193
072                  YLW-92835                             17
073                  XRT-73276                            130
074                  NWL-28282                            106
075                  CQS-93978                            153
076                  XJQ-35789                             62
077                  BTG-65524                             26
078                  NHP-43928                            147
079                  PNF-53949                            175
080                  SZA-87265                            114
081                  AAV-93236                            117
082                  SPN-64546                              6
083                  TQC-49936                             69
084                  KQA-89952                             37
085                  RLT-57887                             24
086                  PQJ-67335                             90
087                  CPU-63784                             27
088                  HCY-32686                             41
089                  ZXB-54692                             73
090                  VXR-68924                            167
091                  TRM-27792                             74
092                  WQM-46249                             59
093                  VWM-74278                            125
094                  NMA-58554                            105
095                  FNL-93857                             88
096                  HVE-32966                             53
097                  GUJ-74444                            181
098                  RLT-57887                            169
099                  TXF-47848                            149
100                  KQA-89952                            173
