User ID: 52357-54349

Trial                  Virus                             Units
---------------------------------------------------------------
001                  JVL-65247                             83
002                  BCU-27839                            111
003                  CDC-36833                            149
004                  SZA-87265                            143
005                  EPX-87469                             99
006                  AJA-56777                             59
007                  VJN-37687                            125
008                  YLW-92835                             55
009                  KQA-89952                            181
010                  BMN-57337                            198
011                  CDC-36833                             80
012                  FTD-84699                            174
013                  LWR-78574                            156
014                  JVL-65247                            147
015                  TRM-27792                             69
016                  XKG-42573                            113
017                  GUJ-74444                            109
018                  URL-32968                            168
019                  NHP-43928                            170
020                  JVL-65247                             24
021                  HVE-32966                             53
022                  HVX-35287                            199
023                  CCG-95482                            159
024                  TLT-23593                            106
025                  YBD-67688                            134
026                  XKG-42573                             58
027                  FTD-84699                              3
028                  CPU-63784                             63
029                  WQM-46249                            135
030                  LNC-68448                             64
031                  XBC-95594                            192
032                  NVE-67597                             96
033                  XKG-42573                             11
034                  AJA-56777                             10
035                  ZXB-54692                             28
036                  CPU-63784                             34
037                  KWH-94256                            166
038                  VJN-37687                            130
039                  XBC-95594                            124
040                  TXF-47848                            182
041                  LZL-53762                            139
042                  KMP-52243                             92
043                  LWR-78574                            188
044                  YMA-56284                             25
045                  ZKV-31415                              6
046                  DHY-22445                             23
047                  VWM-74278                             81
048                  AAV-93236                             79
049                  HNB-76282                             12
050                  TNG-52497                              7
051                  HCY-32686                            176
052                  NXD-76943                             93
053                  HCY-32686                            171
054                  KDV-97563                             30
055                  LWR-78574                            122
056                  YBD-67688                             19
057                  NHP-43928                            108
058                  WBB-69295                             49
059                  KDV-97563                            142
060                  KWH-94256                              2
061                  NVE-67597                             20
062                  ZPF-96697                             85
063                  CCG-95482                             29
064                  HVX-35287                             27
065                  FNL-93857                            141
066                  BMN-57337                            148
067                  GMS-89977                             46
068                  NVE-67597                             71
069                  PHE-99329                            161
070                  ZPF-96697                             43
071                  FNR-28782                            136
072                  QBZ-39849                             40
073                  JPJ-26459                            180
074                  HVX-35287                            173
075                  KDV-97563                             48
076                  NVE-67597                             18
077                  HVE-32966                            129
078                  HNB-76282                             45
079                  URL-32968                            151
080                  WQB-83823                             75
081                  XKG-42573                             89
082                  PQJ-67335                             73
083                  CCG-95482                              5
084                  YLW-92835                             90
085                  JYL-79355                             65
086                  PNF-53949                             66
087                  VWM-74278                             41
088                  HVX-35287                            140
089                  CDC-36833                            157
090                  PNF-53949                              4
091                  GUJ-74444                             15
092                  KWH-94256                            132
093                  AAV-93236                             52
094                  KLA-57296                            183
095                  LNC-68448                            154
096                  FNR-28782                             88
097                  AAV-93236                            190
098                  NWL-28282                            117
099                  CDC-36833                            155
100                  GZN-34688                            120
