User ID: 68589-74799

Trial                  Virus                             Units
---------------------------------------------------------------
001                  VWM-74278                             46
002                  YLW-92835                              4
003                  PZV-75529                             19
004                  NVE-67597                             89
005                  NVE-67597                            116
006                  GZN-34688                             42
007                  FTD-84699                            142
008                  ZXB-54692                             64
009                  HVE-32966                            178
010                  JVL-65247                            109
011                  JYL-79355                            181
012                  RGZ-73449                             36
013                  WQM-46249                            121
014                  KWH-94256                            127
015                  HZF-45469                             85
016                  LNC-68448                            104
017                  WQB-83823                              1
018                  LWR-78574                             29
019                  CCG-95482                             68
020                  YXL-38878                             91
021                  QBD-79865                            190
022                  WBB-69295                             67
023                  FTD-84699                            111
024                  PHE-99329                             33
025                  LZL-53762                            139
026                  CDC-36833                            168
027                  ZXB-54692                            173
028                  WQB-83823                             86
029                  QBZ-39849                            106
030                  FNR-28782                             50
031                  HZF-45469                             41
032                  LZL-53762                            192
033                  GUJ-74444                            136
034                  RLT-57887                            120
035                  NWL-28282                            115
036                  KDV-97563                            174
037                  GBK-45859                            160
038                  TRM-27792                            180
039                  BCU-27839                            134
040                  PZV-75529                              2
041                  HNB-76282                             25
042                  XRT-73276                            188
043                  GZN-34688                            147
044                  XBC-95594                            138
045                  TNX-51117                            197
046                  HCY-32686                            171
047                  BTN-83953                            101
048                  LWR-78574                             58
049                  JYL-79355                            149
050                  WMD-65834                            200
051                  FYK-67999                            194
052                  PZV-75529                             38
053                  ZHA-83572                             99
054                  TNX-51117                            133
055                  EFG-46945                            162
056                  FNL-93857                            131
057                  BTN-83953                            152
058                  EPX-87469                             22
059                  HNB-76282                             83
060                  PQJ-67335                            189
061                  EPX-87469                            144
062                  BTG-65524                             81
063                  HCY-32686                             96
064                  QBD-79865                            193
065                  AJA-56777                            137
066                  JYL-79355                            125
067                  QBD-79865                            141
068                  YBD-67688                            128
069                  DAU-26394                             37
070                  ZPF-96697                            156
071                  DAU-26394                            148
072                  LWR-78574                             65
073                  FNL-93857                              6
074                  FNR-28782                             14
075                  RLT-57887                            146
076                  PZV-75529                             61
077                  KDV-97563                             49
078                  FYK-67999                             97
079                  URL-32968                             72
080                  TNG-52497                             75
081                  YMA-56284                            103
082                  XBC-95594                            182
083                  ZHA-83572                             48
084                  WBB-69295                             66
085                  FNL-93857                             79
086                  TXF-47848                            102
087                  BCU-27839                            187
088                  BTN-83953                            165
089                  HVE-32966                            169
090                  GZN-34688                            153
091                  CQS-93978                             39
092                  BTN-83953                            112
093                  TNA-63396                            195
094                  ANR-65636                            158
095                  FNL-93857                             87
096                  PNF-53949                            113
097                  GZN-34688                             94
098                  HVX-35287                            172
099                  CPU-63784                              8
100                  NHP-43928                            124
