User ID: 33618-79986

Trial                  Virus                             Units
---------------------------------------------------------------
001                  JPJ-26459                             76
002                  TRM-27792                             31
003                  ANR-65636                             92
004                  TXF-47848                             25
005                  RLT-57887                            184
006                  PHE-99329                             71
007                  KMP-52243                             13
008                  HCY-32686                            168
009                  FNR-28782                             86
010                  BMN-57337                             55
011                  PWT-38779                              4
012                  SPN-64546                            141
013                  KDV-97563                            147
014                  FNR-28782                            111
015                  NMA-58554                            160
016                  TNX-51117                             97
017                  TNA-63396                             10
018                  QBZ-39849                             26
019                  PNF-53949                            153
020                  GUJ-74444                             73
021                  RGZ-73449                            167
022                  EPX-87469                            113
023                  YXL-38878                            174
024                  BTG-65524                            155
025                  QBD-79865                             50
026                  XJQ-35789                             49
027                  NVE-67597                             32
028                  LZL-53762                            116
029                  DAU-26394                             42
030                  DAU-26394                            130
031                  HVX-35287                            161
032                  CQS-93978                             29
033                  NVE-67597                            124
034                  KDV-97563                             43
035                  WBB-69295                             15
036                  PHE-99329                            156
037                  TQC-49936                            106
038                  RLT-57887                            192
039                  FYK-67999                            148
040                  ZKV-31415                            172
041                  BTG-65524                            195
042                  TLT-23593                            191
043                  TXF-47848                            165
044                  XKG-42573                            118
045                  BTN-83953                             37
046                  BTG-65524                             88
047                  YBD-67688                             96
048                  NHP-43928                             19
049                  HZF-45469                             74
050                  BMN-57337                            123
051                  GUJ-74444                              7
052                  TNA-63396                            115
053                  YBD-67688                            166
054                  KLA-57296                             39
055                  FNL-93857                            194
056                  GZN-34688                            138
057                  DHY-22445                            128
058                  SPN-64546                             18
059                  KWH-94256                             91
060                  TQC-49936                            149
061                  YMA-56284                             11
062                  TQC-49936                              6
063                  RGZ-73449                             66
064                  KDV-97563                             64
065                  NWL-28282                             54
066                  YBD-67688                            133
067                  TNG-52497                             99
068                  HKZ-33728                             22
069                  BTN-83953                             62
070                  ZKV-31415                             46
071                  XRT-73276                            169
072                  YXL-38878                            183
073                  HNB-76282                            137
074                  DHY-22445                            150
075                  KMP-52243                            188
076                  TNG-52497                            121
077                  YMA-56284                             38
078                  XRT-73276                            136
079                  YXL-38878                            110
080                  VWM-74278                            170
081                  ZPF-96697                             12
082                  KMP-52243                            180
083                  NWL-28282                            102
084                  FNR-28782                             14
085                  FNL-93857                            122
086                  YMA-56284                            146
087                  ZXB-54692                            127
088                  DAU-26394                             51
089                  BMN-57337                             70
090                  XRT-73276                             17
091                  NVE-67597                             77
092                  HKZ-33728                            163
093                  ZKV-31415                            117
094                  CCG-95482                             27
095                  GBK-45859                            132
096                  JVL-65247                             80
097                  EFG-46945                            143
098                  CQS-93978                            189
099                  HVX-35287                            178
100                  GBK-45859                            185
