User ID: 66537-00315

Trial                  Virus                             Units
---------------------------------------------------------------
001                  SZA-87265                            190
002                  WBB-69295                            132
003                  FNR-28782                              5
004                  CDC-36833                            108
005                  ZKV-31415                            181
006                  ZHA-83572                            156
007                  EPX-87469                             15
008                  XBC-95594                            121
009                  BTN-83953                            125
010                  WMD-65834                             58
011                  JPJ-26459                            117
012                  XJQ-35789                             96
013                  KWH-94256                             36
014                  HCY-32686                             21
015                  BCU-27839                            124
016                  ANR-65636                             73
017                  YBD-67688                             71
018                  HNB-76282                             85
019                  ZPF-96697                            164
020                  BTG-65524                            188
021                  LWR-78574                             91
022                  KQA-89952                             69
023                  TLT-23593                             67
024                  VJN-37687                            123
025                  PNF-53949                            173
026                  CQS-93978                             72
027                  WMD-65834                            131
028                  ZKV-31415                            195
029                  PQJ-67335                             49
030                  QBD-79865                            140
031                  NMA-58554                             83
032                  BTG-65524                            113
033                  PHE-99329                              1
034                  URL-32968                             74
035                  CCG-95482                             82
036                  AAV-93236                            186
037                  XKG-42573                            167
038                  LZL-53762                              7
039                  FNL-93857                            105
040                  YLW-92835                            135
041                  FNL-93857                              4
042                  LZL-53762                            130
043                  PHE-99329                            118
044                  BMN-57337                             80
045                  TNG-52497                             35
046                  LZL-53762                              3
047                  NMA-58554                             93
048                  CCG-95482                             11
049                  YXL-38878                            153
050                  VXR-68924                             59
051                  XJQ-35789                             52
052                  XJQ-35789                             84
053                  FYK-67999                             45
054                  ANR-65636                             34
055                  KDV-97563                            145
056                  XBC-95594                             98
057                  KDV-97563                            154
058                  GZN-34688                            137
059                  DHY-22445                            110
060                  BCU-27839                             18
061                  CCG-95482                             39
062                  ANR-65636                            162
063                  YBD-67688                             60
064                  VJN-37687                             90
065                  ZHA-83572                            177
066                  WBB-69295                             13
067                  FNL-93857                            107
068                  BMN-57337                             12
069                  KDV-97563                             99
070                  BTN-83953                             81
071                  FTD-84699                             95
072                  GUJ-74444                             17
073                  HVX-35287                             38
074                  YBD-67688                             42
075                  PZV-75529                            159
076                  PNF-53949                             29
077                  ZPF-96697                             30
078                  NXD-76943                             79
079                  YLW-92835                            158
080                  YXL-38878                            183
081                  URL-32968                             55
082                  ZKV-31415                            106
083                  EPX-87469                            116
084                  AAV-93236                              6
085                  NXD-76943                            143
086                  HNB-76282                            165
087                  PWT-38779                              2
088                  KMP-52243                            192
089                  TNA-63396                            189
090                  EFG-46945                            134
091                  ZHA-83572                            166
092                  ZHA-83572                            178
093                  BTG-65524                            163
094                  HKZ-33728                            194
095                  BMN-57337                            161
096                  JVL-65247                            179
097                  HKZ-33728                            171
098                  LNC-68448                            129
099                  HKZ-33728                             23
100                  PHE-99329                            170
