User ID: 10592-17540

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KMP-52243                            194
002                  ANR-65636                            173
003                  VWM-74278                            191
004                  EFG-46945                             90
005                  QBD-79865                            105
006                  GBK-45859                             80
007                  TRM-27792                             49
008                  WQM-46249                            103
009                  RGZ-73449                             92
010                  FYK-67999                             24
011                  BTG-65524                             68
012                  KDV-97563                            119
013                  FNR-28782                             72
014                  EPX-87469                            139
015                  TQC-49936                             85
016                  XRT-73276                            101
017                  TQC-49936                             26
018                  LNC-68448                            183
019                  DAU-26394                             23
020                  WQB-83823                            163
021                  FTD-84699                            186
022                  FNL-93857                            116
023                  KQA-89952                             74
024                  WBB-69295                             86
025                  ZXB-54692                            174
026                  WMD-65834                             53
027                  JPJ-26459                             77
028                  BTG-65524                              8
029                  WQB-83823                             70
030                  PZV-75529                              1
031                  FYK-67999                            149
032                  TRM-27792                             50
033                  LZL-53762                            146
034                  TQC-49936                            138
035                  FTD-84699                            169
036                  ZHA-83572                            148
037                  TLT-23593                            142
038                  ZHA-83572                            154
039                  YMA-56284                             12
040                  XKG-42573                            134
041                  LZL-53762                            151
042                  CCG-95482                             14
043                  BMN-57337                            170
044                  XKG-42573                            109
045                  HKZ-33728                             59
046                  HKZ-33728                            199
047                  XKG-42573                             31
048                  RLT-57887                            198
049                  HVE-32966                             40
050                  EPX-87469                            123
051                  VWM-74278                             13
052                  AJA-56777                             29
053                  XRT-73276                            128
054                  TLT-23593                             63
055                  ZKV-31415                            117
056                  LNC-68448                             52
057                  JYL-79355                             27
058                  KLA-57296                             62
059                  FNL-93857                            125
060                  KQA-89952                             69
061                  VJN-37687                            193
062                  PWT-38779                            133
063                  URL-32968                            196
064                  TNG-52497                             79
065                  NMA-58554                            158
066                  NVE-67597                              3
067                  KLA-57296                             81
068                  SZA-87265                            111
069                  WQM-46249                             48
070                  YLW-92835                             35
071                  QBZ-39849                            153
072                  ZKV-31415                             97
073                  CQS-93978                             17
074                  PNF-53949                             61
075                  PZV-75529                             76
076                  NWL-28282                            192
077                  ZHA-83572                            118
078                  YBD-67688                            120
079                  YMA-56284                             89
080                  CDC-36833                            171
081                  BTG-65524                            156
082                  HCY-32686                            126
083                  RLT-57887                             87
084                  KWH-94256                            100
085                  WBB-69295                             78
086                  LZL-53762                             60
087                  ZPF-96697                             30
088                  XJQ-35789                             88
089                  GMS-89977                            197
090                  KMP-52243                             25
091                  QBZ-39849                            175
092                  TNG-52497                             67
093                  HVE-32966                            189
094                  AJA-56777                            195
095                  VWM-74278                              9
096                  TNX-51117                             19
097                  LZL-53762                             34
098                  TXF-47848                            187
099                  ZPF-96697                            106
100                  DAU-26394                            160
