User ID: 26032-51883

Trial                  Virus                             Units
---------------------------------------------------------------
001                  QBD-79865                            132
002                  EFG-46945                             33
003                  RGZ-73449                             42
004                  PNF-53949                             55
005                  PHE-99329                            176
006                  KLA-57296                            105
007                  DAU-26394                             91
008                  HVX-35287                             62
009                  BCU-27839                            100
010                  FNR-28782                              8
011                  VXR-68924                            178
012                  FNL-93857                            171
013                  CDC-36833                             25
014                  KMP-52243                            114
015                  ZHA-83572                            181
016                  NWL-28282                            182
017                  NHP-43928                            184
018                  BTN-83953                              7
019                  TNX-51117                             81
020                  CQS-93978                            145
021                  PQJ-67335                             51
022                  YBD-67688                             56
023                  WQB-83823                            101
024                  HZF-45469                             94
025                  DAU-26394                            167
026                  FNL-93857                             85
027                  JPJ-26459                             64
028                  TLT-23593                            165
029                  NVE-67597                             41
030                  RGZ-73449                            169
031                  FTD-84699                              1
032                  HKZ-33728                            109
033                  HVX-35287                              4
034                  TNG-52497                            127
035                  VXR-68924                             80
036                  BMN-57337                             63
037                  ZPF-96697                            122
038                  VJN-37687                            130
039                  EPX-87469                            138
040                  GBK-45859                             39
041                  QBD-79865                             44
042                  FNR-28782                             40
043                  ANR-65636                            193
044                  LZL-53762                             60
045                  GBK-45859                             53
046                  FTD-84699                              6
047                  ANR-65636                            191
048                  PNF-53949                             37
049                  HVX-35287                            177
050                  DHY-22445                             32
051                  HCY-32686                            148
052                  TXF-47848                             10
053                  FTD-84699                            186
054                  AJA-56777                             49
055                  ZHA-83572                             77
056                  KLA-57296                            198
057                  YXL-38878                             99
058                  XJQ-35789                             22
059                  PQJ-67335                             86
060                  HKZ-33728                            139
061                  DAU-26394                             45
062                  NXD-76943                            106
063                  YXL-38878                            104
064                  JYL-79355                            194
065                  GZN-34688                             88
066                  NMA-58554                             61
067                  PZV-75529                            153
068                  NXD-76943                             75
069                  HVX-35287                            135
070                  CCG-95482                             57
071                  YXL-38878                            197
072                  QBZ-39849                            143
073                  QBD-79865                            141
074                  HVX-35287                            159
075                  FYK-67999                            158
076                  NXD-76943                             79
077                  NMA-58554                             82
078                  KLA-57296                              2
079                  PQJ-67335                            123
080                  HNB-76282                             67
081                  TNG-52497                            174
082                  GMS-89977                             76
083                  YXL-38878                            136
084                  KDV-97563                            115
085                  LZL-53762                            126
086                  KLA-57296                            157
087                  WMD-65834                             74
088                  ZXB-54692                             72
089                  SZA-87265                            183
090                  XKG-42573                            119
091                  PNF-53949                            111
092                  LWR-78574                             54
093                  FNL-93857                             96
094                  TNX-51117                            188
095                  TQC-49936                             65
096                  LNC-68448                            117
097                  QBD-79865                            156
098                  TLT-23593                            179
099                  KQA-89952                             29
100                  CCG-95482                             92
