User ID: 04025-42834

Trial                  Virus                             Units
---------------------------------------------------------------
001                  HZF-45469                             94
002                  WMD-65834                            124
003                  YLW-92835                            128
004                  DHY-22445                             54
005                  WQM-46249                             66
006                  BCU-27839                            200
007                  ANR-65636                            164
008                  JVL-65247                            109
009                  ZHA-83572                             85
010                  GBK-45859                            132
011                  CDC-36833                            106
012                  FNL-93857                            196
013                  HNB-76282                            149
014                  WQB-83823                             82
015                  EFG-46945                            171
016                  YMA-56284                             73
017                  ZXB-54692                            133
018                  ZXB-54692                             84
019                  KQA-89952                            147
020                  FNR-28782                            129
021                  YXL-38878                             33
022                  TRM-27792                             38
023                  TRM-27792                            187
024                  FYK-67999                            143
025                  NHP-43928                            118
026                  NVE-67597                            188
027                  SZA-87265                             45
028                  YBD-67688                             97
029                  KQA-89952                             44
030                  BMN-57337                            125
031                  KMP-52243                            186
032                  YBD-67688                            141
033                  TQC-49936                             96
034                  EFG-46945                             31
035                  VXR-68924                             79
036                  XKG-42573                            112
037                  ZPF-96697                            177
038                  ZXB-54692                            113
039                  NHP-43928                            148
040                  KLA-57296                             60
041                  SZA-87265                             35
042                  KQA-89952                            114
043                  AJA-56777                             75
044                  BMN-57337                            174
045                  KDV-97563                            192
046                  GBK-45859                            104
047                  XJQ-35789                             41
048                  TNX-51117                            162
049                  HVX-35287                             57
050                  LWR-78574                             80
051                  PNF-53949                            126
052                  DAU-26394                             15
053                  ZPF-96697                            135
054                  YBD-67688                            180
055                  KWH-94256                            123
056                  GZN-34688                             12
057                  QBZ-39849                            102
058                  NXD-76943                            197
059                  VXR-68924                            145
060                  NWL-28282                             72
061                  HVX-35287                             68
062                  AJA-56777                            139
063                  ZXB-54692                            136
064                  YLW-92835                              7
065                  WQM-46249                            142
066                  TNG-52497                            153
067                  NWL-28282                             69
068                  ZXB-54692                             93
069                  ZKV-31415                              2
070                  BMN-57337                            122
071                  BTN-83953                            160
072                  HZF-45469                             42
073                  KQA-89952                            105
074                  RGZ-73449                             53
075                  CCG-95482                            191
076                  BMN-57337                            101
077                  SPN-64546                             26
078                  HNB-76282                             39
079                  TXF-47848                            163
080                  ZKV-31415                             56
081                  BCU-27839                             77
082                  AAV-93236                            199
083                  LZL-53762                            155
084                  LNC-68448                             21
085                  NWL-28282                             59
086                  PHE-99329                             16
087                  VWM-74278                             64
088                  HVX-35287                             88
089                  TQC-49936                             10
090                  WMD-65834                            184
091                  KLA-57296                            189
092                  YXL-38878                             70
093                  KWH-94256                            170
094                  YMA-56284                             34
095                  YBD-67688                            120
096                  KWH-94256                             74
097                  TNA-63396                            134
098                  PNF-53949                            150
099                  CQS-93978                            161
100                  NXD-76943                            181
