User ID: 28739-05933

Trial                  Virus                             Units
---------------------------------------------------------------
001                  SPN-64546                             34
002                  HKZ-33728                            136
003                  WMD-65834                            128
004                  NWL-28282                            154
005                  WQM-46249                            163
006                  XBC-95594                              9
007                  YBD-67688                             51
008                  DHY-22445                             27
009                  BTG-65524                             77
010                  NHP-43928                             26
011                  XJQ-35789                              2
012                  LNC-68448                             97
013                  WQM-46249                            109
014                  ZHA-83572                            151
015                  TNA-63396                            100
016                  DAU-26394                             37
017                  HVX-35287                            147
018                  FYK-67999                             38
019                  PNF-53949                             72
020                  YMA-56284                             70
021                  GZN-34688                            155
022                  XBC-95594                             53
023                  NHP-43928                             76
024                  BTG-65524                             68
025                  WMD-65834                             78
026                  GZN-34688                            110
027                  LWR-78574                             11
028                  ZHA-83572                            196
029                  HCY-32686                            137
030                  VXR-68924                            186
031                  ANR-65636                            142
032                  WQB-83823                             66
033                  JVL-65247                            190
034                  ZPF-96697                             69
035                  YLW-92835                            191
036                  TLT-23593                            121
037                  NMA-58554                             47
038                  ANR-65636                            108
039                  BMN-57337                            134
040                  CDC-36833                            181
041                  TLT-23593                            189
042                  NXD-76943                            183
043                  AAV-93236                            195
044                  TNG-52497                             87
045                  HZF-45469                              4
046                  AJA-56777                            133
047                  GUJ-74444                             28
048                  WMD-65834                            116
049                  NXD-76943                             84
050                  CCG-95482                            131
051                  HNB-76282                            177
052                  KQA-89952                              1
053                  EFG-46945                             22
054                  PWT-38779                            172
055                  GZN-34688                             85
056                  BCU-27839                             49
057                  KLA-57296                            117
058                  XKG-42573                             56
059                  TRM-27792                            160
060                  BMN-57337                             31
061                  TNG-52497                             25
062                  URL-32968                             99
063                  NHP-43928                            156
064                  TNG-52497                             13
065                  AJA-56777                            126
066                  HVX-35287                            161
067                  HZF-45469                             41
068                  VWM-74278                              7
069                  NWL-28282                             89
070                  ZXB-54692                             57
071                  URL-32968                            143
072                  HCY-32686                            125
073                  JPJ-26459                             48
074                  PNF-53949                             20
075                  BTG-65524                             60
076                  EPX-87469                            169
077                  VXR-68924                             93
078                  YXL-38878                             40
079                  NMA-58554                              6
080                  HNB-76282                            104
081                  VXR-68924                            135
082                  LZL-53762                             52
083                  CQS-93978                            112
084                  EFG-46945                             92
085                  BTN-83953                            199
086                  QBZ-39849                            103
087                  BTN-83953                            105
088                  HCY-32686                             21
089                  AAV-93236                            180
090                  WQM-46249                            102
091                  JVL-65247                            130
092                  EFG-46945                             30
093                  LWR-78574                            179
094                  WQM-46249                            132
095                  FYK-67999                            114
096                  FTD-84699                            187
097                  HZF-45469                            120
098                  TLT-23593                             61
099                  XJQ-35789                            188
100                  JVL-65247                             39
