User ID: 84209-46116

Trial                  Virus                             Units
---------------------------------------------------------------
001                  ZKV-31415                             51
002                  WQB-83823                            156
003                  YBD-67688                            147
004                  TNA-63396                            198
005                  NVE-67597                            134
006                  SZA-87265                            130
007                  JYL-79355                             55
008                  NWL-28282                            149
009                  ANR-65636                             77
010                  VJN-37687                             85
011                  XRT-73276                             89
012                  NXD-76943                             98
013                  WMD-65834                             80
014                  NWL-28282                            101
015                  HZF-45469                             44
016                  QBZ-39849                            160
017                  URL-32968                             41
018                  JVL-65247                            155
019                  SPN-64546                             62
020                  GMS-89977                            107
021                  AJA-56777                             84
022                  ZXB-54692                            172
023                  HVE-32966                              5
024                  BMN-57337                            188
025                  FYK-67999                             61
026                  URL-32968                             95
027                  TNX-51117                            140
028                  NWL-28282                             19
029                  TLT-23593                             26
030                  NMA-58554                             83
031                  ZPF-96697                             15
032                  CQS-93978                             34
033                  QBD-79865                            187
034                  PQJ-67335                             25
035                  NXD-76943                             35
036                  XBC-95594                              4
037                  HVX-35287                             53
038                  XBC-95594                             71
039                  TXF-47848                             27
040                  LWR-78574                             11
041                  LZL-53762                            138
042                  PQJ-67335                            143
043                  PQJ-67335                            192
044                  PNF-53949                             76
045                  SPN-64546                            157
046                  XRT-73276                             88
047                  PZV-75529                             33
048                  EFG-46945                            117
049                  NWL-28282                             50
050                  AAV-93236                             13
051                  WQB-83823                            114
052                  VJN-37687                            153
053                  WBB-69295                            132
054                  TLT-23593                            186
055                  CCG-95482                            162
056                  SZA-87265                            128
057                  VXR-68924                            183
058                  NWL-28282                             70
059                  NWL-28282                            154
060                  GMS-89977                              1
061                  XKG-42573                            174
062                  FNL-93857                            125
063                  AAV-93236                            123
064                  EFG-46945                            181
065                  EFG-46945                            124
066                  FNL-93857                            164
067                  GZN-34688                            144
068                  YBD-67688                            158
069                  JYL-79355                             65
070                  HNB-76282                            179
071                  ZKV-31415                             68
072                  SZA-87265                            115
073                  YMA-56284                            171
074                  RGZ-73449                            200
075                  NHP-43928                              8
076                  NVE-67597                             47
077                  GMS-89977                             16
078                  FNR-28782                             43
079                  VXR-68924                            121
080                  PNF-53949                             59
081                  HNB-76282                            176
082                  GMS-89977                             24
083                  ZXB-54692                            118
084                  WQM-46249                            185
085                  CQS-93978                             94
086                  DHY-22445                            111
087                  PHE-99329                             58
088                  PHE-99329                            119
089                  QBZ-39849                            110
090                  BTG-65524                            112
091                  VJN-37687                            177
092                  NXD-76943                              9
093                  XBC-95594                            122
094                  GZN-34688                             17
095                  XBC-95594                            150
096                  QBD-79865                            133
097                  ZXB-54692                            136
098                  DAU-26394                             29
099                  SZA-87265                             38
100                  HVX-35287                            145
