User ID: 30575-77344

Trial                  Virus                             Units
---------------------------------------------------------------
001                  VXR-68924                             99
002                  GUJ-74444                             27
003                  YLW-92835                             16
004                  JVL-65247                             11
005                  RGZ-73449                             19
006                  FNR-28782                            110
007                  DAU-26394                             93
008                  BCU-27839                            103
009                  ZPF-96697                            185
010                  VJN-37687                            181
011                  AJA-56777                             12
012                  VXR-68924                            168
013                  KDV-97563                            116
014                  JVL-65247                            151
015                  KLA-57296                            189
016                  NHP-43928                             17
017                  KQA-89952                             46
018                  VXR-68924                              9
019                  NMA-58554                             18
020                  GZN-34688                            126
021                  BCU-27839                            108
022                  PQJ-67335                             26
023                  LWR-78574                             53
024                  TQC-49936                            175
025                  NHP-43928                            184
026                  FNL-93857                             39
027                  GUJ-74444                            143
028                  NHP-43928                            106
029                  HKZ-33728                             41
030                  GBK-45859                              5
031                  XBC-95594                             78
032                  BTG-65524                            102
033                  LZL-53762                             60
034                  DAU-26394                            140
035                  KWH-94256                             86
036                  XKG-42573                            139
037                  QBZ-39849                            144
038                  BMN-57337                            194
039                  DHY-22445                            136
040                  YMA-56284                             32
041                  WQB-83823                            111
042                  DHY-22445                            192
043                  NMA-58554                            158
044                  GBK-45859                            121
045                  AAV-93236                            130
046                  JYL-79355                             58
047                  YBD-67688                             96
048                  NVE-67597                             44
049                  WBB-69295                             82
050                  SPN-64546                             92
051                  FNL-93857                            183
052                  BTG-65524                            165
053                  WQM-46249                            176
054                  BTN-83953                            170
055                  SZA-87265                             54
056                  JVL-65247                            173
057                  KQA-89952                            123
058                  NMA-58554                            133
059                  RGZ-73449                             70
060                  TQC-49936                             84
061                  FTD-84699                             76
062                  RLT-57887                            135
063                  KDV-97563                             97
064                  HVE-32966                            196
065                  FNL-93857                             85
066                  GBK-45859                            112
067                  ZKV-31415                             40
068                  VXR-68924                            113
069                  YBD-67688                             23
070                  NMA-58554                             15
071                  TNA-63396                             34
072                  ZXB-54692                            149
073                  ZHA-83572                             68
074                  CQS-93978                            156
075                  CQS-93978                             80
076                  CCG-95482                            105
077                  GMS-89977                             52
078                  VXR-68924                            161
079                  PHE-99329                             21
080                  PQJ-67335                             31
081                  WQM-46249                            124
082                  RLT-57887                            200
083                  TNX-51117                            164
084                  BTG-65524                             75
085                  HNB-76282                            155
086                  PWT-38779                            166
087                  PNF-53949                            188
088                  KWH-94256                             35
089                  LNC-68448                            180
090                  WMD-65834                             69
091                  ZHA-83572                             79
092                  BTG-65524                            172
093                  XRT-73276                             88
094                  NWL-28282                            129
095                  GMS-89977                            187
096                  PZV-75529                             81
097                  ZPF-96697                             20
098                  HKZ-33728                            117
099                  CPU-63784                            197
100                  PWT-38779                             13
