User ID: 58048-94342

Trial                  Virus                             Units
---------------------------------------------------------------
001                  WMD-65834                             18
002                  AAV-93236                             74
003                  PWT-38779                             35
004                  FTD-84699                             96
005                  PHE-99329                             32
006                  VWM-74278                             10
007                  HNB-76282                            170
008                  YBD-67688                              1
009                  YXL-38878                             83
010                  JYL-79355                             24
011                  YLW-92835                             15
012                  KMP-52243                             28
013                  WBB-69295                             46
014                  EPX-87469                            120
015                  PNF-53949                            106
016                  JYL-79355                             21
017                  YXL-38878                            168
018                  LZL-53762                            109
019                  SPN-64546                             17
020                  JVL-65247                            118
021                  KWH-94256                            152
022                  DAU-26394                            158
023                  EFG-46945                            122
024                  ANR-65636                            172
025                  GBK-45859                            175
026                  HNB-76282                             45
027                  NVE-67597                             78
028                  CQS-93978                            124
029                  HCY-32686                             76
030                  FNL-93857                            199
031                  ANR-65636                              7
032                  PZV-75529                              2
033                  CDC-36833                             13
034                  EFG-46945                            108
035                  XJQ-35789                             43
036                  LWR-78574                            137
037                  VXR-68924                            161
038                  BMN-57337                            142
039                  ZPF-96697                            187
040                  HKZ-33728                             25
041                  HNB-76282                            151
042                  QBZ-39849                            141
043                  PQJ-67335                            155
044                  QBD-79865                            178
045                  VWM-74278                            121
046                  XBC-95594                             75
047                  LWR-78574                            128
048                  HKZ-33728                             41
049                  FNL-93857                             77
050                  XJQ-35789                            159
051                  CQS-93978                            180
052                  HCY-32686                            102
053                  FTD-84699                             55
054                  LZL-53762                              8
055                  PWT-38779                            153
056                  GUJ-74444                            162
057                  SZA-87265                             80
058                  VXR-68924                            148
059                  CQS-93978                            112
060                  DHY-22445                             99
061                  ANR-65636                             27
062                  EFG-46945                            111
063                  KQA-89952                            188
064                  EFG-46945                            116
065                  CQS-93978                            195
066                  HVX-35287                             62
067                  NHP-43928                            143
068                  TNX-51117                            145
069                  FYK-67999                              4
070                  FNL-93857                            140
071                  ZKV-31415                            197
072                  BTN-83953                            127
073                  NVE-67597                             47
074                  XRT-73276                            173
075                  JYL-79355                             22
076                  YXL-38878                            156
077                  TRM-27792                            117
078                  RGZ-73449                             94
079                  CCG-95482                             64
080                  LNC-68448                             72
081                  XBC-95594                            135
082                  PZV-75529                             52
083                  CPU-63784                            150
084                  NMA-58554                            133
085                  NMA-58554                             31
086                  WQB-83823                             40
087                  TNG-52497                             68
088                  VXR-68924                            184
089                  YXL-38878                             73
090                  EFG-46945                             14
091                  VWM-74278                             56
092                  WBB-69295                             60
093                  LWR-78574                             88
094                  LWR-78574                             79
095                  HCY-32686                            192
096                  DHY-22445                             57
097                  KWH-94256                             20
098                  WQM-46249                             11
099                  YBD-67688                             36
100                  WQM-46249                            200
