User ID: 28739-05933

Trial                  Virus                             Units
---------------------------------------------------------------
001                  FNL-93857                             85
002                  ZHA-83572                            134
003                  BCU-27839                            194
004                  WMD-65834                             48
005                  RGZ-73449                            181
006                  HKZ-33728                            115
007                  SPN-64546                             76
008                  BTN-83953                            191
009                  NHP-43928                            151
010                  CCG-95482                              3
011                  FNL-93857                            117
012                  YLW-92835                            145
013                  AAV-93236                              2
014                  TXF-47848                             29
015                  YLW-92835                            173
016                  SPN-64546                              1
017                  LNC-68448                             13
018                  HVE-32966                             82
019                  TNA-63396                             96
020                  TNX-51117                             77
021                  CQS-93978                             21
022                  JYL-79355                             69
023                  VWM-74278                            200
024                  KWH-94256                             95
025                  GMS-89977                             32
026                  FTD-84699                            159
027                  TQC-49936                             99
028                  TRM-27792                            101
029                  HCY-32686                            187
030                  XBC-95594                            122
031                  DHY-22445                             73
032                  PNF-53949                             11
033                  EFG-46945                             98
034                  HNB-76282                              8
035                  TNA-63396                            143
036                  TNA-63396                             43
037                  HNB-76282                            138
038                  ZPF-96697                             88
039                  XJQ-35789                            171
040                  NWL-28282                            155
041                  RGZ-73449                             34
042                  HNB-76282                            114
043                  PZV-75529                            141
044                  QBZ-39849                            168
045                  HCY-32686                            149
046                  TNX-51117                            126
047                  KLA-57296                            131
048                  BMN-57337                            182
049                  GUJ-74444                             63
050                  YLW-92835                             80
051                  BMN-57337                             19
052                  VJN-37687                            147
053                  CPU-63784                             28
054                  BCU-27839                              7
055                  SPN-64546                             87
056                  BTN-83953                             78
057                  GMS-89977                            128
058                  YMA-56284                             66
059                  YLW-92835                             27
060                  ZPF-96697                            189
061                  TNA-63396                            198
062                  DAU-26394                            121
063                  KDV-97563                             24
064                  YXL-38878                             74
065                  NWL-28282                            169
066                  HCY-32686                             89
067                  JYL-79355                             44
068                  TLT-23593                             91
069                  QBZ-39849                             36
070                  NHP-43928                            177
071                  HNB-76282                            142
072                  PNF-53949                             56
073                  GUJ-74444                            195
074                  RLT-57887                            129
075                  XKG-42573                            124
076                  HCY-32686                              4
077                  FYK-67999                            190
078                  NMA-58554                            119
079                  KQA-89952                            183
080                  JVL-65247                            132
081                  XJQ-35789                             10
082                  RGZ-73449                            156
083                  HCY-32686                             42
084                  HZF-45469                            199
085                  GBK-45859                             65
086                  WQB-83823                             25
087                  SZA-87265                            163
088                  WQB-83823                             59
089                  ZXB-54692                             86
090                  LZL-53762                            109
091                  CDC-36833                             70
092                  HCY-32686                             26
093                  VWM-74278                             93
094                  SZA-87265                            116
095                  ZPF-96697                             23
096                  ZKV-31415                            193
097                  NMA-58554                             40
098                  FYK-67999                            174
099                  HVE-32966                             38
100                  ZPF-96697                            144
