User ID: 06139-33248

Trial                  Virus                             Units
---------------------------------------------------------------
001                  FYK-67999                            177
002                  BMN-57337                            189
003                  CQS-93978                            155
004                  HVX-35287                              8
005                  GZN-34688                             76
006                  YLW-92835                            156
007                  WMD-65834                            159
008                  QBD-79865                             52
009                  PWT-38779                            157
010                  YXL-38878                             42
011                  KMP-52243                             39
012                  TNA-63396                             65
013                  ZKV-31415                            190
014                  BMN-57337                             71
015                  KLA-57296                              3
016                  ZPF-96697                            179
017                  PQJ-67335                             81
018                  FNR-28782                             78
019                  FYK-67999                            117
020                  CDC-36833                            193
021                  FYK-67999                            186
022                  NXD-76943                             89
023                  AAV-93236                             11
024                  QBZ-39849                            133
025                  FNR-28782                            113
026                  VXR-68924                            128
027                  PWT-38779                             55
028                  TXF-47848                            167
029                  LZL-53762                              4
030                  URL-32968                             85
031                  BTN-83953                            183
032                  XRT-73276                            144
033                  RLT-57887                            136
034                  DHY-22445                             38
035                  PZV-75529                             50
036                  YXL-38878                            162
037                  TNX-51117                            102
038                  PNF-53949                             10
039                  HCY-32686                            112
040                  PWT-38779                            170
041                  ZKV-31415                            116
042                  PQJ-67335                            125
043                  SPN-64546                             41
044                  AJA-56777                             46
045                  XBC-95594                             59
046                  FNL-93857                             51
047                  GZN-34688                              5
048                  ZKV-31415                            150
049                  YMA-56284                            161
050                  PQJ-67335                            115
051                  URL-32968                              7
052                  QBZ-39849                             30
053                  YBD-67688                             77
054                  JPJ-26459                            121
055                  PWT-38779                            120
056                  NHP-43928                             26
057                  TNG-52497                             31
058                  CPU-63784                            164
059                  KWH-94256                             47
060                  SZA-87265                            196
061                  KLA-57296                            165
062                  YBD-67688                            100
063                  JVL-65247                            146
064                  NMA-58554                             13
065                  HVE-32966                            191
066                  YLW-92835                             53
067                  FTD-84699                            174
068                  KQA-89952                             66
069                  GMS-89977                            124
070                  JVL-65247                             60
071                  AAV-93236                            137
072                  VJN-37687                             73
073                  TNA-63396                            131
074                  HVX-35287                             20
075                  TNX-51117                            147
076                  GUJ-74444                             32
077                  WMD-65834                            139
078                  CCG-95482                            119
079                  AAV-93236                             44
080                  LZL-53762                             87
081                  HKZ-33728                             80
082                  WBB-69295                              1
083                  ZHA-83572                            145
084                  TRM-27792                            199
085                  VXR-68924                             17
086                  JVL-65247                            141
087                  DHY-22445                             12
088                  RLT-57887                            130
089                  JYL-79355                            180
090                  NWL-28282                            185
091                  YXL-38878                             70
092                  ZKV-31415                            105
093                  FNR-28782                            123
094                  BCU-27839                            172
095                  DAU-26394                             83
096                  FNL-93857                             72
097                  XRT-73276                             33
098                  FNR-28782                            106
099                  YBD-67688                            127
100                  GUJ-74444                            187
