User ID: 98514-63691

Trial                  Virus                             Units
---------------------------------------------------------------
001                  GBK-45859                            121
002                  XKG-42573                            134
003                  FTD-84699                             56
004                  PNF-53949                             31
005                  JYL-79355                             39
006                  HCY-32686                             72
007                  KQA-89952                            163
008                  XBC-95594                             69
009                  YMA-56284                             89
010                  PNF-53949                            190
011                  HKZ-33728                             78
012                  PHE-99329                            165
013                  NHP-43928                            142
014                  GUJ-74444                            131
015                  NXD-76943                            150
016                  BTN-83953                             49
017                  HNB-76282                             22
018                  GBK-45859                            196
019                  EPX-87469                             10
020                  ZXB-54692                            194
021                  CQS-93978                             66
022                  BTG-65524                             24
023                  TNG-52497                             58
024                  YBD-67688                             43
025                  LNC-68448                             13
026                  KWH-94256                            130
027                  QBD-79865                             16
028                  FNR-28782                             28
029                  GUJ-74444                            166
030                  YMA-56284                            200
031                  XKG-42573                             20
032                  KMP-52243                            106
033                  KDV-97563                             70
034                  GBK-45859                            128
035                  ZHA-83572                             73
036                  SPN-64546                            136
037                  GZN-34688                             84
038                  EPX-87469                            120
039                  GBK-45859                            173
040                  NVE-67597                             23
041                  YBD-67688                             96
042                  WQB-83823                             51
043                  HKZ-33728                             76
044                  YXL-38878                            188
045                  XKG-42573                            187
046                  DHY-22445                            129
047                  PHE-99329                            144
048                  TNA-63396                            177
049                  SZA-87265                            123
050                  RGZ-73449                              9
051                  GZN-34688                             99
052                  LNC-68448                             65
053                  YXL-38878                            140
054                  XRT-73276                             21
055                  XKG-42573                             38
056                  BMN-57337                             83
057                  HKZ-33728                             53
058                  GMS-89977                             87
059                  YBD-67688                            189
060                  NMA-58554                             81
061                  GZN-34688                              6
062                  QBZ-39849                            111
063                  HNB-76282                              5
064                  LNC-68448                             42
065                  YBD-67688                            191
066                  GMS-89977                            135
067                  FNL-93857                            110
068                  CQS-93978                            148
069                  SPN-64546                            197
070                  EFG-46945                             98
071                  RGZ-73449                             82
072                  URL-32968                              3
073                  LNC-68448                             62
074                  LZL-53762                            180
075                  NWL-28282                             52
076                  HVE-32966                             36
077                  TNX-51117                            156
078                  ZPF-96697                             27
079                  JPJ-26459                              1
080                  HCY-32686                            109
081                  ZXB-54692                             85
082                  ZKV-31415                             97
083                  LWR-78574                            116
084                  TLT-23593                             33
085                  ZPF-96697                             41
086                  GUJ-74444                             25
087                  BTG-65524                            118
088                  URL-32968                            105
089                  FNL-93857                             50
090                  QBZ-39849                             92
091                  JPJ-26459                            143
092                  EPX-87469                             90
093                  HKZ-33728                             60
094                  KWH-94256                             86
095                  QBZ-39849                            113
096                  HKZ-33728                             74
097                  LZL-53762                             95
098                  KMP-52243                            192
099                  KMP-52243                            141
100                  WQB-83823                            104
