User ID: 52357-54349

Trial                  Virus                             Units
---------------------------------------------------------------
001                  VJN-37687                            163
002                  CPU-63784                             51
003                  TLT-23593                              2
004                  ZHA-83572                            113
005                  WQB-83823                            107
006                  HKZ-33728                            200
007                  BCU-27839                             80
008                  PNF-53949                            160
009                  TNG-52497                            117
010                  AJA-56777                              5
011                  XBC-95594                             67
012                  GUJ-74444                             35
013                  TLT-23593                             32
014                  EFG-46945                             64
015                  JYL-79355                             88
016                  RGZ-73449                            110
017                  JYL-79355                            154
018                  VXR-68924                            165
019                  ANR-65636                             41
020                  JYL-79355                              4
021                  BTG-65524                            120
022                  HVE-32966                            171
023                  WBB-69295                            130
024                  DAU-26394                            153
025                  VXR-68924                            195
026                  XBC-95594                             49
027                  PZV-75529                             92
028                  WQM-46249                            111
029                  ANR-65636                             29
030                  ZXB-54692                             25
031                  BTG-65524                            161
032                  RGZ-73449                            129
033                  KWH-94256                             81
034                  LNC-68448                             13
035                  QBD-79865                            197
036                  QBZ-39849                             19
037                  GUJ-74444                            138
038                  VXR-68924                            159
039                  JVL-65247                             18
040                  VJN-37687                             39
041                  EFG-46945                            128
042                  YBD-67688                            106
043                  NWL-28282                            146
044                  WQB-83823                             23
045                  NHP-43928                            173
046                  KMP-52243                            109
047                  KMP-52243                             63
048                  GUJ-74444                             52
049                  TQC-49936                             99
050                  PHE-99329                             90
051                  CPU-63784                             42
052                  BTG-65524                             46
053                  PHE-99329                             16
054                  TNA-63396                             53
055                  TLT-23593                             43
056                  JPJ-26459                             10
057                  YMA-56284                            168
058                  GMS-89977                            175
059                  TQC-49936                            148
060                  YLW-92835                             58
061                  NWL-28282                            177
062                  KMP-52243                             50
063                  NVE-67597                            131
064                  TNG-52497                            135
065                  CQS-93978                             45
066                  XBC-95594                            145
067                  SPN-64546                            158
068                  LNC-68448                            144
069                  LZL-53762                            105
070                  EFG-46945                            108
071                  SZA-87265                            184
072                  QBD-79865                            191
073                  WMD-65834                             28
074                  FNL-93857                            136
075                  NMA-58554                             77
076                  TNX-51117                             34
077                  HVE-32966                            192
078                  NWL-28282                             21
079                  GMS-89977                             71
080                  GMS-89977                             37
081                  PHE-99329                            149
082                  KLA-57296                             75
083                  ZXB-54692                            164
084                  FNR-28782                            155
085                  NWL-28282                            174
086                  YMA-56284                            100
087                  PQJ-67335                            123
088                  ZXB-54692                            150
089                  FYK-67999                             73
090                  FYK-67999                            132
091                  VXR-68924                             60
092                  FNR-28782                             17
093                  ZHA-83572                            134
094                  FTD-84699                            139
095                  EPX-87469                            169
096                  HVE-32966                             57
097                  VJN-37687                            126
098                  BMN-57337                             27
099                  JPJ-26459                            137
100                  DHY-22445                            167
