User ID: 02583-95216

Trial                  Virus                             Units
---------------------------------------------------------------
001                  CDC-36833                             96
002                  LWR-78574                             49
003                  JYL-79355                             33
004                  BMN-57337                            118
005                  WMD-65834                              5
006                  HNB-76282                             47
007                  QBD-79865                             26
008                  CDC-36833                             34
009                  HZF-45469                            110
010                  ZKV-31415                            104
011                  TNG-52497                             38
012                  DHY-22445                             55
013                  ZPF-96697                            113
014                  HZF-45469                             75
015                  JYL-79355                              1
016                  CCG-95482                             65
017                  HCY-32686                             78
018                  RLT-57887                             43
019                  SPN-64546                            196
020                  JYL-79355                            115
021                  FNR-28782                            163
022                  HKZ-33728                             42
023                  YXL-38878                              8
024                  PZV-75529                             54
025                  VJN-37687                            179
026                  HVX-35287                             86
027                  SPN-64546                             79
028                  AJA-56777                            154
029                  TXF-47848                            146
030                  FNR-28782                            164
031                  LNC-68448                              7
032                  QBZ-39849                             25
033                  NVE-67597                             90
034                  LWR-78574                             92
035                  JVL-65247                             44
036                  HVE-32966                             17
037                  CDC-36833                            141
038                  HNB-76282                            155
039                  FYK-67999                             52
040                  KDV-97563                              4
041                  HZF-45469                             19
042                  ZKV-31415                             48
043                  HKZ-33728                             36
044                  NVE-67597                            128
045                  KLA-57296                            138
046                  WQM-46249                            159
047                  YXL-38878                              2
048                  SPN-64546                              9
049                  VXR-68924                             94
050                  KWH-94256                            117
051                  XKG-42573                            152
052                  PHE-99329                            178
053                  NMA-58554                             81
054                  LNC-68448                              3
055                  NXD-76943                            101
056                  LWR-78574                             59
057                  TNA-63396                            108
058                  PQJ-67335                            168
059                  HNB-76282                            160
060                  VXR-68924                            182
061                  VXR-68924                            191
062                  DHY-22445                             88
063                  NWL-28282                             18
064                  CDC-36833                             14
065                  HNB-76282                            165
066                  PNF-53949                            132
067                  HKZ-33728                             72
068                  LNC-68448                            197
069                  ZKV-31415                            198
070                  NHP-43928                            156
071                  TNA-63396                            167
072                  LWR-78574                             57
073                  KLA-57296                            194
074                  HVE-32966                            121
075                  HCY-32686                             97
076                  TRM-27792                            161
077                  XKG-42573                            151
078                  ZPF-96697                             53
079                  TNG-52497                            126
080                  KMP-52243                             82
081                  XKG-42573                            175
082                  HZF-45469                            123
083                  HKZ-33728                            150
084                  PWT-38779                            134
085                  TLT-23593                            102
086                  TLT-23593                            149
087                  GZN-34688                             46
088                  XRT-73276                            125
089                  XJQ-35789                             11
090                  JYL-79355                             37
091                  HVX-35287                             39
092                  LWR-78574                             29
093                  ZPF-96697                            162
094                  JVL-65247                             45
095                  NXD-76943                            130
096                  BTG-65524                             76
097                  VJN-37687                             89
098                  VWM-74278                            116
099                  VJN-37687                            139
100                  LZL-53762                            200
