User ID: 69652-84270

Trial                  Virus                             Units
---------------------------------------------------------------
001                  SZA-87265                            153
002                  SPN-64546                             53
003                  YLW-92835                             84
004                  WQM-46249                            200
005                  PHE-99329                            180
006                  BMN-57337                            178
007                  HVX-35287                             24
008                  PHE-99329                            177
009                  XKG-42573                             77
010                  URL-32968                             60
011                  HVE-32966                            119
012                  NHP-43928                            139
013                  YLW-92835                             66
014                  BMN-57337                            176
015                  NWL-28282                            156
016                  JPJ-26459                             34
017                  RLT-57887                            140
018                  XKG-42573                             49
019                  AJA-56777                            185
020                  QBD-79865                            102
021                  BTN-83953                            194
022                  CPU-63784                              7
023                  DHY-22445                            174
024                  XJQ-35789                             94
025                  KWH-94256                             95
026                  JYL-79355                            162
027                  TNX-51117                             47
028                  QBD-79865                             58
029                  NXD-76943                            106
030                  CCG-95482                            196
031                  XBC-95594                             41
032                  LWR-78574                             75
033                  FNR-28782                             26
034                  HKZ-33728                            116
035                  XJQ-35789                              8
036                  FTD-84699                            143
037                  KLA-57296                             68
038                  YBD-67688                            148
039                  KLA-57296                            150
040                  BCU-27839                             99
041                  FYK-67999                             14
042                  GBK-45859                            166
043                  TNG-52497                            149
044                  NMA-58554                            147
045                  LNC-68448                            144
046                  LWR-78574                            154
047                  DAU-26394                            182
048                  NVE-67597                            155
049                  DHY-22445                              9
050                  GUJ-74444                            132
051                  NVE-67597                            168
052                  WQM-46249                            169
053                  XJQ-35789                             46
054                  KLA-57296                             29
055                  PQJ-67335                            181
056                  QBZ-39849                             98
057                  WBB-69295                            101
058                  KWH-94256                             10
059                  PWT-38779                             20
060                  NHP-43928                            126
061                  PNF-53949                            190
062                  WBB-69295                            187
063                  YLW-92835                            188
064                  XKG-42573                             61
065                  GZN-34688                             43
066                  LNC-68448                            127
067                  WMD-65834                            191
068                  LWR-78574                             23
069                  ZPF-96697                             73
070                  XJQ-35789                             92
071                  HCY-32686                            113
072                  BTN-83953                            121
073                  LNC-68448                             70
074                  FNL-93857                              1
075                  TNG-52497                             37
076                  GZN-34688                            120
077                  RGZ-73449                            146
078                  LNC-68448                             64
079                  BCU-27839                            128
080                  LWR-78574                             25
081                  LWR-78574                             28
082                  QBZ-39849                             17
083                  BTG-65524                            157
084                  PHE-99329                             87
085                  XJQ-35789                            152
086                  SZA-87265                            164
087                  VJN-37687                            124
088                  WQM-46249                            145
089                  EFG-46945                            115
090                  RLT-57887                             59
091                  EPX-87469                             38
092                  WMD-65834                            133
093                  LZL-53762                             42
094                  FNR-28782                            135
095                  WQM-46249                              4
096                  EFG-46945                            199
097                  PNF-53949                            129
098                  ZHA-83572                            105
099                  CPU-63784                             13
100                  NMA-58554                             39
