User ID: 90411-88509

Trial                  Virus                             Units
---------------------------------------------------------------
001                  QBZ-39849                             86
002                  TNX-51117                             22
003                  KQA-89952                            199
004                  XBC-95594                            108
005                  CPU-63784                             64
006                  CCG-95482                            183
007                  NHP-43928                            135
008                  LWR-78574                            166
009                  XBC-95594                             52
010                  GBK-45859                             20
011                  CPU-63784                             73
012                  NMA-58554                             47
013                  TXF-47848                             75
014                  WQB-83823                             69
015                  HZF-45469                             59
016                  WMD-65834                            142
017                  LWR-78574                            114
018                  HNB-76282                             48
019                  ZHA-83572                            178
020                  FNR-28782                            123
021                  URL-32968                            127
022                  PHE-99329                             11
023                  CDC-36833                             32
024                  TXF-47848                             39
025                  KWH-94256                             61
026                  LNC-68448                             81
027                  HVX-35287                              4
028                  TLT-23593                            139
029                  FTD-84699                            124
030                  CDC-36833                             10
031                  PZV-75529                            193
032                  ZPF-96697                            154
033                  NMA-58554                            140
034                  XKG-42573                            101
035                  TNG-52497                            111
036                  LNC-68448                             41
037                  EPX-87469                            106
038                  SPN-64546                             19
039                  RLT-57887                             35
040                  DAU-26394                             85
041                  RGZ-73449                             65
042                  XJQ-35789                            173
043                  KLA-57296                             72
044                  CQS-93978                            195
045                  PZV-75529                             46
046                  YLW-92835                            196
047                  XRT-73276                              8
048                  ZHA-83572                             94
049                  CDC-36833                             44
050                  PWT-38779                            186
051                  ANR-65636                             82
052                  FNR-28782                             83
053                  FYK-67999                            159
054                  AAV-93236                             33
055                  YXL-38878                            180
056                  CPU-63784                            112
057                  JYL-79355                            168
058                  VWM-74278                             60
059                  HZF-45469                             34
060                  LNC-68448                            158
061                  TRM-27792                            116
062                  FYK-67999                             87
063                  GMS-89977                            175
064                  NMA-58554                            172
065                  LNC-68448                             31
066                  JPJ-26459                            103
067                  KWH-94256                            109
068                  ZPF-96697                             54
069                  VJN-37687                            145
070                  DHY-22445                             38
071                  GZN-34688                            136
072                  DHY-22445                             56
073                  ZHA-83572                             74
074                  FNL-93857                            102
075                  DAU-26394                            104
076                  CCG-95482                             25
077                  GUJ-74444                            165
078                  ANR-65636                             79
079                  BTG-65524                             78
080                  LZL-53762                            157
081                  FNL-93857                            194
082                  FNL-93857                            171
083                  CPU-63784                             62
084                  TNA-63396                             23
085                  ZHA-83572                             40
086                  PQJ-67335                             97
087                  CCG-95482                             66
088                  EPX-87469                            113
089                  EFG-46945                            133
090                  TLT-23593                             91
091                  FNR-28782                             80
092                  TNG-52497                            160
093                  WQM-46249                            152
094                  CPU-63784                            120
095                  RLT-57887                            126
096                  HVX-35287                            138
097                  AAV-93236                             30
098                  GUJ-74444                            125
099                  CCG-95482                            128
100                  BMN-57337                            174
