User ID: 95100-67620

Trial                  Virus                             Units
---------------------------------------------------------------
001                  EPX-87469                             15
002                  KMP-52243                            143
003                  CQS-93978                              1
004                  DHY-22445                             86
005                  KLA-57296                            103
006                  TRM-27792                            166
007                  JVL-65247                            181
008                  XRT-73276                            139
009                  ZPF-96697                            150
010                  PHE-99329                            194
011                  JYL-79355                             51
012                  QBZ-39849                             59
013                  ZHA-83572                            163
014                  XBC-95594                             62
015                  URL-32968                            102
016                  TLT-23593                             37
017                  FNR-28782                            191
018                  KQA-89952                            116
019                  EPX-87469                             55
020                  EFG-46945                            135
021                  GZN-34688                             16
022                  YXL-38878                             71
023                  NWL-28282                             90
024                  ZXB-54692                            134
025                  SPN-64546                            137
026                  HVX-35287                             32
027                  KQA-89952                             61
028                  QBZ-39849                             29
029                  BTN-83953                              8
030                  PNF-53949                            174
031                  ZHA-83572                             63
032                  VJN-37687                            162
033                  KQA-89952                             60
034                  TNA-63396                            119
035                  NWL-28282                            115
036                  HVE-32966                            159
037                  TRM-27792                             46
038                  HVX-35287                             50
039                  CQS-93978                              2
040                  TRM-27792                            136
041                  AJA-56777                             22
042                  RGZ-73449                            192
043                  TNG-52497                            113
044                  FNR-28782                            109
045                  KWH-94256                              5
046                  BTG-65524                            178
047                  GBK-45859                            118
048                  YBD-67688                            141
049                  XBC-95594                            154
050                  BTG-65524                            127
051                  VXR-68924                             64
052                  NHP-43928                            107
053                  WMD-65834                             99
054                  WBB-69295                            117
055                  NXD-76943                            195
056                  YLW-92835                            196
057                  AAV-93236                             14
058                  XKG-42573                             20
059                  WBB-69295                            199
060                  CPU-63784                             80
061                  TQC-49936                             76
062                  ANR-65636                              4
063                  XBC-95594                            151
064                  KWH-94256                            149
065                  URL-32968                             36
066                  TNX-51117                            140
067                  URL-32968                             67
068                  TRM-27792                            160
069                  JVL-65247                            193
070                  KLA-57296                             25
071                  ZKV-31415                            175
072                  CCG-95482                             24
073                  VJN-37687                             34
074                  GMS-89977                            173
075                  JPJ-26459                             87
076                  KMP-52243                             48
077                  ZHA-83572                            126
078                  XKG-42573                             43
079                  WQM-46249                             69
080                  YXL-38878                             28
081                  AJA-56777                            128
082                  PWT-38779                             85
083                  FTD-84699                             68
084                  URL-32968                             96
085                  KDV-97563                            106
086                  PQJ-67335                            158
087                  CPU-63784                             52
088                  HKZ-33728                            130
089                  NWL-28282                             57
090                  WQM-46249                            161
091                  GZN-34688                              7
092                  YMA-56284                            197
093                  KWH-94256                            184
094                  KQA-89952                              6
095                  HVE-32966                             73
096                  ANR-65636                             49
097                  ANR-65636                            146
098                  WQM-46249                             17
099                  KWH-94256                            164
100                  XBC-95594                             78
