User ID: 28739-05933

Trial                  Virus                             Units
---------------------------------------------------------------
001                  YXL-38878                             60
002                  WQM-46249                            191
003                  TLT-23593                             65
004                  GMS-89977                            183
005                  LNC-68448                            155
006                  FNR-28782                             17
007                  VXR-68924                             54
008                  LNC-68448                             36
009                  FTD-84699                              3
010                  BMN-57337                            118
011                  KQA-89952                            200
012                  GBK-45859                            162
013                  NWL-28282                             88
014                  QBZ-39849                            176
015                  ZXB-54692                            197
016                  YLW-92835                            154
017                  KMP-52243                            137
018                  GZN-34688                             39
019                  FNL-93857                            199
020                  YBD-67688                             78
021                  FNL-93857                             14
022                  KMP-52243                            166
023                  GBK-45859                            151
024                  GMS-89977                             58
025                  HKZ-33728                            131
026                  QBD-79865                             76
027                  WQM-46249                            138
028                  WBB-69295                            157
029                  WMD-65834                            115
030                  KMP-52243                            165
031                  WQM-46249                              8
032                  EPX-87469                             18
033                  HCY-32686                             89
034                  KMP-52243                            147
035                  AJA-56777                            192
036                  PZV-75529                             28
037                  TXF-47848                            144
038                  KDV-97563                             51
039                  FYK-67999                            193
040                  VXR-68924                              1
041                  ZKV-31415                            114
042                  LNC-68448                              5
043                  ZPF-96697                             71
044                  GMS-89977                            133
045                  RGZ-73449                            153
046                  DAU-26394                             67
047                  XRT-73276                            136
048                  SPN-64546                             40
049                  ANR-65636                             46
050                  TXF-47848                            196
051                  FTD-84699                            122
052                  WQM-46249                            112
053                  WQB-83823                            130
054                  URL-32968                             43
055                  SPN-64546                             44
056                  PWT-38779                            123
057                  GMS-89977                            174
058                  CCG-95482                            175
059                  QBD-79865                            134
060                  CQS-93978                             19
061                  CPU-63784                             95
062                  PQJ-67335                             45
063                  WBB-69295                            158
064                  JPJ-26459                              9
065                  PQJ-67335                             61
066                  KWH-94256                             82
067                  TNG-52497                            172
068                  NWL-28282                             42
069                  GMS-89977                            160
070                  JPJ-26459                             57
071                  ZHA-83572                            161
072                  TLT-23593                             56
073                  WBB-69295                             91
074                  TLT-23593                            145
075                  TNG-52497                             50
076                  BMN-57337                             33
077                  FTD-84699                              2
078                  ANR-65636                             49
079                  EFG-46945                            170
080                  AJA-56777                             23
081                  XKG-42573                            124
082                  TRM-27792                             27
083                  PQJ-67335                            129
084                  WBB-69295                             32
085                  AAV-93236                            168
086                  GMS-89977                             97
087                  JPJ-26459                            171
088                  TNG-52497                            105
089                  PWT-38779                             86
090                  XJQ-35789                             34
091                  KQA-89952                            194
092                  URL-32968                            111
093                  NHP-43928                            149
094                  RGZ-73449                            181
095                  ZHA-83572                            146
096                  WBB-69295                             74
097                  PNF-53949                            132
098                  VWM-74278                             75
099                  JPJ-26459                            113
100                  BTG-65524                             16
