User ID: 87049-31809

Trial                  Virus                             Units
---------------------------------------------------------------
001                  JPJ-26459                             51
002                  LWR-78574                            170
003                  PHE-99329                             42
004                  YXL-38878                             76
005                  LNC-68448                              8
006                  YXL-38878                            200
007                  HVE-32966                            167
008                  GBK-45859                             82
009                  DAU-26394                            110
010                  HZF-45469                             13
011                  NXD-76943                             49
012                  WQM-46249                            100
013                  CQS-93978                            185
014                  ANR-65636                            117
015                  YBD-67688                            111
016                  KLA-57296                            169
017                  VJN-37687                              1
018                  NVE-67597                             77
019                  CQS-93978                            191
020                  JYL-79355                             46
021                  YBD-67688                             10
022                  PQJ-67335                             21
023                  ZHA-83572                            112
024                  AAV-93236                             44
025                  JYL-79355                              9
026                  TQC-49936                             70
027                  GMS-89977                            173
028                  CDC-36833                            162
029                  JPJ-26459                             69
030                  GBK-45859                            148
031                  XJQ-35789                             66
032                  BCU-27839                             47
033                  GBK-45859                            150
034                  HVE-32966                             67
035                  AJA-56777                            164
036                  HNB-76282                            163
037                  JVL-65247                            147
038                  CCG-95482                            113
039                  TRM-27792                             97
040                  TXF-47848                              5
041                  ZPF-96697                             54
042                  HCY-32686                            132
043                  SPN-64546                            124
044                  QBD-79865                             78
045                  XRT-73276                             93
046                  EFG-46945                             50
047                  WBB-69295                            154
048                  HKZ-33728                             89
049                  JYL-79355                            189
050                  RGZ-73449                             79
051                  ZHA-83572                             35
052                  YXL-38878                            135
053                  HVE-32966                             74
054                  BMN-57337                            103
055                  NHP-43928                            195
056                  PHE-99329                             99
057                  YLW-92835                            158
058                  KLA-57296                             87
059                  FYK-67999                            174
060                  ANR-65636                            122
061                  ZPF-96697                            198
062                  BCU-27839                            107
063                  VXR-68924                             68
064                  RGZ-73449                            149
065                  WQB-83823                            108
066                  RLT-57887                             71
067                  KWH-94256                            190
068                  WQM-46249                            127
069                  QBZ-39849                             94
070                  BCU-27839                            126
071                  KMP-52243                             65
072                  TRM-27792                             73
073                  VXR-68924                            151
074                  ZHA-83572                             45
075                  VWM-74278                            166
076                  QBD-79865                            171
077                  FNL-93857                             83
078                  KWH-94256                            134
079                  GZN-34688                            115
080                  PNF-53949                            144
081                  EPX-87469                            172
082                  WQB-83823                             57
083                  YLW-92835                            159
084                  EPX-87469                            186
085                  XBC-95594                            139
086                  AAV-93236                             33
087                  NMA-58554                            161
088                  LNC-68448                             63
089                  TLT-23593                             53
090                  HZF-45469                            175
091                  WQM-46249                            120
092                  WMD-65834                            142
093                  TRM-27792                            109
094                  BTG-65524                             18
095                  NHP-43928                             25
096                  HVX-35287                            180
097                  FYK-67999                            105
098                  GMS-89977                            141
099                  NHP-43928                             96
100                  TNA-63396                            133
