User ID: 70401-80000

Trial                  Virus                             Units
---------------------------------------------------------------
001                  ZPF-96697                             77
002                  AJA-56777                              8
003                  YBD-67688                            154
004                  CDC-36833                            100
005                  FNR-28782                             10
006                  FNR-28782                             21
007                  LNC-68448                             29
008                  ANR-65636                             97
009                  CQS-93978                            167
010                  TQC-49936                            183
011                  WMD-65834                            162
012                  TRM-27792                             98
013                  TQC-49936                            165
014                  YXL-38878                             55
015                  LNC-68448                            185
016                  VWM-74278                             40
017                  WQM-46249                             42
018                  ANR-65636                            173
019                  HKZ-33728                            177
020                  SZA-87265                            178
021                  VXR-68924                             91
022                  TNG-52497                            191
023                  SZA-87265                            123
024                  LZL-53762                             30
025                  GMS-89977                             36
026                  GZN-34688                            121
027                  NMA-58554                              9
028                  AJA-56777                             68
029                  BTG-65524                             57
030                  HKZ-33728                            127
031                  GZN-34688                            112
032                  TRM-27792                            142
033                  BMN-57337                            130
034                  PQJ-67335                             64
035                  WQM-46249                            187
036                  KLA-57296                             76
037                  KQA-89952                            152
038                  NHP-43928                             67
039                  ZHA-83572                             73
040                  PZV-75529                             33
041                  ZPF-96697                              4
042                  FTD-84699                             92
043                  FNR-28782                             89
044                  HKZ-33728                            174
045                  XRT-73276                            117
046                  TNX-51117                              1
047                  LNC-68448                             34
048                  PWT-38779                            145
049                  CDC-36833                            158
050                  CQS-93978                             85
051                  HZF-45469                             47
052                  FYK-67999                             32
053                  ZHA-83572                             90
054                  GBK-45859                             88
055                  URL-32968                             19
056                  HCY-32686                             62
057                  ANR-65636                            144
058                  YLW-92835                            190
059                  CCG-95482                            129
060                  FYK-67999                            126
061                  BMN-57337                            125
062                  HZF-45469                            180
063                  VJN-37687                            200
064                  WMD-65834                            131
065                  SPN-64546                            198
066                  HNB-76282                             54
067                  RGZ-73449                             41
068                  DHY-22445                             78
069                  CCG-95482                              3
070                  TNG-52497                             61
071                  GUJ-74444                            105
072                  CCG-95482                             65
073                  XBC-95594                             70
074                  ZPF-96697                             82
075                  FNL-93857                             59
076                  NWL-28282                            124
077                  CCG-95482                             16
078                  NXD-76943                             75
079                  KDV-97563                            166
080                  XJQ-35789                            186
081                  ZXB-54692                             15
082                  HVX-35287                            113
083                  FNL-93857                            157
084                  ZPF-96697                             51
085                  DHY-22445                             31
086                  ANR-65636                             22
087                  NMA-58554                             50
088                  DAU-26394                            108
089                  CDC-36833                             17
090                  CDC-36833                             28
091                  HCY-32686                             86
092                  TQC-49936                            106
093                  JYL-79355                            119
094                  PWT-38779                             83
095                  NWL-28282                            199
096                  DHY-22445                             11
097                  ZXB-54692                             93
098                  RGZ-73449                             63
099                  PQJ-67335                             58
100                  BCU-27839                            170
