User ID: 20347-83572

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TLT-23593                             13
002                  YBD-67688                             70
003                  PHE-99329                            129
004                  WMD-65834                             62
005                  CCG-95482                             99
006                  WMD-65834                            144
007                  TLT-23593                            165
008                  ZXB-54692                            168
009                  RGZ-73449                             89
010                  TXF-47848                            172
011                  FTD-84699                            141
012                  PNF-53949                            194
013                  VXR-68924                             21
014                  WMD-65834                            104
015                  PHE-99329                            152
016                  HVE-32966                              7
017                  VWM-74278                            179
018                  JVL-65247                            136
019                  JPJ-26459                             33
020                  EPX-87469                             97
021                  LNC-68448                            145
022                  VXR-68924                            185
023                  XKG-42573                             32
024                  FNR-28782                             24
025                  BMN-57337                             17
026                  NVE-67597                            134
027                  AAV-93236                            149
028                  NWL-28282                            126
029                  EPX-87469                             65
030                  PHE-99329                             75
031                  HCY-32686                             79
032                  EFG-46945                             40
033                  TXF-47848                            162
034                  FYK-67999                             92
035                  VJN-37687                             94
036                  PHE-99329                            148
037                  KDV-97563                            115
038                  AJA-56777                            113
039                  ZXB-54692                             91
040                  AAV-93236                            130
041                  TNX-51117                             42
042                  WBB-69295                            131
043                  DAU-26394                             38
044                  GBK-45859                             68
045                  GUJ-74444                             28
046                  EPX-87469                            186
047                  BTN-83953                             20
048                  XJQ-35789                              9
049                  ZXB-54692                             44
050                  NWL-28282                            169
051                  EPX-87469                            127
052                  HNB-76282                            114
053                  EPX-87469                            101
054                  VXR-68924                            132
055                  ZKV-31415                            199
056                  LNC-68448                             23
057                  ZPF-96697                            116
058                  SZA-87265                            125
059                  HVE-32966                            159
060                  URL-32968                             69
061                  WQB-83823                             10
062                  PWT-38779                             19
063                  LZL-53762                            189
064                  YXL-38878                             73
065                  EFG-46945                            153
066                  SPN-64546                             52
067                  XJQ-35789                            109
068                  FYK-67999                            178
069                  KDV-97563                             55
070                  VWM-74278                            143
071                  RLT-57887                             63
072                  ZXB-54692                            173
073                  VJN-37687                             87
074                  JPJ-26459                            146
075                  ANR-65636                              8
076                  CPU-63784                             84
077                  NMA-58554                            110
078                  KDV-97563                            166
079                  HCY-32686                            182
080                  NMA-58554                             77
081                  BTN-83953                            108
082                  EPX-87469                            197
083                  HVE-32966                            196
084                  ZXB-54692                            181
085                  VJN-37687                            140
086                  ZPF-96697                              6
087                  NXD-76943                            198
088                  LZL-53762                             54
089                  KWH-94256                            193
090                  CQS-93978                            190
091                  EFG-46945                             29
092                  FNL-93857                             96
093                  CQS-93978                            177
094                  PQJ-67335                            122
095                  FNR-28782                            124
096                  WMD-65834                             56
097                  LZL-53762                            187
098                  DHY-22445                            137
099                  KMP-52243                            191
100                  LNC-68448                             78
