User ID: 26985-90240

Trial                  Virus                             Units
---------------------------------------------------------------
001                  JVL-65247                             41
002                  DAU-26394                             88
003                  HCY-32686                             36
004                  KDV-97563                            111
005                  GBK-45859                            194
006                  AJA-56777                            152
007                  PWT-38779                             32
008                  DHY-22445                              9
009                  QBZ-39849                             68
010                  HZF-45469                            114
011                  PZV-75529                             66
012                  PHE-99329                            179
013                  BMN-57337                             50
014                  GMS-89977                            118
015                  HVE-32966                            178
016                  NVE-67597                            128
017                  WMD-65834                             38
018                  LNC-68448                            174
019                  ZHA-83572                            113
020                  WQB-83823                            135
021                  FNR-28782                            185
022                  GUJ-74444                             78
023                  RLT-57887                            130
024                  BCU-27839                            176
025                  EPX-87469                            134
026                  XRT-73276                            153
027                  TNX-51117                             75
028                  NXD-76943                            198
029                  AJA-56777                             86
030                  XRT-73276                              4
031                  HNB-76282                            112
032                  KMP-52243                             69
033                  TNA-63396                             56
034                  ZPF-96697                             23
035                  AAV-93236                             24
036                  SPN-64546                              6
037                  KDV-97563                             92
038                  TNG-52497                            129
039                  VXR-68924                             53
040                  YBD-67688                            148
041                  BMN-57337                            171
042                  GUJ-74444                             71
043                  TQC-49936                            122
044                  VWM-74278                             99
045                  TNX-51117                             45
046                  FNL-93857                             12
047                  YLW-92835                            158
048                  VXR-68924                             21
049                  KMP-52243                            133
050                  SZA-87265                             37
051                  LZL-53762                            200
052                  HVX-35287                            109
053                  BTG-65524                            197
054                  XRT-73276                            163
055                  NHP-43928                             87
056                  HKZ-33728                            101
057                  VJN-37687                            182
058                  WMD-65834                             57
059                  ZHA-83572                             11
060                  JPJ-26459                            180
061                  NXD-76943                             91
062                  CCG-95482                             49
063                  NMA-58554                             16
064                  BMN-57337                            125
065                  SPN-64546                             42
066                  JVL-65247                            145
067                  BMN-57337                            156
068                  HKZ-33728                            172
069                  KWH-94256                            147
070                  GBK-45859                            110
071                  PNF-53949                            196
072                  NHP-43928                             67
073                  QBZ-39849                            169
074                  URL-32968                             95
075                  SPN-64546                            166
076                  YLW-92835                             43
077                  HVE-32966                            184
078                  CPU-63784                             46
079                  FTD-84699                            140
080                  DHY-22445                            150
081                  TRM-27792                             79
082                  CDC-36833                            102
083                  WMD-65834                            191
084                  YMA-56284                            136
085                  CPU-63784                             31
086                  WMD-65834                            105
087                  TXF-47848                             51
088                  XJQ-35789                             62
089                  PNF-53949                             34
090                  WBB-69295                             74
091                  NMA-58554                             84
092                  GZN-34688                            162
093                  PHE-99329                             80
094                  ZXB-54692                            100
095                  CPU-63784                            164
096                  KDV-97563                             35
097                  FTD-84699                             72
098                  WBB-69295                            155
099                  YMA-56284                             25
100                  EPX-87469                             98
