User ID: 59274-55268

Trial                  Virus                             Units
---------------------------------------------------------------
001                  QBD-79865                            103
002                  KQA-89952                             18
003                  RGZ-73449                             25
004                  FNL-93857                             94
005                  GMS-89977                            184
006                  KQA-89952                             23
007                  HKZ-33728                            131
008                  EPX-87469                              5
009                  GUJ-74444                             71
010                  QBZ-39849                             69
011                  KMP-52243                            156
012                  TNA-63396                             11
013                  HCY-32686                            169
014                  KDV-97563                             49
015                  TLT-23593                             33
016                  ANR-65636                            195
017                  YLW-92835                             27
018                  AJA-56777                             56
019                  QBZ-39849                             37
020                  LNC-68448                             63
021                  AJA-56777                             20
022                  BMN-57337                             22
023                  GBK-45859                            107
024                  PZV-75529                            135
025                  FYK-67999                             51
026                  LNC-68448                             19
027                  URL-32968                             34
028                  WQM-46249                            166
029                  SPN-64546                              3
030                  GZN-34688                             59
031                  KMP-52243                             15
032                  NMA-58554                            124
033                  NXD-76943                            148
034                  PWT-38779                             99
035                  URL-32968                             29
036                  TNX-51117                            106
037                  JYL-79355                            163
038                  WBB-69295                             83
039                  BTG-65524                            177
040                  VXR-68924                            172
041                  SZA-87265                             48
042                  PZV-75529                            130
043                  ZXB-54692                              2
044                  HCY-32686                            157
045                  RGZ-73449                            158
046                  HKZ-33728                            111
047                  AAV-93236                             82
048                  JPJ-26459                            147
049                  RGZ-73449                             74
050                  CDC-36833                             21
051                  EPX-87469                             66
052                  WBB-69295                            196
053                  HZF-45469                             72
054                  TXF-47848                            101
055                  HVX-35287                            153
056                  BCU-27839                             68
057                  BTG-65524                             80
058                  WQB-83823                            123
059                  FNR-28782                             32
060                  GZN-34688                            108
061                  TNX-51117                             54
062                  GMS-89977                              6
063                  LWR-78574                             62
064                  YLW-92835                            187
065                  NHP-43928                            117
066                  PWT-38779                            183
067                  EFG-46945                             50
068                  RGZ-73449                             96
069                  KMP-52243                              7
070                  TRM-27792                             98
071                  KQA-89952                            162
072                  PQJ-67335                            140
073                  TXF-47848                             13
074                  TLT-23593                             85
075                  TRM-27792                            191
076                  JVL-65247                             86
077                  BMN-57337                            159
078                  EFG-46945                             97
079                  BTN-83953                             77
080                  KWH-94256                            170
081                  HNB-76282                             73
082                  JPJ-26459                             81
083                  YLW-92835                            113
084                  VWM-74278                            138
085                  CDC-36833                             91
086                  JVL-65247                            127
087                  RLT-57887                             67
088                  PQJ-67335                            120
089                  TLT-23593                            180
090                  PNF-53949                            100
091                  LZL-53762                            154
092                  WMD-65834                            109
093                  SPN-64546                             47
094                  FYK-67999                            145
095                  KLA-57296                            188
096                  GMS-89977                            134
097                  LWR-78574                             78
098                  CCG-95482                            171
099                  URL-32968                            149
100                  PZV-75529                            129
