User ID: 52357-54349

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TLT-23593                             26
002                  WQB-83823                            183
003                  FNR-28782                            167
004                  GMS-89977                             25
005                  FTD-84699                            177
006                  QBZ-39849                            148
007                  ZXB-54692                             31
008                  HVE-32966                            122
009                  BTG-65524                            138
010                  NMA-58554                             44
011                  XBC-95594                             40
012                  RLT-57887                             34
013                  QBZ-39849                             23
014                  TXF-47848                            165
015                  YLW-92835                            170
016                  GBK-45859                            192
017                  SZA-87265                             12
018                  LNC-68448                             83
019                  FNR-28782                             60
020                  VJN-37687                            152
021                  BTN-83953                            119
022                  XKG-42573                             85
023                  TNA-63396                            164
024                  KQA-89952                             38
025                  PWT-38779                            180
026                  JYL-79355                            145
027                  HNB-76282                            189
028                  PHE-99329                            121
029                  YMA-56284                             22
030                  XRT-73276                            196
031                  ZPF-96697                            125
032                  WQM-46249                            163
033                  XKG-42573                            150
034                  WBB-69295                              1
035                  TNX-51117                             17
036                  EPX-87469                            168
037                  GBK-45859                             93
038                  EPX-87469                            200
039                  TQC-49936                            101
040                  CQS-93978                            178
041                  BMN-57337                             20
042                  KDV-97563                             13
043                  YMA-56284                             98
044                  YBD-67688                            132
045                  DAU-26394                            113
046                  EFG-46945                              8
047                  QBZ-39849                            104
048                  ZKV-31415                            128
049                  KWH-94256                             63
050                  BTN-83953                             49
051                  TLT-23593                            158
052                  XRT-73276                             87
053                  PHE-99329                            127
054                  PNF-53949                            140
055                  NVE-67597                            171
056                  LNC-68448                             92
057                  ZKV-31415                            111
058                  URL-32968                            109
059                  PNF-53949                            110
060                  NWL-28282                            190
061                  AAV-93236                            147
062                  YXL-38878                             68
063                  ZHA-83572                            116
064                  SPN-64546                             29
065                  QBZ-39849                             86
066                  SPN-64546                             45
067                  SZA-87265                              7
068                  SZA-87265                             53
069                  JVL-65247                              2
070                  GBK-45859                            112
071                  DHY-22445                            173
072                  VWM-74278                             80
073                  CDC-36833                             56
074                  PNF-53949                             11
075                  RLT-57887                             88
076                  NWL-28282                            149
077                  AJA-56777                             46
078                  LWR-78574                             59
079                  CCG-95482                            160
080                  AAV-93236                            154
081                  SZA-87265                             14
082                  YMA-56284                            198
083                  KLA-57296                            186
084                  YXL-38878                             27
085                  PWT-38779                             57
086                  RGZ-73449                            174
087                  HCY-32686                             64
088                  LNC-68448                            188
089                  NXD-76943                             50
090                  TQC-49936                            129
091                  YBD-67688                             69
092                  TNX-51117                             33
093                  NVE-67597                             32
094                  XKG-42573                             66
095                  BTN-83953                            114
096                  YLW-92835                             37
097                  CDC-36833                             51
098                  XRT-73276                             91
099                  VWM-74278                            175
100                  GBK-45859                            155
