User ID: 28739-05933

Trial                  Virus                             Units
---------------------------------------------------------------
001                  DHY-22445                            118
002                  CDC-36833                              5
003                  URL-32968                            167
004                  XJQ-35789                            173
005                  KQA-89952                              7
006                  HVE-32966                              9
007                  EPX-87469                             58
008                  PHE-99329                            198
009                  KWH-94256                             67
010                  PNF-53949                            131
011                  NXD-76943                            104
012                  YMA-56284                            135
013                  WMD-65834                             90
014                  GUJ-74444                            199
015                  TNG-52497                            188
016                  VXR-68924                             56
017                  BMN-57337                             63
018                  ZKV-31415                             19
019                  ZKV-31415                             21
020                  LNC-68448                            164
021                  AJA-56777                             93
022                  KDV-97563                            125
023                  GBK-45859                            190
024                  XKG-42573                             35
025                  TXF-47848                             73
026                  JYL-79355                            126
027                  SPN-64546                             99
028                  BTN-83953                             28
029                  VXR-68924                            158
030                  WQM-46249                             86
031                  GUJ-74444                             88
032                  WBB-69295                            150
033                  HZF-45469                             45
034                  TXF-47848                             16
035                  BMN-57337                            163
036                  TNA-63396                            147
037                  XRT-73276                             81
038                  AAV-93236                            169
039                  GMS-89977                            130
040                  AJA-56777                            178
041                  XJQ-35789                             42
042                  XKG-42573                            197
043                  NXD-76943                            138
044                  KQA-89952                             27
045                  DAU-26394                             20
046                  BCU-27839                            200
047                  KWH-94256                            137
048                  NXD-76943                             79
049                  WQB-83823                            171
050                  HNB-76282                            139
051                  YLW-92835                             85
052                  VXR-68924                            114
053                  SPN-64546                            166
054                  JVL-65247                            180
055                  ZHA-83572                            124
056                  LWR-78574                            122
057                  HCY-32686                             76
058                  ZXB-54692                             36
059                  BCU-27839                              1
060                  HVX-35287                            172
061                  YLW-92835                            120
062                  NXD-76943                            129
063                  TXF-47848                            162
064                  NHP-43928                             60
065                  WQB-83823                            154
066                  PNF-53949                             53
067                  BMN-57337                            103
068                  DHY-22445                             24
069                  PZV-75529                            115
070                  VWM-74278                              8
071                  XRT-73276                             78
072                  EPX-87469                             54
073                  YXL-38878                             71
074                  XBC-95594                             32
075                  VXR-68924                              2
076                  ZKV-31415                             50
077                  QBZ-39849                            144
078                  KLA-57296                            136
079                  ZKV-31415                             89
080                  ZXB-54692                             64
081                  YXL-38878                             92
082                  YBD-67688                            153
083                  JYL-79355                            161
084                  TNA-63396                            196
085                  NHP-43928                            113
086                  URL-32968                            151
087                  CPU-63784                            195
088                  HVE-32966                              6
089                  VXR-68924                            183
090                  XBC-95594                            133
091                  URL-32968                            146
092                  VXR-68924                             70
093                  HKZ-33728                            121
094                  PNF-53949                            189
095                  DHY-22445                             72
096                  BCU-27839                             13
097                  ANR-65636                            156
098                  JPJ-26459                            145
099                  TRM-27792                            175
100                  CCG-95482                             15
