User ID: 52134-15115

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TNG-52497                            189
002                  FTD-84699                            151
003                  ZKV-31415                            116
004                  LWR-78574                             97
005                  GUJ-74444                            194
006                  LNC-68448                            103
007                  FYK-67999                            152
008                  SZA-87265                            121
009                  GMS-89977                             82
010                  TRM-27792                            196
011                  QBD-79865                              9
012                  TRM-27792                            122
013                  WBB-69295                             22
014                  YMA-56284                             78
015                  XRT-73276                             84
016                  JPJ-26459                             63
017                  LWR-78574                            183
018                  BTN-83953                            132
019                  WBB-69295                             93
020                  NMA-58554                             92
021                  DHY-22445                            101
022                  FNL-93857                             48
023                  HVX-35287                             30
024                  ZXB-54692                            195
025                  FTD-84699                            141
026                  NWL-28282                            199
027                  DHY-22445                            173
028                  LWR-78574                            170
029                  HVE-32966                            172
030                  YXL-38878                            139
031                  HKZ-33728                             74
032                  NHP-43928                            107
033                  FNL-93857                            200
034                  CCG-95482                            154
035                  FTD-84699                            191
036                  KMP-52243                            140
037                  KDV-97563                            124
038                  KMP-52243                             70
039                  NMA-58554                             37
040                  ZHA-83572                             86
041                  XRT-73276                             31
042                  GZN-34688                             29
043                  HCY-32686                             71
044                  BTN-83953                             91
045                  GUJ-74444                             15
046                  ZXB-54692                            133
047                  AAV-93236                            102
048                  URL-32968                             88
049                  KLA-57296                             46
050                  PZV-75529                            162
051                  GZN-34688                            143
052                  GMS-89977                            106
053                  KMP-52243                             90
054                  NXD-76943                             53
055                  PWT-38779                            119
056                  GMS-89977                             73
057                  FNR-28782                            185
058                  JYL-79355                            147
059                  CPU-63784                            145
060                  GBK-45859                            126
061                  NMA-58554                             38
062                  EFG-46945                             56
063                  PWT-38779                            176
064                  PHE-99329                             34
065                  ZKV-31415                            186
066                  YLW-92835                             27
067                  BMN-57337                             98
068                  HKZ-33728                            109
069                  GBK-45859                            144
070                  ANR-65636                            111
071                  RLT-57887                             67
072                  GUJ-74444                             24
073                  EFG-46945                             87
074                  FYK-67999                              2
075                  TLT-23593                             17
076                  CPU-63784                            108
077                  BCU-27839                            177
078                  LZL-53762                             33
079                  WBB-69295                            188
080                  FYK-67999                            193
081                  DAU-26394                            123
082                  TXF-47848                             89
083                  HKZ-33728                             13
084                  HKZ-33728                            150
085                  VWM-74278                              5
086                  BTN-83953                             65
087                  HNB-76282                             21
088                  ZPF-96697                             55
089                  NMA-58554                             19
090                  PZV-75529                             35
091                  FNL-93857                            159
092                  CPU-63784                            175
093                  PQJ-67335                            184
094                  XJQ-35789                              1
095                  CDC-36833                            131
096                  YMA-56284                             51
097                  ZKV-31415                             58
098                  BTN-83953                             47
099                  CQS-93978                             40
100                  XBC-95594                             59
