User ID: 68589-74799

Trial                  Virus                             Units
---------------------------------------------------------------
001                  FTD-84699                             78
002                  EPX-87469                             11
003                  WBB-69295                            110
004                  PZV-75529                              8
005                  YXL-38878                            169
006                  FNL-93857                             70
007                  YLW-92835                            200
008                  VWM-74278                            124
009                  QBZ-39849                             52
010                  VWM-74278                             30
011                  RGZ-73449                             41
012                  GBK-45859                             95
013                  HVX-35287                             75
014                  HCY-32686                            119
015                  FNR-28782                            181
016                  HNB-76282                            103
017                  TNA-63396                             62
018                  GZN-34688                             66
019                  HCY-32686                             27
020                  LZL-53762                            163
021                  QBZ-39849                            158
022                  HKZ-33728                             92
023                  JYL-79355                            160
024                  PNF-53949                            111
025                  ZXB-54692                             73
026                  XBC-95594                            141
027                  ZKV-31415                            155
028                  CPU-63784                            105
029                  GBK-45859                             36
030                  TNX-51117                            132
031                  KDV-97563                            199
032                  ZKV-31415                             74
033                  LNC-68448                            182
034                  CPU-63784                             64
035                  EPX-87469                             79
036                  LWR-78574                            104
037                  HNB-76282                             43
038                  XKG-42573                            180
039                  YMA-56284                            109
040                  EPX-87469                             21
041                  ZPF-96697                             37
042                  AAV-93236                             24
043                  SZA-87265                            123
044                  VXR-68924                             93
045                  ZPF-96697                            146
046                  PNF-53949                            178
047                  KWH-94256                            131
048                  ZXB-54692                              4
049                  YMA-56284                             91
050                  TNG-52497                             13
051                  HZF-45469                            195
052                  RGZ-73449                             97
053                  HCY-32686                            121
054                  PNF-53949                            126
055                  HKZ-33728                            122
056                  FNR-28782                            113
057                  LZL-53762                             14
058                  GBK-45859                            102
059                  ZPF-96697                            185
060                  JVL-65247                             68
061                  ZXB-54692                            120
062                  FYK-67999                            193
063                  XBC-95594                            162
064                  BTN-83953                             45
065                  GMS-89977                            161
066                  KWH-94256                             90
067                  NWL-28282                            108
068                  FNR-28782                            100
069                  QBZ-39849                             48
070                  VJN-37687                            127
071                  KLA-57296                            133
072                  QBZ-39849                             26
073                  XRT-73276                            196
074                  YBD-67688                            125
075                  KDV-97563                            177
076                  HKZ-33728                             57
077                  CCG-95482                             20
078                  SPN-64546                             40
079                  BTG-65524                            187
080                  BTN-83953                            189
081                  HKZ-33728                             94
082                  PNF-53949                             96
083                  GUJ-74444                             84
084                  GZN-34688                            106
085                  JVL-65247                            172
086                  JYL-79355                             61
087                  NWL-28282                            101
088                  JVL-65247                            198
089                  VWM-74278                            152
090                  BTG-65524                            166
091                  WQM-46249                             35
092                  NWL-28282                            173
093                  AJA-56777                             42
094                  HZF-45469                             10
095                  SZA-87265                             67
096                  EFG-46945                            170
097                  LNC-68448                            134
098                  ZXB-54692                             87
099                  HZF-45469                            129
100                  URL-32968                            140
