User ID: 65101-47245

Trial                  Virus                             Units
---------------------------------------------------------------
001                  RLT-57887                            112
002                  XJQ-35789                             10
003                  HKZ-33728                             78
004                  KQA-89952                             77
005                  XBC-95594                             24
006                  CPU-63784                            172
007                  YBD-67688                            134
008                  WQM-46249                             25
009                  RGZ-73449                            136
010                  EFG-46945                             96
011                  HVE-32966                            163
012                  PHE-99329                              4
013                  VXR-68924                             48
014                  FNL-93857                            182
015                  BCU-27839                             19
016                  TQC-49936                            158
017                  NHP-43928                            185
018                  CQS-93978                            200
019                  TRM-27792                             66
020                  BMN-57337                             57
021                  RLT-57887                            168
022                  ZPF-96697                            149
023                  FNR-28782                            135
024                  JYL-79355                             49
025                  BTG-65524                            183
026                  XJQ-35789                            106
027                  NMA-58554                             69
028                  YBD-67688                             74
029                  KDV-97563                            155
030                  AAV-93236                             71
031                  TXF-47848                            137
032                  VXR-68924                            165
033                  FNL-93857                            166
034                  ZXB-54692                            187
035                  BTG-65524                            141
036                  KLA-57296                            190
037                  GMS-89977                             55
038                  DAU-26394                             43
039                  NVE-67597                             70
040                  TXF-47848                             33
041                  TNA-63396                             29
042                  BCU-27839                             18
043                  LZL-53762                             20
044                  YBD-67688                             56
045                  BTG-65524                             61
046                  PNF-53949                            111
047                  FNL-93857                             27
048                  WMD-65834                            195
049                  SPN-64546                             32
050                  WBB-69295                            104
051                  XKG-42573                             86
052                  YBD-67688                             76
053                  AJA-56777                            164
054                  AJA-56777                            142
055                  XJQ-35789                             72
056                  PNF-53949                            174
057                  GZN-34688                            198
058                  DAU-26394                             12
059                  RLT-57887                             47
060                  BMN-57337                             73
061                  TLT-23593                              2
062                  FYK-67999                            145
063                  LNC-68448                             28
064                  ZXB-54692                            103
065                  CCG-95482                            154
066                  CPU-63784                            117
067                  NXD-76943                             58
068                  PWT-38779                            118
069                  HVE-32966                             68
070                  BMN-57337                            192
071                  LNC-68448                             42
072                  JPJ-26459                            131
073                  GMS-89977                             63
074                  GMS-89977                             53
075                  QBZ-39849                            130
076                  FNR-28782                             13
077                  YBD-67688                            100
078                  LZL-53762                            161
079                  LZL-53762                            196
080                  HNB-76282                              7
081                  PWT-38779                            139
082                  KWH-94256                             93
083                  URL-32968                            133
084                  WQB-83823                             60
085                  NMA-58554                            186
086                  GBK-45859                            143
087                  HCY-32686                            151
088                  HCY-32686                             30
089                  SPN-64546                             95
090                  LNC-68448                            169
091                  CCG-95482                             22
092                  HNB-76282                             85
093                  KMP-52243                             75
094                  NVE-67597                            120
095                  BTN-83953                             39
096                  WBB-69295                             15
097                  VXR-68924                            132
098                  VWM-74278                             81
099                  WMD-65834                            128
100                  SZA-87265                            146
