User ID: 32489-57596

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KLA-57296                              4
002                  KDV-97563                             95
003                  BMN-57337                            106
004                  RLT-57887                            108
005                  ZPF-96697                            158
006                  HNB-76282                             66
007                  BCU-27839                            152
008                  LZL-53762                            123
009                  EFG-46945                            103
010                  SPN-64546                              7
011                  ZXB-54692                             13
012                  WQM-46249                              9
013                  GBK-45859                             34
014                  KQA-89952                             57
015                  LNC-68448                             97
016                  TRM-27792                             35
017                  SZA-87265                            188
018                  XKG-42573                             64
019                  WQB-83823                             28
020                  URL-32968                             50
021                  LNC-68448                            167
022                  AAV-93236                            154
023                  BTG-65524                             44
024                  KWH-94256                             98
025                  FYK-67999                            130
026                  QBZ-39849                             94
027                  NXD-76943                            115
028                  PHE-99329                            155
029                  WBB-69295                            171
030                  XJQ-35789                            187
031                  CCG-95482                             36
032                  PWT-38779                             29
033                  PWT-38779                             17
034                  AJA-56777                            133
035                  JPJ-26459                             60
036                  KWH-94256                            112
037                  FYK-67999                            137
038                  NWL-28282                              8
039                  BCU-27839                            192
040                  YMA-56284                            118
041                  PWT-38779                            147
042                  PZV-75529                             62
043                  ZKV-31415                             81
044                  JYL-79355                            165
045                  LNC-68448                            107
046                  WQM-46249                             79
047                  KMP-52243                             55
048                  ANR-65636                            126
049                  WBB-69295                             56
050                  KQA-89952                             53
051                  HCY-32686                            169
052                  FTD-84699                            175
053                  NHP-43928                              1
054                  HZF-45469                             73
055                  TLT-23593                             80
056                  YLW-92835                             71
057                  TLT-23593                             48
058                  WBB-69295                             89
059                  AAV-93236                            163
060                  TLT-23593                             33
061                  XJQ-35789                            125
062                  AJA-56777                             16
063                  JYL-79355                             51
064                  TNX-51117                            162
065                  JPJ-26459                            183
066                  URL-32968                            113
067                  NVE-67597                            105
068                  ANR-65636                            186
069                  XRT-73276                             42
070                  CCG-95482                            109
071                  PWT-38779                             99
072                  XRT-73276                            120
073                  ZKV-31415                            121
074                  VXR-68924                             82
075                  RGZ-73449                             12
076                  BTN-83953                             90
077                  YMA-56284                            148
078                  PNF-53949                            139
079                  BTG-65524                            101
080                  RLT-57887                            185
081                  GBK-45859                            122
082                  HZF-45469                             70
083                  HKZ-33728                             52
084                  QBZ-39849                            170
085                  ZHA-83572                              5
086                  GZN-34688                            116
087                  KWH-94256                            157
088                  YMA-56284                             58
089                  HCY-32686                            181
090                  TXF-47848                            200
091                  DHY-22445                            159
092                  TXF-47848                             24
093                  WBB-69295                            194
094                  ZPF-96697                            190
095                  CPU-63784                            110
096                  WBB-69295                            141
097                  NVE-67597                            140
098                  TLT-23593                             15
099                  RGZ-73449                            117
100                  WQM-46249                             47
