User ID: 15821-95120

Trial                  Virus                             Units
---------------------------------------------------------------
001                  GUJ-74444                            164
002                  PWT-38779                             25
003                  YLW-92835                            190
004                  YXL-38878                            155
005                  FYK-67999                            112
006                  FYK-67999                             43
007                  KMP-52243                            167
008                  PHE-99329                            131
009                  TXF-47848                            178
010                  SPN-64546                            147
011                  PWT-38779                            138
012                  FTD-84699                             76
013                  PWT-38779                            165
014                  ZPF-96697                            173
015                  BTN-83953                             85
016                  VJN-37687                            189
017                  FYK-67999                            133
018                  DAU-26394                            166
019                  KLA-57296                            199
020                  NWL-28282                             51
021                  QBZ-39849                              3
022                  DHY-22445                            118
023                  HNB-76282                             20
024                  URL-32968                             29
025                  XBC-95594                            114
026                  XJQ-35789                            135
027                  PZV-75529                            187
028                  LWR-78574                             77
029                  VJN-37687                            193
030                  VWM-74278                             75
031                  SZA-87265                            123
032                  NXD-76943                            156
033                  ZPF-96697                             94
034                  XBC-95594                             40
035                  ZHA-83572                             26
036                  XJQ-35789                             22
037                  GZN-34688                             96
038                  BMN-57337                              8
039                  HZF-45469                             14
040                  XBC-95594                             66
041                  KMP-52243                             55
042                  HNB-76282                            162
043                  HCY-32686                            168
044                  PNF-53949                             71
045                  FNR-28782                             80
046                  TXF-47848                            128
047                  EPX-87469                             63
048                  NXD-76943                            198
049                  WMD-65834                             82
050                  WQM-46249                            105
051                  JVL-65247                            169
052                  LWR-78574                            150
053                  GMS-89977                            197
054                  HKZ-33728                            141
055                  YXL-38878                             50
056                  HNB-76282                            186
057                  WQB-83823                            111
058                  NWL-28282                             56
059                  GZN-34688                             83
060                  ZKV-31415                             45
061                  CCG-95482                             54
062                  GUJ-74444                             67
063                  XKG-42573                             93
064                  ANR-65636                            196
065                  CCG-95482                             70
066                  KQA-89952                            151
067                  CCG-95482                            136
068                  SPN-64546                             41
069                  CDC-36833                             27
070                  KMP-52243                            195
071                  HVE-32966                              2
072                  VWM-74278                            120
073                  ZKV-31415                             18
074                  PNF-53949                             95
075                  RGZ-73449                            184
076                  BTN-83953                            157
077                  YXL-38878                            182
078                  HZF-45469                            148
079                  LZL-53762                             86
080                  NVE-67597                            191
081                  HVE-32966                            140
082                  RGZ-73449                             97
083                  YMA-56284                             16
084                  VJN-37687                              9
085                  ZKV-31415                             21
086                  YXL-38878                            124
087                  FNL-93857                            152
088                  YLW-92835                             12
089                  NWL-28282                            200
090                  GMS-89977                             79
091                  FYK-67999                            142
092                  LZL-53762                            175
093                  BTN-83953                              5
094                  HZF-45469                            153
095                  AAV-93236                             89
096                  RLT-57887                            179
097                  DHY-22445                             28
098                  LWR-78574                             69
099                  TXF-47848                             15
100                  LNC-68448                             39
