User ID: 57925-31071

Trial                  Virus                             Units
---------------------------------------------------------------
001                  EPX-87469                             71
002                  PZV-75529                             56
003                  VXR-68924                             68
004                  EFG-46945                            125
005                  AJA-56777                             53
006                  RGZ-73449                            198
007                  QBD-79865                             39
008                  PNF-53949                             79
009                  FTD-84699                             22
010                  TXF-47848                            147
011                  TNG-52497                             50
012                  QBZ-39849                            162
013                  QBD-79865                             30
014                  NVE-67597                            124
015                  VJN-37687                             34
016                  BTG-65524                            119
017                  LWR-78574                            161
018                  WQB-83823                            150
019                  TNX-51117                             84
020                  PWT-38779                             31
021                  RLT-57887                            106
022                  TNG-52497                             88
023                  PNF-53949                            157
024                  XRT-73276                            184
025                  ZXB-54692                              3
026                  VJN-37687                            120
027                  ZKV-31415                             61
028                  PHE-99329                             51
029                  FYK-67999                             90
030                  HCY-32686                            110
031                  KMP-52243                            192
032                  XKG-42573                            151
033                  ZPF-96697                            101
034                  BTG-65524                            118
035                  TNG-52497                            123
036                  HVX-35287                            197
037                  NMA-58554                            158
038                  YBD-67688                             75
039                  DAU-26394                            134
040                  YMA-56284                              9
041                  WMD-65834                            193
042                  YLW-92835                             38
043                  DAU-26394                            159
044                  XKG-42573                             24
045                  HZF-45469                            156
046                  NMA-58554                            138
047                  HCY-32686                            176
048                  HCY-32686                              2
049                  CQS-93978                            140
050                  LNC-68448                            167
051                  FTD-84699                             92
052                  PHE-99329                             18
053                  QBD-79865                            155
054                  GBK-45859                             11
055                  HZF-45469                             72
056                  NHP-43928                            122
057                  LNC-68448                            180
058                  HVX-35287                             25
059                  CQS-93978                            168
060                  KLA-57296                            200
061                  PZV-75529                             47
062                  HVE-32966                            108
063                  KMP-52243                            185
064                  VJN-37687                            154
065                  SZA-87265                             86
066                  CDC-36833                             54
067                  XBC-95594                            169
068                  WQB-83823                             83
069                  VJN-37687                              6
070                  WQB-83823                            141
071                  YLW-92835                             13
072                  XJQ-35789                            195
073                  WMD-65834                             93
074                  RGZ-73449                             29
075                  JVL-65247                             37
076                  ZHA-83572                             94
077                  PWT-38779                            175
078                  PWT-38779                             97
079                  XJQ-35789                            137
080                  GZN-34688                            103
081                  KLA-57296                            152
082                  TQC-49936                             43
083                  DAU-26394                             62
084                  CPU-63784                            165
085                  KDV-97563                            128
086                  CQS-93978                            139
087                  HVX-35287                             48
088                  RLT-57887                             99
089                  TQC-49936                            183
090                  XKG-42573                            178
091                  KWH-94256                            172
092                  LNC-68448                            113
093                  CCG-95482                             28
094                  AJA-56777                              5
095                  PZV-75529                            127
096                  XRT-73276                            135
097                  KLA-57296                             63
098                  CQS-93978                            189
099                  SZA-87265                             46
100                  PQJ-67335                             58
