User ID: 95100-67620

Trial                  Virus                             Units
---------------------------------------------------------------
001                  WBB-69295                            187
002                  HKZ-33728                             34
003                  EFG-46945                             31
004                  PHE-99329                            127
005                  YMA-56284                             28
006                  JYL-79355                             32
007                  YMA-56284                             75
008                  KLA-57296                            181
009                  KWH-94256                              9
010                  VWM-74278                             86
011                  FYK-67999                             13
012                  DHY-22445                            131
013                  PHE-99329                              6
014                  RLT-57887                            132
015                  TLT-23593                             46
016                  FYK-67999                            125
017                  NWL-28282                             35
018                  PZV-75529                            197
019                  TQC-49936                            133
020                  LZL-53762                            135
021                  FYK-67999                             47
022                  LWR-78574                             16
023                  BCU-27839                             83
024                  PZV-75529                             45
025                  HKZ-33728                             81
026                  LZL-53762                             52
027                  WQB-83823                            169
028                  HZF-45469                             95
029                  JYL-79355                            183
030                  GZN-34688                             22
031                  YXL-38878                            117
032                  ZKV-31415                             33
033                  XKG-42573                             18
034                  JPJ-26459                            143
035                  ANR-65636                            114
036                  LZL-53762                            130
037                  NVE-67597                             69
038                  ZKV-31415                            148
039                  WBB-69295                             51
040                  FNR-28782                            139
041                  FTD-84699                              3
042                  VJN-37687                            179
043                  TNA-63396                            198
044                  TNX-51117                             61
045                  VXR-68924                              5
046                  KLA-57296                             10
047                  TNX-51117                             14
048                  KQA-89952                            155
049                  CDC-36833                            105
050                  TLT-23593                            180
051                  HVX-35287                            173
052                  DHY-22445                             84
053                  DAU-26394                            157
054                  HKZ-33728                            185
055                  KMP-52243                            138
056                  HZF-45469                             68
057                  TXF-47848                             57
058                  JVL-65247                              2
059                  BTN-83953                            118
060                  PHE-99329                            101
061                  ZKV-31415                             20
062                  GBK-45859                            151
063                  NVE-67597                            170
064                  KWH-94256                            195
065                  BTG-65524                            122
066                  TNG-52497                             99
067                  DHY-22445                            106
068                  EFG-46945                             97
069                  PHE-99329                             96
070                  AJA-56777                            164
071                  KQA-89952                             48
072                  PQJ-67335                             15
073                  CPU-63784                            146
074                  TXF-47848                            120
075                  TNX-51117                            108
076                  JYL-79355                             40
077                  KLA-57296                            176
078                  PHE-99329                            177
079                  EFG-46945                            121
080                  ZKV-31415                             49
081                  CDC-36833                            144
082                  LZL-53762                            182
083                  YXL-38878                            136
084                  TNX-51117                             65
085                  TQC-49936                             12
086                  CDC-36833                             77
087                  NMA-58554                            165
088                  YLW-92835                             42
089                  XJQ-35789                            189
090                  VJN-37687                            193
091                  CPU-63784                            162
092                  TQC-49936                            124
093                  BTG-65524                            152
094                  HVE-32966                            149
095                  HCY-32686                            186
096                  EFG-46945                            168
097                  CCG-95482                             72
098                  GMS-89977                            161
099                  WBB-69295                            145
100                  SZA-87265                             56
