User ID: 28404-21206

Trial                  Virus                             Units
---------------------------------------------------------------
001                  NMA-58554                            198
002                  QBZ-39849                            196
003                  CPU-63784                             57
004                  QBZ-39849                             71
005                  XRT-73276                            193
006                  TNX-51117                            155
007                  JPJ-26459                            169
008                  WMD-65834                            102
009                  FNL-93857                             51
010                  YLW-92835                             76
011                  QBD-79865                            150
012                  NWL-28282                             47
013                  WMD-65834                             91
014                  EFG-46945                            148
015                  PNF-53949                             42
016                  VXR-68924                              2
017                  ZPF-96697                            159
018                  JYL-79355                            200
019                  JYL-79355                             59
020                  WMD-65834                            121
021                  GUJ-74444                            139
022                  AJA-56777                            174
023                  BTN-83953                             28
024                  WQB-83823                             86
025                  XBC-95594                             66
026                  FYK-67999                             73
027                  EFG-46945                            194
028                  TNG-52497                            149
029                  CCG-95482                             29
030                  LZL-53762                             40
031                  GUJ-74444                             78
032                  FNR-28782                             12
033                  FTD-84699                            101
034                  QBZ-39849                            137
035                  ANR-65636                             96
036                  WMD-65834                             70
037                  XJQ-35789                            140
038                  BTG-65524                            158
039                  QBZ-39849                            110
040                  HVX-35287                             84
041                  LNC-68448                             55
042                  RGZ-73449                             37
043                  TQC-49936                            117
044                  NVE-67597                             67
045                  PWT-38779                            120
046                  NMA-58554                            187
047                  XBC-95594                            184
048                  NWL-28282                             19
049                  DAU-26394                             80
050                  HVE-32966                            127
051                  QBD-79865                            125
052                  HVE-32966                            192
053                  GMS-89977                            115
054                  WBB-69295                            165
055                  SPN-64546                             97
056                  TNG-52497                            170
057                  TQC-49936                              5
058                  HVE-32966                              3
059                  ZKV-31415                            161
060                  KDV-97563                             62
061                  GBK-45859                            116
062                  LNC-68448                             63
063                  XRT-73276                             18
064                  HNB-76282                            108
065                  TQC-49936                              1
066                  QBD-79865                            124
067                  NXD-76943                            175
068                  CPU-63784                             82
069                  FTD-84699                            151
070                  CQS-93978                             27
071                  RLT-57887                            104
072                  FNR-28782                             69
073                  HKZ-33728                            166
074                  KQA-89952                             39
075                  TNG-52497                             25
076                  EPX-87469                            188
077                  NVE-67597                            147
078                  DAU-26394                            122
079                  RLT-57887                            100
080                  BMN-57337                            154
081                  BTG-65524                            130
082                  LZL-53762                             10
083                  FYK-67999                             44
084                  XRT-73276                            199
085                  HVX-35287                            129
086                  FTD-84699                             21
087                  GUJ-74444                            181
088                  VWM-74278                             94
089                  HCY-32686                             83
090                  WQB-83823                            132
091                  XBC-95594                            195
092                  RGZ-73449                             53
093                  HNB-76282                             89
094                  TRM-27792                             23
095                  JPJ-26459                            197
096                  QBZ-39849                             92
097                  KLA-57296                             35
098                  SZA-87265                             75
099                  XJQ-35789                            109
100                  GUJ-74444                             48
