User ID: 04025-42834

Trial                  Virus                             Units
---------------------------------------------------------------
001                  YLW-92835                            155
002                  HZF-45469                             80
003                  TNG-52497                            168
004                  FTD-84699                             69
005                  EFG-46945                             32
006                  GBK-45859                             51
007                  BMN-57337                             22
008                  TQC-49936                             36
009                  FNR-28782                             95
010                  CQS-93978                            167
011                  ZHA-83572                             98
012                  EFG-46945                             13
013                  PNF-53949                             18
014                  RLT-57887                            113
015                  CQS-93978                            172
016                  XBC-95594                             30
017                  KQA-89952                             82
018                  HVE-32966                            138
019                  BTG-65524                            153
020                  VJN-37687                             78
021                  NMA-58554                             21
022                  ANR-65636                             44
023                  ZPF-96697                            192
024                  HZF-45469                            199
025                  VWM-74278                            117
026                  GZN-34688                             15
027                  KLA-57296                            176
028                  AAV-93236                             35
029                  CDC-36833                             87
030                  BCU-27839                             17
031                  FYK-67999                             34
032                  CDC-36833                            110
033                  ZPF-96697                            122
034                  TNG-52497                            154
035                  URL-32968                            177
036                  NHP-43928                            200
037                  YBD-67688                            102
038                  HKZ-33728                             56
039                  LNC-68448                            141
040                  KQA-89952                            188
041                  RGZ-73449                            175
042                  RLT-57887                            185
043                  FYK-67999                             72
044                  PWT-38779                             50
045                  LWR-78574                            162
046                  LZL-53762                            129
047                  FYK-67999                            105
048                  ZPF-96697                             94
049                  WQB-83823                            193
050                  PQJ-67335                            173
051                  QBZ-39849                             57
052                  ZHA-83572                             11
053                  YLW-92835                            178
054                  YXL-38878                            100
055                  XJQ-35789                             96
056                  AAV-93236                             33
057                  HNB-76282                            135
058                  PHE-99329                            107
059                  YBD-67688                             14
060                  SPN-64546                             99
061                  FNR-28782                              7
062                  EFG-46945                            171
063                  XJQ-35789                            121
064                  RGZ-73449                              8
065                  YBD-67688                             66
066                  YLW-92835                            195
067                  PZV-75529                            136
068                  GUJ-74444                            148
069                  ZPF-96697                            170
070                  URL-32968                            139
071                  SPN-64546                             16
072                  AAV-93236                            133
073                  VXR-68924                             81
074                  EPX-87469                            127
075                  XBC-95594                             52
076                  YMA-56284                            112
077                  KLA-57296                            184
078                  YBD-67688                            160
079                  TRM-27792                            186
080                  HCY-32686                            128
081                  BMN-57337                            189
082                  EPX-87469                            197
083                  WQB-83823                              6
084                  BMN-57337                            137
085                  AAV-93236                            147
086                  CQS-93978                            119
087                  WMD-65834                             55
088                  WMD-65834                            179
089                  NVE-67597                             68
090                  HCY-32686                             67
091                  NWL-28282                            130
092                  WMD-65834                             74
093                  HVE-32966                             61
094                  WMD-65834                            163
095                  JYL-79355                             89
096                  DAU-26394                              1
097                  NMA-58554                              4
098                  NVE-67597                              3
099                  QBD-79865                             31
100                  PQJ-67335                             75
