User ID: 99701-55213

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KLA-57296                             59
002                  WQM-46249                             14
003                  CDC-36833                            170
004                  DHY-22445                            129
005                  HKZ-33728                            185
006                  TQC-49936                            188
007                  XJQ-35789                             48
008                  URL-32968                            152
009                  GUJ-74444                            162
010                  HKZ-33728                             45
011                  PHE-99329                            176
012                  BCU-27839                            154
013                  YMA-56284                             23
014                  NMA-58554                            108
015                  FNL-93857                            148
016                  TLT-23593                            141
017                  LNC-68448                             76
018                  ANR-65636                             19
019                  XRT-73276                            163
020                  VXR-68924                            127
021                  BCU-27839                            111
022                  YLW-92835                            195
023                  NWL-28282                            150
024                  PHE-99329                             56
025                  XKG-42573                            140
026                  BCU-27839                            121
027                  NMA-58554                             47
028                  SPN-64546                              4
029                  ZKV-31415                             88
030                  ZXB-54692                             63
031                  GBK-45859                            196
032                  KWH-94256                            158
033                  YLW-92835                             31
034                  XKG-42573                            125
035                  SZA-87265                             84
036                  QBD-79865                            143
037                  JYL-79355                             89
038                  CPU-63784                             17
039                  AJA-56777                             78
040                  PZV-75529                              7
041                  EFG-46945                            100
042                  VJN-37687                             51
043                  HZF-45469                             87
044                  NMA-58554                            166
045                  NWL-28282                            144
046                  BCU-27839                            123
047                  TQC-49936                             72
048                  GZN-34688                            157
049                  CDC-36833                            119
050                  WMD-65834                             75
051                  URL-32968                            184
052                  HKZ-33728                             40
053                  HVE-32966                            171
054                  TLT-23593                             33
055                  GUJ-74444                              3
056                  HKZ-33728                            189
057                  WQB-83823                             57
058                  FYK-67999                            109
059                  GZN-34688                             12
060                  PZV-75529                             86
061                  CPU-63784                            116
062                  AAV-93236                             67
063                  XBC-95594                            115
064                  BMN-57337                            191
065                  SZA-87265                            103
066                  URL-32968                            130
067                  KWH-94256                            178
068                  QBD-79865                             68
069                  RGZ-73449                              6
070                  GBK-45859                            106
071                  JVL-65247                            173
072                  XJQ-35789                            112
073                  BTN-83953                             91
074                  RGZ-73449                             13
075                  JYL-79355                             73
076                  QBD-79865                             71
077                  KDV-97563                            105
078                  WBB-69295                            134
079                  ZXB-54692                             28
080                  EFG-46945                             77
081                  PHE-99329                            192
082                  ZKV-31415                            183
083                  HZF-45469                             82
084                  HKZ-33728                            198
085                  TNX-51117                             53
086                  QBD-79865                             37
087                  LZL-53762                            199
088                  TNX-51117                            190
089                  NXD-76943                             66
090                  FNL-93857                             58
091                  FNR-28782                             99
092                  TNA-63396                            147
093                  XKG-42573                            168
094                  ZPF-96697                            182
095                  CDC-36833                            107
096                  KDV-97563                            175
097                  CDC-36833                             27
098                  HCY-32686                             96
099                  BTN-83953                             41
100                  NHP-43928                             64
