User ID: 99701-55213

Trial                  Virus                             Units
---------------------------------------------------------------
001                  BCU-27839                             74
002                  EFG-46945                            137
003                  KQA-89952                             81
004                  FNL-93857                            166
005                  HNB-76282                             63
006                  CQS-93978                             18
007                  QBD-79865                             26
008                  KMP-52243                            161
009                  TRM-27792                             61
010                  FYK-67999                            155
011                  NVE-67597                             43
012                  KQA-89952                             25
013                  ZKV-31415                              2
014                  SZA-87265                             48
015                  NVE-67597                             92
016                  YXL-38878                             75
017                  NMA-58554                             20
018                  VJN-37687                             94
019                  GBK-45859                             70
020                  PWT-38779                            126
021                  DHY-22445                            195
022                  PWT-38779                             12
023                  LWR-78574                            132
024                  KMP-52243                            180
025                  CCG-95482                            143
026                  LNC-68448                            117
027                  ZKV-31415                             46
028                  XJQ-35789                             30
029                  TRM-27792                            200
030                  KQA-89952                            165
031                  VWM-74278                              5
032                  LZL-53762                            151
033                  URL-32968                             36
034                  TNG-52497                             21
035                  AAV-93236                             64
036                  GUJ-74444                             45
037                  BMN-57337                            196
038                  GZN-34688                             93
039                  AAV-93236                             27
040                  TXF-47848                             98
041                  RLT-57887                            129
042                  HVX-35287                             95
043                  TNA-63396                             58
044                  EFG-46945                             19
045                  XRT-73276                            170
046                  JVL-65247                             40
047                  NMA-58554                            110
048                  LWR-78574                             28
049                  HVE-32966                            116
050                  TRM-27792                            148
051                  FNL-93857                            173
052                  SPN-64546                            138
053                  GUJ-74444                             65
054                  ZHA-83572                             99
055                  RGZ-73449                             68
056                  JYL-79355                            154
057                  HZF-45469                            119
058                  JPJ-26459                              1
059                  BMN-57337                             34
060                  WMD-65834                              8
061                  TQC-49936                             16
062                  BTN-83953                             52
063                  ANR-65636                            156
064                  HVX-35287                             91
065                  PNF-53949                             55
066                  CDC-36833                            133
067                  YLW-92835                            113
068                  FNR-28782                              6
069                  CQS-93978                            141
070                  TLT-23593                            182
071                  YMA-56284                            128
072                  ZXB-54692                             44
073                  GUJ-74444                             59
074                  VWM-74278                            157
075                  GUJ-74444                            169
076                  KWH-94256                            175
077                  HVX-35287                            199
078                  EPX-87469                            158
079                  SZA-87265                              3
080                  WMD-65834                             87
081                  NWL-28282                            125
082                  PHE-99329                            198
083                  RLT-57887                            121
084                  BTG-65524                             51
085                  AJA-56777                            164
086                  SZA-87265                            184
087                  BTG-65524                            167
088                  WMD-65834                            190
089                  VXR-68924                            139
090                  YBD-67688                             62
091                  HCY-32686                            176
092                  NVE-67597                             39
093                  NHP-43928                            163
094                  TNA-63396                            111
095                  CPU-63784                            177
096                  SZA-87265                            185
097                  KMP-52243                            181
098                  CQS-93978                            142
099                  PNF-53949                            186
100                  XJQ-35789                            145
