User ID: 93168-04662

Trial                  Virus                             Units
---------------------------------------------------------------
001                  JVL-65247                            157
002                  TLT-23593                            185
003                  WQB-83823                             41
004                  VJN-37687                            143
005                  BTN-83953                             67
006                  PWT-38779                             76
007                  ZPF-96697                            178
008                  NVE-67597                             47
009                  RGZ-73449                             18
010                  QBD-79865                            183
011                  XBC-95594                            155
012                  JPJ-26459                             94
013                  NXD-76943                             88
014                  QBZ-39849                            186
015                  WBB-69295                            136
016                  FNR-28782                             54
017                  JVL-65247                            135
018                  KLA-57296                            125
019                  KMP-52243                             40
020                  KDV-97563                             71
021                  TNA-63396                             13
022                  JVL-65247                            129
023                  WBB-69295                            104
024                  XRT-73276                            199
025                  GZN-34688                            161
026                  RGZ-73449                            168
027                  FNL-93857                              6
028                  XJQ-35789                            101
029                  XBC-95594                             87
030                  QBD-79865                             33
031                  LZL-53762                            140
032                  AJA-56777                             16
033                  FYK-67999                             93
034                  PQJ-67335                             37
035                  TNG-52497                             38
036                  ZKV-31415                            137
037                  DAU-26394                             58
038                  FTD-84699                             43
039                  PQJ-67335                              1
040                  PNF-53949                             57
041                  HZF-45469                             77
042                  ANR-65636                             39
043                  HZF-45469                             14
044                  XRT-73276                             92
045                  JPJ-26459                            167
046                  GZN-34688                            134
047                  WMD-65834                             70
048                  CDC-36833                            158
049                  HVE-32966                             34
050                  HCY-32686                            165
051                  TNG-52497                             15
052                  KWH-94256                            133
053                  ZXB-54692                            128
054                  QBZ-39849                             56
055                  XRT-73276                            164
056                  SPN-64546                             10
057                  LNC-68448                            151
058                  LZL-53762                             30
059                  KMP-52243                            110
060                  BMN-57337                            119
061                  SPN-64546                             21
062                  NXD-76943                            153
063                  YLW-92835                             44
064                  QBD-79865                             28
065                  NHP-43928                            131
066                  PWT-38779                             73
067                  SZA-87265                             75
068                  KMP-52243                             98
069                  PWT-38779                              7
070                  AAV-93236                             91
071                  CCG-95482                             84
072                  BCU-27839                             17
073                  KWH-94256                            175
074                  TQC-49936                             32
075                  TNX-51117                             69
076                  KDV-97563                             31
077                  GMS-89977                            154
078                  CCG-95482                            122
079                  CPU-63784                            197
080                  NHP-43928                            126
081                  DAU-26394                            149
082                  WQM-46249                             26
083                  GZN-34688                             66
084                  KLA-57296                             53
085                  JVL-65247                             95
086                  TLT-23593                            107
087                  HNB-76282                            160
088                  ZKV-31415                             42
089                  LNC-68448                             96
090                  WQB-83823                            130
091                  TLT-23593                             51
092                  VJN-37687                            145
093                  ZHA-83572                            189
094                  XKG-42573                            172
095                  WQB-83823                             68
096                  KQA-89952                            180
097                  PNF-53949                            196
098                  BMN-57337                             65
099                  ZHA-83572                            148
100                  JYL-79355                            106
