User ID: 13579-76672

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KQA-89952                            177
002                  LZL-53762                            150
003                  FNR-28782                            122
004                  BTG-65524                             83
005                  BTN-83953                            130
006                  RGZ-73449                             98
007                  NHP-43928                             79
008                  VXR-68924                            144
009                  NMA-58554                            135
010                  CDC-36833                             84
011                  GUJ-74444                             64
012                  TRM-27792                            125
013                  TNG-52497                            118
014                  NHP-43928                             67
015                  WMD-65834                            153
016                  FTD-84699                            108
017                  CDC-36833                             92
018                  TNG-52497                             59
019                  BTN-83953                             10
020                  RGZ-73449                             26
021                  TRM-27792                              3
022                  PZV-75529                            145
023                  JPJ-26459                             80
024                  AJA-56777                              8
025                  TXF-47848                            132
026                  TRM-27792                            198
027                  NMA-58554                             12
028                  RGZ-73449                             20
029                  AJA-56777                             44
030                  PZV-75529                             21
031                  VXR-68924                            176
032                  GBK-45859                             93
033                  JPJ-26459                             85
034                  TRM-27792                            197
035                  LZL-53762                            184
036                  LWR-78574                             19
037                  GZN-34688                            137
038                  YBD-67688                            175
039                  HKZ-33728                             18
040                  EFG-46945                            179
041                  GZN-34688                             75
042                  TRM-27792                            107
043                  KDV-97563                              4
044                  TRM-27792                             69
045                  DHY-22445                            188
046                  JPJ-26459                            100
047                  FYK-67999                            119
048                  CDC-36833                            158
049                  SZA-87265                              2
050                  CQS-93978                            164
051                  YBD-67688                             57
052                  VWM-74278                             27
053                  CQS-93978                             46
054                  PHE-99329                              9
055                  WBB-69295                             78
056                  BMN-57337                            121
057                  ZPF-96697                            112
058                  JYL-79355                            140
059                  DHY-22445                            173
060                  VXR-68924                             29
061                  DAU-26394                            180
062                  AJA-56777                             52
063                  WQM-46249                             33
064                  NWL-28282                             51
065                  KLA-57296                             90
066                  WMD-65834                             16
067                  QBZ-39849                            199
068                  FTD-84699                             37
069                  HCY-32686                            170
070                  NWL-28282                            102
071                  BCU-27839                            172
072                  CCG-95482                             24
073                  FTD-84699                            151
074                  XBC-95594                             41
075                  LWR-78574                            155
076                  AAV-93236                            131
077                  PHE-99329                            174
078                  TRM-27792                             76
079                  WQB-83823                            161
080                  ANR-65636                            183
081                  ZKV-31415                             13
082                  WMD-65834                             62
083                  WQB-83823                             32
084                  NVE-67597                            182
085                  GBK-45859                             77
086                  XJQ-35789                            167
087                  VXR-68924                            126
088                  HVE-32966                            123
089                  DAU-26394                            143
090                  GMS-89977                             28
091                  NMA-58554                            196
092                  ZKV-31415                             73
093                  SZA-87265                            200
094                  BTG-65524                             30
095                  RGZ-73449                            157
096                  HVE-32966                            168
097                  VWM-74278                            154
098                  XBC-95594                            116
099                  XJQ-35789                             54
100                  TNG-52497                             22
