User ID: 53307-18031

Trial                  Virus                             Units
---------------------------------------------------------------
001                  FTD-84699                             34
002                  BMN-57337                            123
003                  TQC-49936                             59
004                  FNR-28782                             84
005                  XKG-42573                            192
006                  TNX-51117                             93
007                  HVX-35287                             31
008                  FTD-84699                            157
009                  XJQ-35789                             16
010                  HZF-45469                             13
011                  TNA-63396                             67
012                  QBD-79865                              8
013                  YBD-67688                            113
014                  KMP-52243                            151
015                  TLT-23593                            155
016                  WQB-83823                             69
017                  LWR-78574                              6
018                  HCY-32686                            174
019                  VWM-74278                             12
020                  HVE-32966                             20
021                  BTN-83953                            169
022                  FTD-84699                            110
023                  ANR-65636                            105
024                  FTD-84699                             73
025                  VJN-37687                             21
026                  FNL-93857                             30
027                  FTD-84699                             94
028                  RLT-57887                             72
029                  ZPF-96697                            184
030                  YMA-56284                            147
031                  SPN-64546                            133
032                  HNB-76282                            111
033                  PQJ-67335                              7
034                  FTD-84699                             39
035                  TRM-27792                              9
036                  ZHA-83572                             44
037                  TQC-49936                            175
038                  KWH-94256                            199
039                  SPN-64546                            193
040                  SZA-87265                            154
041                  PHE-99329                             28
042                  LWR-78574                             58
043                  NMA-58554                            139
044                  NWL-28282                            107
045                  LZL-53762                             11
046                  TNA-63396                             68
047                  CPU-63784                            148
048                  BTG-65524                            176
049                  KMP-52243                            122
050                  PZV-75529                            183
051                  BTN-83953                             33
052                  LZL-53762                             23
053                  TNG-52497                            168
054                  TLT-23593                             60
055                  ZKV-31415                             55
056                  BCU-27839                             92
057                  SZA-87265                             17
058                  HVE-32966                            146
059                  LZL-53762                             74
060                  DHY-22445                            195
061                  PWT-38779                            156
062                  NMA-58554                             95
063                  EPX-87469                              4
064                  LZL-53762                              1
065                  ANR-65636                            130
066                  YBD-67688                             35
067                  DHY-22445                             65
068                  PNF-53949                             91
069                  XRT-73276                            187
070                  FYK-67999                             83
071                  WBB-69295                            188
072                  NXD-76943                             29
073                  BTN-83953                            200
074                  TNX-51117                             46
075                  RLT-57887                            141
076                  NWL-28282                             66
077                  TQC-49936                             10
078                  HNB-76282                            163
079                  VXR-68924                            120
080                  BTN-83953                             22
081                  VWM-74278                             97
082                  WMD-65834                              3
083                  HVX-35287                             98
084                  LZL-53762                             41
085                  LWR-78574                             82
086                  ZKV-31415                            197
087                  PNF-53949                             42
088                  RLT-57887                             54
089                  GZN-34688                             64
090                  TNX-51117                            138
091                  ZXB-54692                            121
092                  LZL-53762                            114
093                  WQB-83823                             47
094                  TNA-63396                            119
095                  KDV-97563                             75
096                  SPN-64546                            129
097                  BCU-27839                             77
098                  DAU-26394                              5
099                  JYL-79355                            150
100                  LNC-68448                            186
