User ID: 70401-80000

Trial                  Virus                             Units
---------------------------------------------------------------
001                  VXR-68924                            200
002                  TXF-47848                              3
003                  TNG-52497                            152
004                  BTN-83953                             20
005                  FNR-28782                            166
006                  JPJ-26459                            129
007                  EFG-46945                            154
008                  AJA-56777                             63
009                  QBD-79865                            101
010                  NXD-76943                            145
011                  URL-32968                              2
012                  WQM-46249                             72
013                  LWR-78574                            102
014                  TXF-47848                            155
015                  ZPF-96697                            176
016                  VXR-68924                             67
017                  XRT-73276                             22
018                  WBB-69295                            156
019                  XJQ-35789                             44
020                  GMS-89977                              9
021                  TXF-47848                            157
022                  NHP-43928                            167
023                  BTG-65524                             99
024                  KWH-94256                            149
025                  NHP-43928                            159
026                  BMN-57337                             84
027                  HZF-45469                             71
028                  PZV-75529                            141
029                  WBB-69295                             93
030                  EPX-87469                             98
031                  WBB-69295                            108
032                  YLW-92835                             14
033                  TNA-63396                            185
034                  NHP-43928                             75
035                  QBZ-39849                            122
036                  WMD-65834                             85
037                  PWT-38779                             79
038                  RGZ-73449                             61
039                  CDC-36833                            178
040                  LNC-68448                            172
041                  TXF-47848                             29
042                  WQM-46249                             33
043                  KDV-97563                            163
044                  XJQ-35789                            131
045                  WQB-83823                            103
046                  FNL-93857                            148
047                  URL-32968                             95
048                  CCG-95482                            194
049                  XKG-42573                             37
050                  FYK-67999                             47
051                  EFG-46945                             36
052                  XKG-42573                            130
053                  NVE-67597                            120
054                  WBB-69295                             17
055                  TNG-52497                             49
056                  KWH-94256                             21
057                  WMD-65834                            160
058                  YBD-67688                            115
059                  KLA-57296                              7
060                  DAU-26394                             34
061                  GBK-45859                            143
062                  XJQ-35789                             96
063                  BMN-57337                            118
064                  HKZ-33728                             74
065                  KMP-52243                             56
066                  LZL-53762                            181
067                  BCU-27839                             54
068                  BCU-27839                              5
069                  YLW-92835                             16
070                  VWM-74278                            189
071                  WQB-83823                             12
072                  WMD-65834                            109
073                  YXL-38878                            197
074                  PZV-75529                             59
075                  RLT-57887                             43
076                  EPX-87469                            119
077                  HVE-32966                             58
078                  PZV-75529                             45
079                  RLT-57887                            116
080                  JVL-65247                             19
081                  FNR-28782                             13
082                  GZN-34688                            191
083                  QBD-79865                             28
084                  VJN-37687                             55
085                  XKG-42573                             42
086                  QBZ-39849                            144
087                  CPU-63784                            140
088                  TNG-52497                             51
089                  LNC-68448                            111
090                  HVE-32966                            123
091                  YMA-56284                            177
092                  PNF-53949                             31
093                  RGZ-73449                            112
094                  XRT-73276                            184
095                  HNB-76282                            164
096                  ZKV-31415                            173
097                  WQM-46249                            117
098                  JPJ-26459                            175
099                  CPU-63784                            169
100                  HCY-32686                             91
