User ID: 95100-67620

Trial                  Virus                             Units
---------------------------------------------------------------
001                  ANR-65636                            181
002                  KDV-97563                            132
003                  BCU-27839                            189
004                  XKG-42573                            152
005                  NWL-28282                            101
006                  DHY-22445                            134
007                  VXR-68924                             10
008                  LWR-78574                             49
009                  KLA-57296                            178
010                  TNX-51117                              7
011                  HCY-32686                             35
012                  BTG-65524                             84
013                  KMP-52243                             55
014                  KLA-57296                            197
015                  GMS-89977                             79
016                  JPJ-26459                            103
017                  AJA-56777                             54
018                  FNR-28782                            196
019                  TQC-49936                             73
020                  PQJ-67335                             23
021                  TRM-27792                            147
022                  VWM-74278                             88
023                  XRT-73276                             11
024                  KLA-57296                            121
025                  FTD-84699                            176
026                  EFG-46945                             70
027                  XKG-42573                            158
028                  RLT-57887                            140
029                  TXF-47848                            115
030                  PZV-75529                            128
031                  HKZ-33728                            104
032                  YMA-56284                             32
033                  GBK-45859                             69
034                  FTD-84699                            138
035                  PZV-75529                            105
036                  VWM-74278                            184
037                  PWT-38779                            143
038                  BMN-57337                             16
039                  NHP-43928                             82
040                  YMA-56284                             80
041                  HKZ-33728                            114
042                  KQA-89952                             81
043                  ZHA-83572                            133
044                  JYL-79355                             94
045                  TNX-51117                            130
046                  DHY-22445                            179
047                  ZPF-96697                             42
048                  FTD-84699                             12
049                  XKG-42573                              4
050                  RLT-57887                             90
051                  GBK-45859                             93
052                  GBK-45859                             50
053                  WMD-65834                             57
054                  GBK-45859                            155
055                  CCG-95482                              8
056                  GZN-34688                            126
057                  KQA-89952                            188
058                  WQM-46249                             46
059                  CQS-93978                            169
060                  JVL-65247                             33
061                  XBC-95594                            148
062                  YLW-92835                            182
063                  AJA-56777                            161
064                  KLA-57296                            112
065                  WQM-46249                             26
066                  KDV-97563                            110
067                  LWR-78574                             78
068                  BTG-65524                             96
069                  RGZ-73449                              3
070                  XJQ-35789                             99
071                  WQB-83823                            174
072                  CQS-93978                             44
073                  FYK-67999                            136
074                  WBB-69295                            113
075                  CPU-63784                             67
076                  XRT-73276                             25
077                  XKG-42573                             76
078                  YBD-67688                             77
079                  TNG-52497                            154
080                  YMA-56284                             64
081                  LZL-53762                            131
082                  FNR-28782                             63
083                  SZA-87265                            149
084                  YXL-38878                            117
085                  ZKV-31415                             27
086                  BTN-83953                             91
087                  PNF-53949                             83
088                  ZXB-54692                            124
089                  NVE-67597                             52
090                  LZL-53762                             15
091                  ZKV-31415                             47
092                  GBK-45859                              2
093                  FTD-84699                            168
094                  CPU-63784                            106
095                  FTD-84699                             98
096                  HVX-35287                             39
097                  YXL-38878                             92
098                  VXR-68924                             22
099                  HCY-32686                             21
100                  LWR-78574                             85
