User ID: 52930-30854

Trial                  Virus                             Units
---------------------------------------------------------------
001                  JVL-65247                              8
002                  YMA-56284                             37
003                  YXL-38878                            135
004                  YLW-92835                            112
005                  ZHA-83572                             72
006                  DAU-26394                             42
007                  JYL-79355                            106
008                  RLT-57887                            118
009                  HVE-32966                            171
010                  CDC-36833                             54
011                  RLT-57887                             60
012                  PWT-38779                            185
013                  YMA-56284                             20
014                  NHP-43928                            121
015                  LNC-68448                             23
016                  GUJ-74444                            170
017                  ZKV-31415                             30
018                  TXF-47848                             25
019                  QBZ-39849                             46
020                  WQB-83823                             71
021                  GUJ-74444                            123
022                  LZL-53762                            150
023                  TLT-23593                             85
024                  LZL-53762                             19
025                  WQB-83823                            126
026                  PZV-75529                            184
027                  FYK-67999                             47
028                  TNG-52497                             39
029                  TNG-52497                            168
030                  SZA-87265                              6
031                  JPJ-26459                             59
032                  LZL-53762                            117
033                  DHY-22445                            154
034                  NHP-43928                             82
035                  TNX-51117                             51
036                  URL-32968                            158
037                  JVL-65247                            125
038                  XJQ-35789                             45
039                  FYK-67999                            132
040                  JYL-79355                            194
041                  ZPF-96697                             66
042                  XRT-73276                            131
043                  DAU-26394                            164
044                  ZXB-54692                            155
045                  GUJ-74444                            192
046                  DHY-22445                            182
047                  HKZ-33728                            186
048                  HCY-32686                             27
049                  AJA-56777                              9
050                  ANR-65636                            166
051                  HKZ-33728                             88
052                  TLT-23593                             29
053                  AAV-93236                            174
054                  WQB-83823                             41
055                  EPX-87469                            138
056                  JPJ-26459                            107
057                  HKZ-33728                             99
058                  TLT-23593                            163
059                  KMP-52243                            183
060                  QBZ-39849                             26
061                  BTG-65524                            159
062                  NHP-43928                            134
063                  PWT-38779                             96
064                  TRM-27792                             81
065                  TXF-47848                            142
066                  HKZ-33728                             57
067                  TRM-27792                             13
068                  GMS-89977                             36
069                  PHE-99329                             95
070                  RGZ-73449                            145
071                  PHE-99329                            133
072                  NWL-28282                            115
073                  VWM-74278                             97
074                  DAU-26394                             98
075                  RGZ-73449                            114
076                  YXL-38878                            160
077                  HCY-32686                            129
078                  CDC-36833                             52
079                  ZXB-54692                            148
080                  AAV-93236                             62
081                  CPU-63784                             93
082                  XRT-73276                             73
083                  GZN-34688                            156
084                  YXL-38878                             91
085                  DHY-22445                            196
086                  XBC-95594                            181
087                  XJQ-35789                            113
088                  NVE-67597                             11
089                  WBB-69295                             68
090                  BMN-57337                             83
091                  CCG-95482                            101
092                  YLW-92835                            173
093                  BTG-65524                            111
094                  GUJ-74444                             43
095                  TLT-23593                             87
096                  SZA-87265                             14
097                  JVL-65247                            172
098                  KMP-52243                             86
099                  TRM-27792                             79
100                  BMN-57337                            175
