User ID: 49650-25644

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TRM-27792                            125
002                  ZPF-96697                             28
003                  ZKV-31415                             94
004                  JYL-79355                             57
005                  CCG-95482                             42
006                  GZN-34688                             44
007                  HVX-35287                            154
008                  KLA-57296                            121
009                  FNR-28782                             65
010                  GUJ-74444                             61
011                  YBD-67688                            179
012                  JPJ-26459                            109
013                  FYK-67999                            149
014                  XRT-73276                            112
015                  FNR-28782                            140
016                  GBK-45859                            159
017                  HKZ-33728                              6
018                  GZN-34688                             60
019                  HCY-32686                            152
020                  BCU-27839                            169
021                  WQM-46249                             71
022                  EFG-46945                            137
023                  HVE-32966                             86
024                  VXR-68924                             96
025                  ZHA-83572                             95
026                  RGZ-73449                            176
027                  NHP-43928                            130
028                  LNC-68448                             10
029                  HKZ-33728                            181
030                  VWM-74278                            195
031                  ZPF-96697                            184
032                  QBD-79865                             91
033                  GBK-45859                            161
034                  HZF-45469                            186
035                  EPX-87469                             90
036                  CPU-63784                             87
037                  KMP-52243                            148
038                  YMA-56284                            136
039                  BCU-27839                             82
040                  KWH-94256                             40
041                  WBB-69295                             49
042                  NVE-67597                             97
043                  KDV-97563                             18
044                  WBB-69295                            177
045                  EFG-46945                             85
046                  AAV-93236                            157
047                  NVE-67597                            193
048                  JPJ-26459                            192
049                  VJN-37687                            194
050                  BTG-65524                            115
051                  EFG-46945                            116
052                  JYL-79355                             93
053                  HKZ-33728                             54
054                  PHE-99329                            144
055                  LWR-78574                            127
056                  FNR-28782                            142
057                  HCY-32686                            190
058                  TNA-63396                             48
059                  XKG-42573                            126
060                  NMA-58554                            106
061                  ZKV-31415                             31
062                  TLT-23593                              4
063                  TLT-23593                             38
064                  YMA-56284                              5
065                  ZXB-54692                             22
066                  XJQ-35789                             92
067                  GZN-34688                            182
068                  PHE-99329                             14
069                  NWL-28282                              8
070                  PZV-75529                            197
071                  CQS-93978                            122
072                  JVL-65247                            117
073                  ZKV-31415                            120
074                  PNF-53949                            104
075                  RLT-57887                            173
076                  ZHA-83572                             47
077                  WQM-46249                            131
078                  PQJ-67335                            147
079                  BTG-65524                             16
080                  BCU-27839                            200
081                  ZHA-83572                            113
082                  ZPF-96697                             25
083                  PHE-99329                            167
084                  KLA-57296                            110
085                  VJN-37687                            199
086                  JYL-79355                            160
087                  FNL-93857                            178
088                  KLA-57296                            103
089                  KQA-89952                            141
090                  HZF-45469                            164
091                  LWR-78574                            114
092                  XKG-42573                             19
093                  JPJ-26459                            196
094                  VXR-68924                             45
095                  CQS-93978                            189
096                  JYL-79355                             89
097                  CCG-95482                              7
098                  HZF-45469                             76
099                  AAV-93236                            129
100                  KLA-57296                             77
