User ID: 52403-12854

Trial                  Virus                             Units
---------------------------------------------------------------
001                  QBD-79865                             28
002                  TRM-27792                             18
003                  HCY-32686                            150
004                  JPJ-26459                            109
005                  KWH-94256                            116
006                  CQS-93978                            119
007                  WMD-65834                             66
008                  ZXB-54692                             10
009                  YXL-38878                            136
010                  GBK-45859                             41
011                  XKG-42573                             71
012                  WQB-83823                             15
013                  TQC-49936                            187
014                  HVX-35287                            131
015                  GMS-89977                             84
016                  SPN-64546                             88
017                  TNA-63396                            132
018                  BCU-27839                             25
019                  WBB-69295                             36
020                  PZV-75529                            106
021                  PZV-75529                            128
022                  JVL-65247                            158
023                  JVL-65247                            154
024                  CCG-95482                             64
025                  YBD-67688                            112
026                  TXF-47848                            191
027                  JVL-65247                            120
028                  ZKV-31415                             61
029                  NHP-43928                            163
030                  BTG-65524                             49
031                  NHP-43928                             90
032                  VJN-37687                             65
033                  ZKV-31415                             94
034                  ZXB-54692                             17
035                  GZN-34688                            176
036                  QBD-79865                             42
037                  NVE-67597                             32
038                  TXF-47848                             89
039                  EFG-46945                             24
040                  ZHA-83572                            152
041                  YBD-67688                            193
042                  YMA-56284                             20
043                  BTG-65524                            166
044                  WQB-83823                            114
045                  ZKV-31415                             77
046                  NXD-76943                             91
047                  XKG-42573                            192
048                  AJA-56777                             13
049                  ZXB-54692                              2
050                  YLW-92835                              5
051                  FNL-93857                            182
052                  NXD-76943                             27
053                  KDV-97563                            126
054                  LZL-53762                             53
055                  KLA-57296                             58
056                  AAV-93236                            147
057                  BCU-27839                            174
058                  JVL-65247                            183
059                  JPJ-26459                             70
060                  ZPF-96697                            186
061                  GZN-34688                            177
062                  ANR-65636                            156
063                  TNX-51117                             67
064                  XJQ-35789                            104
065                  VXR-68924                              4
066                  VJN-37687                            113
067                  NHP-43928                             92
068                  CQS-93978                            127
069                  VXR-68924                              8
070                  FYK-67999                             29
071                  JVL-65247                             16
072                  TLT-23593                            110
073                  EPX-87469                              3
074                  GBK-45859                             97
075                  QBD-79865                             95
076                  ANR-65636                            142
077                  KWH-94256                            162
078                  SZA-87265                             60
079                  TNX-51117                             86
080                  HCY-32686                             23
081                  FNL-93857                             37
082                  NVE-67597                             76
083                  DAU-26394                             82
084                  KDV-97563                            198
085                  EFG-46945                             63
086                  CQS-93978                             50
087                  VJN-37687                             39
088                  RLT-57887                            125
089                  ANR-65636                            101
090                  KWH-94256                            172
091                  AJA-56777                             48
092                  LZL-53762                            107
093                  KWH-94256                            178
094                  XBC-95594                            200
095                  WMD-65834                             31
096                  BCU-27839                            173
097                  WBB-69295                              1
098                  DHY-22445                            117
099                  XJQ-35789                            197
100                  LNC-68448                             30
