User ID: 09312-94888

Trial                  Virus                             Units
---------------------------------------------------------------
001                  YMA-56284                            108
002                  GBK-45859                            114
003                  BTN-83953                            183
004                  ZKV-31415                            156
005                  WMD-65834                             13
006                  NHP-43928                            111
007                  HCY-32686                              4
008                  TQC-49936                            128
009                  DAU-26394                             47
010                  PHE-99329                            158
011                  GBK-45859                            138
012                  WQM-46249                             59
013                  PHE-99329                            148
014                  JPJ-26459                            152
015                  TNX-51117                             86
016                  QBZ-39849                             22
017                  HKZ-33728                            139
018                  HZF-45469                            157
019                  PHE-99329                            197
020                  JVL-65247                             76
021                  GUJ-74444                             64
022                  LZL-53762                            151
023                  GMS-89977                             21
024                  SZA-87265                            101
025                  KLA-57296                             45
026                  TRM-27792                            131
027                  TQC-49936                            160
028                  LZL-53762                            119
029                  PZV-75529                            103
030                  CDC-36833                            110
031                  FNR-28782                            159
032                  HZF-45469                            185
033                  KWH-94256                             27
034                  HVE-32966                             55
035                  FTD-84699                            188
036                  VWM-74278                            137
037                  VXR-68924                             10
038                  ZHA-83572                            200
039                  HNB-76282                             34
040                  SPN-64546                            141
041                  FTD-84699                            109
042                  PQJ-67335                            122
043                  NXD-76943                             54
044                  BMN-57337                            113
045                  YBD-67688                            163
046                  XBC-95594                             91
047                  VJN-37687                            171
048                  GMS-89977                             97
049                  XKG-42573                            177
050                  NXD-76943                             66
051                  TRM-27792                            196
052                  CCG-95482                            169
053                  HCY-32686                             96
054                  CCG-95482                            170
055                  KQA-89952                            105
056                  URL-32968                             57
057                  YLW-92835                            194
058                  PWT-38779                             93
059                  TNA-63396                             31
060                  KDV-97563                             11
061                  TNG-52497                            193
062                  YBD-67688                             17
063                  LZL-53762                             73
064                  AAV-93236                             88
065                  WQB-83823                            142
066                  FTD-84699                             18
067                  SPN-64546                            120
068                  XKG-42573                             16
069                  PZV-75529                            199
070                  BTG-65524                            192
071                  EPX-87469                            186
072                  PZV-75529                             52
073                  SZA-87265                             20
074                  HZF-45469                            107
075                  VWM-74278                            104
076                  NWL-28282                            121
077                  HCY-32686                            126
078                  NWL-28282                            179
079                  TNG-52497                             56
080                  CPU-63784                             99
081                  GMS-89977                            129
082                  YMA-56284                             78
083                  PQJ-67335                            144
084                  PQJ-67335                              9
085                  ZKV-31415                             95
086                  NWL-28282                             43
087                  DHY-22445                            195
088                  AJA-56777                            116
089                  RGZ-73449                             98
090                  CQS-93978                             89
091                  KMP-52243                            176
092                  TNA-63396                             40
093                  PWT-38779                            174
094                  FNL-93857                            143
095                  WMD-65834                            140
096                  ZKV-31415                             82
097                  BTN-83953                             39
098                  FTD-84699                            123
099                  YLW-92835                             79
100                  BCU-27839                             44
